kfr_stycz_natam_pooled_p75_se
""
0.06143653
""
""
""
""
""
0.093593895
""
""
""
""
""
""
""
0.10081551
""
""
""
""
""
""
""
""
0.07271108
""
0.074479826
""
""
""
""
""
""
""
""
0.048416514
0.051550213
""
""
0.024298208
""
0.075280331
""
""
0.025718728
""
""
0.091944873
0.043481302
""
0.066145435
0.0602041
""
""
""
""
""
""
0.071490593
""
""
""
0.076539665
""
0.067294098
""
""
0.078399852
0.092664726
0.013447957
0.032231394
""
""
0.068568505
0.026474616
""
""
0.036693044
0.039331362
0.056214266
0.056764748
0.043791372
0.093569815
0.042147253
0.039549842
0.033595588
0.038951904
""
0.056919627
0.052243091
""
0.078685619
0.089367583
""
""
0.039941691
0.016971841
0.090639152
0.017353382
0.036806498
0.047241658
""
0.073559105
0.010092252
0.050691839
0.018025314
0.014797134
0.030544464
""
0.055716038
0.059266571
""
""
""
0.034458201
""
""
""
""
""
""
""
""
""
""
""
""
0.061652239
""
""
""
""
""
0.10065062
""
""
0.11177063
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21041642
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12451504
0.10308559
""
0.050032228
""
""
0.069243222
""
""
0.040504932
0.13064472
""
""
""
""
0.050541695
""
""
""
0.026316678
""
0.068384148
0.052989919
""
""
0.029134523
0.056480881
0.04980528
0.030792557
0.12837294
0.031427037
0.080677941
0.05940922
0.026584195
0.07604403
0.087161265
0.092481129
0.013862716
0.061177839
0.08576005
0.11006629
0.062958881
0.054449636
""
""
0.044251096
0.076229155
0.079665743
0.018277617
0.040975288
""
0.018781515
0.021636641
""
0.021183757
0.01725507
0.048612129
0.034306057
0.048286878
0.044663548
0.042392462
0.023743642
0.054179952
0.035807133
""
0.069427311
0.031864472
0.029770637
0.035397965
0.072657272
0.064464793
""
0.03978565
""
0.035337891
0.057652425
0.068016723
0.034933578
""
0.030134941
""
""
""
0.05222797
""
""
""
""
""
""
""
""
""
0.034437548
""
0.05718803
""
""
0.032768145
""
""
""
""
""
""
""
""
0.032625739
""
""
""
0.081522547
0.060955744
""
""
""
0.067298934
""
""
0.060198355
""
""
""
""
""
""
""
""
0.066829309
""
""
""
""
""
""
""
""
""
""
0.056834452
""
0.070546113
0.038298439
""
""
0.047795907
0.038014904
""
0.069757752
0.071151234
0.072820716
0.09736447
0.066725872
0.090601593
""
0.072665207
""
0.052645769
0.035676349
""
""
""
0.058595974
0.097325817
""
""
""
0.041655771
0.039872147
""
""
""
""
0.11982811
""
""
""
""
0.092657492
0.13206229
0.04199753
""
""
""
""
""
0.075125635
0.057186771
0.078788869
""
""
""
0.075982757
0.094247147
""
0.050228313
""
""
0.054832455
""
0.043617588
0.10098607
0.047496282
0.077465087
0.051643863
0.063309401
""
""
0.077094786
0.062506475
0.08031325
0.065854162
""
""
""
""
0.055841245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079905428
""
""
0.079199314
""
""
0.077330478
""
0.045179065
""
""
""
""
""
""
""
""
""
""
0.057648748
""
""
""
0.11155438
""
""
""
""
""
""
""
""
""
""
""
0.058127876
""
""
""
""
""
""
0.057684723
""
""
""
""
""
""
""
0.090029642
0.066151015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074929565
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088930577
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054247689
""
""
0.042583998
""
0.051424369
""
0.14088948
0.043346688
""
""
0.12510279
0.073979117
""
""
""
0.072284423
""
""
""
""
""
""
""
""
""
""
0.10974483
""
""
0.060857907
""
""
""
""
""
""
0.055905245
""
""
""
""
""
""
0.19977142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025463419
""
""
""
""
""
0.047256961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066435494
""
""
""
0.060681917
""
""
""
""
""
""
""
""
""
""
0.068958558
""
""
""
""
""
""
""
""
""
""
""
0.099864542
""
""
""
""
""
""
""
""
0.068620324
0.071093611
""
0.094688751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042972684
""
0.071471237
""
""
0.048229907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12056272
""
""
""
""
""
""
""
""
0.084304966
""
""
0.076463133
""
""
""
""
""
""
""
""
0.077848226
""
""
""
0.061946813
""
""
""
0.041062012
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058323499
""
""
""
""
""
""
0.057557855
""
""
""
""
""
""
""
0.1061449
""
""
0.099511988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085882582
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061937984
0.1014883
""
""
""
