has_mom_white_male_p100
0.98082447
0.98772335
0.96068138
0.97410846
0.97792387
0.99098414
0.98282659
0.99870032
1.0042852
0.98220861
0.99038464
0.97859472
0.99231732
0.98876566
0.98729092
0.97334206
1.0115703
0.97930658
0.9869476
0.97939539
0.98065919
0.98448902
0.97430336
0.9814809
0.97191894
0.97276241
0.99331886
0.98621511
0.97794259
0.9828468
0.97927988
0.98015296
0.97500271
0.97861576
0.97919422
0.97176212
0.98261064
0.98025233
0.9612903
0.98451364
0.97891355
0.97483641
0.98601872
0.98673457
0.97088188
0.97321355
0.96914154
0.97834265
0.97120589
0.98339915
0.96432185
0.97331792
0.98443699
1.0074117
0.96836084
0.9733566
0.98353225
0.98421514
0.99092996
0.97687453
0.97884822
0.97785652
0.99074721
0.99123889
0.9802314
0.96501452
0.97433519
0.96308762
1.006995
0.96675014
0.97976416
0.98529124
0.98016119
0.9771536
0.99249589
0.99536008
0.98557556
0.99111599
1.0029762
0.97005504
0.98645389
0.97666901
0.97678876
0.96922255
0.97086233
0.98074549
0.970797
0.98006791
0.96596831
0.98192704
0.98150235
0.99079055
0.98891819
0.97349465
0.97121066
0.98273921
0.98149872
0.9795388
0.96298128
0.97808248
0.96239674
0.94835639
0.95805675
0.95872951
0.96542472
0.96781605
0.96729612
0.97053635
0.98626411
0.96295702
0.97938389
0.98460096
0.98241955
0.98335451
0.97522634
0.97894043
0.97187823
0.96416849
0.96359223
0.94760484
0.98127204
0.98355651
0.96247125
0.98291487
0.97988576
0.97137374
0.97395182
0.98055589
0.98271877
0.9798401
0.9680081
0.97284997
0.97886354
0.98153245
0.97810751
0.97019893
0.97888666
0.9779523
0.98328948
0.98586881
0.9690153
0.97249115
0.9624868
0.98595124
0.97297251
0.95575911
0.97598714
0.9844346
0.98591906
0.99665278
0.97614914
0.97573614
0.97540355
0.97627866
0.97442693
0.96727818
0.98175931
0.97574699
0.98989141
0.98643464
0.93741649
0.97866559
0.97702098
0.96887118
0.97185183
0.96582621
0.9760552
0.98114949
0.97930688
0.97007293
0.96144122
0.9690181
0.98048949
0.97253412
0.98936701
0.98999625
0.97507399
0.98165214
0.98419654
0.97777158
0.98154306
0.97781301
0.96649081
0.97216928
0.97509062
0.96976054
0.98163962
0.97679728
0.97659379
0.97384471
0.98143262
0.98073161
0.97142148
0.96314806
0.9779762
0.97850013
0.96762401
0.9810133
0.95742279
0.95799792
0.97329891
0.97726786
0.97038108
0.96203214
0.96404338
0.97430021
0.966672
0.97712117
0.97815394
0.97557628
0.97300881
0.97867268
0.9715811
0.97601235
0.96057391
0.96921784
0.95749342
0.96465862
0.97033632
0.9683544
0.96973127
0.97406483
0.96160656
0.97686946
0.96368223
