kfr_29_pooled_male_p25_se
0.0025350449
0.0034001681
0.0066993022
0.0023029458
0.0031058274
0.0060960432
0.0020074206
0.0062762336
0.0075866175
0.002872203
0.0027794819
0.0017144086
0.007751558
0.0045864116
0.0032953434
0.0092440527
0.0089982543
0.0032306302
0.0077650542
0.0049762703
0.001948954
0.0018705212
0.0029501263
0.0034700024
0.0018189861
0.0058185803
0.0035357231
0.0022564861
0.0015356054
0.005105434
0.0041216589
0.0042432197
0.0019486755
0.002391621
0.0039925985
0.0023619048
0.0045066257
0.0040030275
0.0068849507
0.0060786335
0.0020098386
0.0043526422
0.0072666337
0.011537203
0.0056290603
0.0046280739
0.0013729129
0.0035574369
0.0019859667
0.0035935619
0.0030380441
0.0024109809
0.0028609151
0.010129171
0.0094446
0.0021317515
0.0061520343
0.012400359
0.012060921
0.0033735852
0.0052427943
0.0022017004
0.0077667804
0.0059519
0.0044612666
0.0053007915
0.0081131784
0.0067303427
0.0057481835
0.0046827374
0.0044510467
0.0037402096
0.0032292719
0.0034785026
0.0045998315
0.0080736
0.0037995202
0.0047751381
0.0072327335
0.001407804
0.0035316059
0.0044497843
0.0055413689
0.0044460599
0.0017812924
0.0048984364
0.0045936345
0.0033288328
0.0027267362
0.0031907631
0.0039990852
0.0058627478
0.005514917
0.0026073768
0.0052668094
0.008637445
0.0039836043
0.0026086662
0.0011909632
0.0020901412
0.0021796864
0.00083932583
0.0014901892
0.002262796
0.0023929826
0.0012969896
0.0021832446
0.0015187231
0.0040461072
0.0026774716
0.003357619
0.0030091382
0.0019647279
0.0054575331
0.0020601354
0.0018985033
0.0022216993
0.0072571961
0.0083698621
0.0068950308
0.0029379285
0.0045489538
0.0051629944
0.0042099399
0.0048598102
0.0025442478
0.0026367067
0.0047765784
0.0054524494
0.0054496471
0.0010774516
0.0040034521
0.0039397236
0.0055229403
0.0034784926
0.0039489404
0.0024811586
0.0025498474
0.0059269019
0.0045160833
0.0025317664
0.003596978
0.0072072684
0.0057027512
0.0032779207
0.006120489
0.0033407072
0.0035478694
0.0044392985
0.0044842605
0.0046876431
0.0017187248
0.002999743
0.0058391052
0.0020996386
0.0021224592
0.0059211934
0.0023963552
0.0056694299
0.00502914
0.012788909
0.0077189081
0.0044910321
0.0012900595
0.0086999517
0.0010966663
