working_white_pooled_p25_se
0.0138295
0.0082453554
0.022083601
0.020917067
0.011702737
0.055038854
0.020803116
0.0080977594
0.016768871
0.016743563
0.013702329
0.031923246
0.024045676
0.023102818
0.021532059
0.013699508
0.012373928
0.027956871
0.030039227
0.012686349
0.023624798
0.0084935641
0.012181412
0.021367228
0.0096279653
0.011688497
0.015311616
0.0083330907
0.019214487
0.014998952
0.014871563
0.060739871
0.037432361
0.024288805
0.010327218
0.010996792
0.0057852361
0.021945683
0.010016631
0.01480838
0.012872856
0.012381886
0.050797805
0.040839836
0.0079339743
0.03218019
0.014718117
0.0084711919
0.005862311
0.029380189
0.009992986
0.0092621837
0.041947391
0.028613869
0.019336462
0.018786771
0.012961239
0.010641781
0.01097056
0.064652056
0.011069897
0.013939979
0.0098625058
0.010415996
0.028123178
0.05597588
0.01443653
0.17911264
0.28704694
0.0078205951
0.104665
0.16971272
0.17726395
0.14265078
0.012042003
0.078313276
0.12149955
0.026188472
0.016889939
0.03669975
0.034075506
0.18691142
""
0.014374275
0.1344793
0.11692811
0.21130569
0.082251474
0.055357322
0.047030367
0.14258295
0.047770701
0.042416889
0.091327094
""
0.08372736
0.03191511
0.0096759452
0.010976097
0.015260271
0.02222026
0.050705139
0.028933713
0.0023816931
0.0063640894
0.013663474
0.0042389031
0.008278423
0.04064199
0.0070234532
0.012471881
0.019258408
0.021847682
0.011898148
0.0066308752
0.012330562
0.026580261
0.033324759
0.013628231
0.030845683
0.018531766
0.015343602
0.013644509
0.026797928
0.023896521
0.017083038
0.009736741
0.0099504162
0.014808962
0.018297706
0.03537247
0.027507298
0.021061214
0.01013121
0.017122487
0.018621132
0.0084157214
0.022099543
0.010974792
0.018997189
0.013494309
0.022645731
0.011742334
0.022444777
0.019551262
0.012899217
0.014840341
0.037113395
0.015911624
0.033895887
0.025937105
0.02530293
0.014347535
0.010804653
0.018007193
0.018414404
0.013912368
0.012438426
0.026627693
0.025962118
0.026362
0.020472476
0.017636593
0.023503553
0.023740737
0.022475787
0.014266811
0.014597577
0.01026305
0.028057158
0.0060262047
0.015157984
0.020109052
0.0088296831
0.020782694
0.022902755
0.0077754012
0.02105397
0.016355075
0.019871006
0.015532583
0.015686687
0.0068571684
0.0092612263
0.029814929
0.01675353
0.005787347
0.12561269
0.019675428
0.0066718408
0.020104704
0.030372016
0.0059160339
0.01779706
0.009520812
0.0051790252
0.018871844
0.0090131117
0.020463271
0.024707148
0.0049095904
0.011188754
0.014510925
0.021413533
0.002212265
0.010967948
0.011157406
0.022113362
0.011021479
0.008539374
0.027925519
0.040416636
0.0091816159
0.012884517
0.010430823
0.0034729501
0.0075294231
0.028553084
0.0035117217
0.0036901741
0.023401532
0.0034398134
0.0030158325
0.010152097
0.0061054323
0.0074606673
0.0087163579
0.008040254
0.0056156171
0.0095603392
0.0065273428
0.063644096
0.012202207
0.0074224938
0.0062910286
0.0054594115
0.011332872
0.010418867
0.03279382
0.0067393789
0.013327558
0.0058661406
0.010988913
0.010677204
0.0054105087
0.025232539
0.0052923425
0.032160711
0.033002786
0.033758231
0.0085632559
0.017045826
0.021780519
0.072762743
0.040731762
0.039457105
0.089055881
0.038556658
0.047240201
0.014572742
0.0063853581
0.092786096
0.011307709
0.035401564
0.025280407
0.0046019587
0.011796628
0.013795916
0.058295399
0.065050855
0.025288405
""
0.033841647
0.0807321
0.0053316383
0.05491858
0.024446683
0.037701052
0.014373791
0.0070498884
0.021630108
0.034137789
0.01588002
0.007343261
""
0.025715549
0.017248223
0.013156478
0.015649196
0.020450257
0.053513076
0.026575705
0.030314876
0.041071892
0.021221183
0.0091373324
0.036073375
0.026384441
0.042354759
0.043411642
0.096171252
0.074508324
0.039215811
0.066242442
0.020849764
0.028436599
0.0080850022
0.020188155
0.0067346878
0.005568278
0.0095400484
0.01178196
0.0053987419
0.0078483662
0.012378042
0.010289083
0.0088923695
0.0068341275
0.0078551918
0.019494807
0.0089316834
0.017157603
0.0061481101
0.016105929
0.004365827
0.0036992647
0.022254419
0.0068512079
0.0072812075
0.0070623546
0.0075608273
0.011144743
0.018057464
0.022029156
0.0039071604
0.0054293601
0.011461318
0.028306946
0.02026435
