kfr_native_black_male_mean
0.35982427
0.32679716
0.34744963
0.24620873
""
0.38972008
0.328899
0.32374877
0.32837778
""
0.3420594
0.39643177
0.35719794
0.37359095
""
0.31642622
0.36972389
0.30593744
0.27392271
0.28224346
0.33642754
0.39528099
0.34663549
0.32252139
""
0.32607582
0.38297981
0.31297323
0.39325219
""
0.3245694
0.38940412
0.33685839
0.34088099
0.32970041
""
0.3500593
""
0.43028125
0.40751573
0.3413083
0.36450472
0.3177247
0.30818474
0.34575817
0.37795222
""
""
0.32583079
0.39166892
0.33188772
0.3120763
0.31188935
0.34084952
0.35109201
0.26782122
0.34142366
0.32738838
0.45761657
0.39265564
0.3502385
0.28463909
0.33775473
0.27245972
0.38769403
0.37660927
""
""
""
0.386522
""
""
""
""
0.31999156
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35671961
""
""
""
""
""
0.35979906
0.35440478
""
0.3410666
0.37012565
""
""
0.52762169
0.32865459
0.34298667
""
""
""
0.31310126
""
""
0.34492636
0.3844716
""
""
""
0.32870275
0.44663432
0.33609214
""
0.31960419
0.34373236
0.3896533
0.33152241
0.34947133
0.38853234
""
""
0.40166476
""
""
0.28923354
0.27580482
0.36500132
""
""
0.34217191
0.36414579
""
0.27873969
""
0.29446957
0.3518604
0.39739725
""
0.28816226
""
""
0.29610491
0.32913068
0.38812324
""
0.39872813
""
0.32887393
""
0.34098518
""
""
""
0.46789548
""
0.33739626
""
0.3349444
0.31938443
""
""
0.27527532
""
""
""
0.30695483
""
0.37264791
0.30526763
0.40824056
""
0.34273025
""
""
0.54287887
""
""
0.38777903
""
""
0.34303984
""
""
""
""
0.36185485
0.363812
""
""
0.33662984
0.28013772
0.46504194
""
""
0.38559583
""
""
0.34999275
0.33361098
""
0.39445731
0.38768005
""
0.36166811
0.31851488
""
0.36555901
0.36423483
0.37296629
0.3434093
0.3689864
0.39753339
0.37567535
0.43504134
0.3483316
""
""
""
