married_other_pooled_n
135.0
56.0
""
76.0
86.0
25.0
""
""
87.0
856.0
25.0
26.0
""
""
44.0
71.0
""
3075.0
23.0
27.0
59.0
91.0
""
36.0
34.0
""
24.0
""
""
""
28.0
""
26.0
26.0
39.0
""
25.0
21.0
36.0
37.0
38.0
""
34.0
32.0
21.0
224.0
66.0
""
44.0
""
57.0
""
1474.0
""
27.0
""
78.0
""
""
358.0
176.0
102.0
""
168.0
31.0
""
""
31.0
""
21.0
""
24.0
438.0
""
""
63.0
116.0
""
32.0
28.0
""
""
""
25.0
""
""
""
""
""
""
""
25.0
20.0
""
127.0
87.0
""
""
""
""
80.0
480.0
240.0
""
""
""
""
251.0
""
""
""
41.0
""
29.0
49.0
89.0
""
""
66.0
40.0
25.0
76.0
61.0
23.0
39.0
25.0
""
27.0
""
""
34.0
24.0
63.0
""
39.0
26.0
""
""
113.0
""
""
""
""
""
31.0
""
""
""
""
""
20.0
""
59.0
65.0
""
""
""
""
""
22.0
""
30.0
""
29.0
39.0
32.0
28.0
""
""
302.0
168.0
59.0
""
80.0
41.0
92.0
""
""
193.0
28.0
""
83.0
""
437.0
40.0
124.0
27.0
24.0
""
30.0
""
""
""
""
36.0
129.0
""
""
521.0
""
""
38.0
""
""
21.0
62.0
""
1629.0
281.0
279.0
174.0
""
77.0
65.0
51.0
""
82.0
20.0
20.0
58.0
25.0
""
""
57.0
""
24.0
""
""
""
""
24.0
""
171.0
""
""
""
""
35.0
""
68.0
60.0
28.0
199.0
36.0
261.0
""
""
51.0
27.0
""
""
484.0
""
""
54.0
1953.0
49.0
""
""
40.0
""
""
24.0
47.0
""
68.0
41.0
30.0
33.0
30.0
""
62.0
""
29.0
762.0
""
37.0
""
""
""
""
355.0
""
""
""
""
""
""
30.0
188.0
109.0
""
35.0
""
""
76.0
""
""
169.0
139.0
""
39.0
""
""
""
""
229.0
""
32.0
""
""
""
""
""
""
75.0
""
33.0
""
25.0
""
78.0
""
""
""
""
""
""
""
""
318.0
45.0
""
""
""
""
""
24.0
""
""
33.0
""
""
55.0
""
""
""
""
""
""
""
""
41.0
24.0
23.0
""
""
41.0
993.0
""
""
""
""
""
34.0
""
""
""
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
500.0
54.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
20.0
612.0
28.0
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
132.0
5902.0
91.0
91.0
""
""
29.0
""
""
132.0
""
77.0
""
""
1154.0
""
180.0
72.0
33.0
89.0
59.0
91.0
603.0
183.0
438.0
190.0
51.0
481.0
1403.0
1235.0
889.0
161.0
280.0
1596.0
461.0
1029.0
159.0
684.0
1434.0
1041.0
720.0
629.0
748.0
109.0
517.0
182.0
922.0
134.0
1518.0
""
86.0
53.0
22.0
224.0
""
255.0
102.0
31.0
""
""
""
85.0
""
69.0
29.0
142.0
""
257.0
""
31.0
24.0
270.0
290.0
26.0
186.0
""
25.0
""
""
""
148.0
465.0
49.0
2644.0
350.0
135.0
118.0
181.0
177.0
54.0
93.0
75.0
61.0
53.0
540.0
985.0
29.0
45.0
70.0
85.0
57.0
""
60.0
325.0
4802.0
30.0
91.0
77.0
1184.0
52.0
2145.0
2089.0
348.0
349.0
931.0
158.0
672.0
83.0
137.0
74.0
117.0
6931.0
226.0
769.0
524.0
142.0
280.0
385.0
43.0
""
42.0
110.0
2038.0
125.0
79.0
191.0
285.0
60.0
57.0
136.0
1508.0
50.0
25.0
157.0
32.0
""
28.0
""
""
43.0
20.0
23.0
96.0
301.0
101.0
166.0
55.0
""
103.0
""
175.0
53.0
34.0
""
""
95.0
65.0
262.0
1581.0
""
30.0
151.0
26.0
33.0
406.0
67.0
419.0
55.0
219.0
""
""
57.0
""
718.0
65.0
148.0
51.0
91.0
36.0
95.0
""
153.0
41.0
142.0
""
54.0
65.0
59.0
44.0
""
""
21.0
1155.0
""
""
72.0
114.0
225.0
20.0
663.0
192.0
""
82.0
54.0
""
44.0
134.0
""
145.0
60.0
197.0
97.0
147.0
63.0
72.0
60.0
44.0
27.0
51.0
28.0
32.0
""
153.0
46.0
1048.0
""
""
37.0
241.0
45.0
63.0
""
""
""
""
""
""
""
""
""
84.0
171.0
""
""
""
""
""
""
""
""
198.0
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
30.0
""
""
21.0
36.0
""
""
""
""
29.0
""
37.0
""
""
""
173.0
""
56.0
34.0
242.0
61.0
152.0
90.0
40.0
83.0
57.0
588.0
37.0
77.0
342.0
238.0
80.0
112.0
52.0
46.0
2088.0
57.0
52.0
205.0
162.0
201.0
38.0
2444.0
54.0
46.0
120.0
509.0
67.0
1496.0
121.0
34.0
20.0
28.0
65.0
40.0
""
80.0
47.0
96.0
83.0
306.0
67.0
259.0
90.0
620.0
810.0
61.0
343.0
105.0
201.0
""
34.0
170.0
""
1218.0
30.0
40.0
179.0
""
48.0
23.0
39.0
61.0
40.0
254.0
59.0
""
212.0
119.0
105.0
100.0
86.0
68.0
626.0
899.0
323.0
101.0
50.0
34.0
""
192.0
84.0
139.0
30.0
171.0
""
163.0
""
67.0
""
59.0
46.0
193.0
143.0
462.0
233.0
405.0
64.0
""
1317.0
37.0
991.0
39.0
148.0
437.0
85.0
233.0
""
""
268.0
112.0
203.0
""
""
""
""
79.0
79.0
131.0
""
50.0
278.0
45.0
25.0
77.0
209.0
144.0
162.0
37.0
140.0
144.0
165.0
""
46.0
331.0
77.0
502.0
47.0
87.0
75.0
3248.0
333.0
359.0
213.0
113.0
320.0
288.0
282.0
411.0
58.0
""
642.0
222.0
282.0
153.0
38.0
25.0
3226.0
474.0
314.0
""
""
46.0
39.0
286.0
1249.0
120.0
187.0
278.0
55.0
44.0
309.0
254.0
""
""
""
54.0
582.0
63.0
233.0
246.0
30.0
1143.0
177.0
332.0
90.0
958.0
""
3046.0
255.0
""
73.0
168.0
65.0
20.0
86.0
1808.0
""
272.0
106.0
1638.0
38.0
223.0
39.0
490.0
125.0
54.0
809.0
161.0
130.0
""
51.0
140.0
619.0
20.0
49.0
27.0
61.0
90.0
364.0
563.0
857.0
28.0
369.0
111.0
""
211.0
""
27.0
40.0
69.0
38.0
""
182.0
617.0
99.0
136.0
495.0
227.0
144.0
46.0
146.0
27.0
244.0
1196.0
""
420.0
62.0
43.0
2440.0
57.0
""
105.0
27.0
48.0
""
34.0
37.0
39.0
53.0
37.0
227.0
27.0
377.0
24.0
538.0
57.0
294.0
232.0
1746.0
220.0
25.0
205.0
""
153.0
""
21.0
171.0
454.0
24.0
513.0
53.0
40.0
54.0
28.0
47.0
65.0
26.0
351.0
""
20.0
110.0
57.0
499.0
74.0
""
275.0
""
84.0
67.0
59.0
""
325.0
""
31.0
50.0
30.0
56.0
101.0
109.0
706.0
23.0
233.0
259.0
24.0
31.0
239.0
""
""
""
""
36.0
41.0
""
""
""
""
""
""
34.0
49.0
""
""
28.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
51.0
34.0
""
""
""
""
108.0
""
""
257.0
20.0
""
407.0
""
""
29.0
""
""
""
""
""
""
""
22.0
""
41.0
""
124.0
33.0
""
""
143.0
101.0
35.0
""
33.0
51.0
52.0
""
""
""
38.0
72.0
""
47.0
1033.0
""
""
73.0
31.0
34.0
""
52.0
40.0
39.0
""
57.0
""
92.0
419.0
""
""
21.0
47.0
""
""
48.0
""
""
""
""
53.0
""
521.0
""
22.0
37.0
""
45.0
50.0
55.0
""
""
137.0
33.0
21.0
97.0
""
44.0
694.0
""
22.0
34.0
""
""
""
""
71.0
34.0
70.0
67.0
289.0
""
""
71.0
1339.0
""
25.0
156.0
193.0
99.0
""
""
21.0
""
34.0
140.0
""
29.0
27.0
179.0
127.0
37.0
25.0
80.0
32.0
""
""
33.0
36.0
""
24.0
92.0
""
42.0
1449.0
2912.0
""
""
""
162.0
350.0
159.0
""
""
""
45.0
""
39.0
42.0
23.0
21.0
150.0
""
""
36.0
""
24.0
48.0
""
""
""
""
""
1200.0
""
21.0
142.0
""
""
67.0
593.0
""
""
""
""
""
""
3751.0
""
21.0
""
982.0
""
""
""
""
""
""
171.0
""
192.0
1258.0
24.0
""
47.0
""
""
""
""
1006.0
""
""
""
""
462.0
""
""
""
""
""
49.0
238.0
196.0
23.0
234.0
35.0
""
""
""
""
61.0
5554.0
90.0
""
""
161.0
""
99.0
228.0
20.0
""
81.0
46.0
28.0
38.0
""
103.0
28.0
""
""
""
34.0
""
386.0
""
27.0
253.0
""
""
137.0
39.0
""
""
61.0
""
""
""
40.0
""
108.0
""
50.0
""
""
21.0
""
71.0
""
""
""
""
""
351.0
""
""
288.0
""
""
""
""
""
55.0
""
60.0
""
200.0
20.0
""
""
""
546.0
20.0
21.0
""
66.0
57.0
""
""
532.0
""
""
107.0
39.0
23.0
167.0
""
""
42.0
199.0
""
""
199.0
""
""
""
""
""
""
20.0
98.0
""
47.0
""
""
30.0
100.0
""
""
23.0
""
24.0
""
258.0
""
""
""
""
""
""
""
3079.0
386.0
""
""
""
36.0
247.0
1500.0
""
25.0
55.0
""
""
51.0
53.0
88.0
59.0
36.0
24.0
41.0
67.0
35.0
""
360.0
31.0
""
611.0
44.0
""
55.0
47.0
""
""
""
""
""
119.0
159.0
41.0
""
883.0
""
""
""
""
53.0
""
""
""
""
""
""
3078.0
22.0
20.0
38.0
46.0
102.0
52.0
965.0
24.0
226.0
""
544.0
50.0
""
42.0
218.0
""
78.0
""
22.0
39.0
33.0
61.0
84.0
76.0
74.0
40.0
155.0
22.0
""
37.0
""
549.0
69.0
""
81.0
""
33.0
""
""
""
67.0
52.0
""
24.0
""
676.0
20.0
""
65.0
""
""
52.0
""
3925.0
131.0
""
37.0
37.0
109.0
""
71.0
20.0
""
26.0
""
31.0
108.0
581.0
58.0
""
62.0
121.0
""
59.0
34.0
""
""
511.0
35.0
""
""
""
40.0
""
97.0
38.0
34.0
""
""
24.0
53.0
""
""
64.0
35.0
""
190.0
1555.0
37.0
""
""
144.0
31.0
58.0
""
""
43.0
24.0
27.0
317.0
430.0
""
""
28.0
61.0
33.0
33.0
27.0
26.0
394.0
465.0
26.0
""
65.0
631.0
50.0
""
63.0
""
127.0
53.0
""
57.0
""
683.0
52.0
83.0
""
125.0
134.0
31.0
26.0
764.0
807.0
""
100.0
36.0
282.0
21.0
382.0
174.0
38.0
47.0
179.0
1923.0
49.0
21.0
74.0
21.0
57.0
502.0
146.0
238.0
1539.0
""
325.0
75.0
26.0
137.0
""
166.0
258.0
423.0
113.0
8751.0
1702.0
78.0
50.0
198.0
""
198.0
75.0
52.0
30.0
5700.0
24.0
318.0
25.0
2822.0
1400.0
141.0
1391.0
""
157.0
525.0
70.0
606.0
""
145.0
""
""
33.0
119.0
""
""
""
41.0
""
""
43.0
""
34.0
""
93.0
""
74.0
325.0
22.0
""
""
""
57.0
42.0
""
56.0
23.0
""
86.0
""
""
20.0
68.0
""
""
""
""
51.0
84.0
22.0
""
""
""
22.0
""
""
""
28.0
""
""
""
106.0
""
""
39.0
43.0
39.0
381.0
""
29.0
60.0
50.0
30.0
78.0
""
754.0
77.0
36.0
96.0
50.0
98.0
""
94.0
22.0
40.0
35.0
26.0
20.0
""
""
79.0
25.0
281.0
""
153.0
""
34.0
32.0
104.0
158.0
40.0
""
""
1976.0
62.0
49.0
47.0
243.0
97.0
""
49.0
46.0
69.0
""
379.0
30.0
233.0
""
80.0
50.0
38.0
86.0
147.0
""
20.0
""
33.0
91.0
21.0
114.0
479.0
53.0
25.0
191.0
102.0
51.0
""
57.0
31.0
22.0
""
84.0
""
""
""
269.0
""
149.0
""
52.0
""
47.0
""
96.0
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
