married_other_male_mean_se
0.067218125
0.049995996
""
""
0.10798128
""
""
0.045548946
""
""
""
""
""
""
""
0.055876367
0.088231906
""
""
""
""
0.08680325
0.051348392
0.091378413
0.073293895
0.076369815
0.10258402
0.066865847
""
""
""
""
""
""
0.060446408
0.080464959
0.027630281
""
0.081211008
0.074009404
0.056838077
0.071434222
""
""
0.026404889
""
""
0.071842566
0.02947727
""
0.037042513
0.061656613
""
""
""
""
0.079780243
0.09489128
0.059588172
""
0.083282016
""
0.054035574
0.086666033
""
""
""
""
""
0.013637955
0.06375888
""
""
""
0.0265867
""
""
0.041191548
0.046865717
0.066221118
0.06791345
""
""
0.041745871
0.072392352
""
""
""
0.088412046
0.063822463
""
""
""
""
""
""
0.064261846
0.032537874
0.042103101
0.08151447
""
""
""
0.0086176619
0.036443084
0.052308965
0.016202163
0.043575153
""
0.043330964
0.045967046
""
""
0.090440594
0.038528703
0.079578124
""
""
""
""
""
""
""
""
""
""
0.07470312
0.062476106
0.090361319
""
""
""
""
0.06848003
""
""
0.054815311
""
""
0.076048344
0.10631511
""
0.084155388
""
""
0.067961499
""
""
""
""
""
""
""
0.065567099
""
""
0.060153104
0.072823212
""
""
""
""
""
""
""
""
""
0.10010774
0.084027603
""
0.026576124
""
""
0.066810474
""
""
0.035469078
""
""
""
0.078628145
""
0.037736516
0.084454335
""
""
0.0078095971
""
0.073367611
0.027520841
0.071414493
0.10277184
0.0098022874
0.078663558
0.030342361
0.015580581
0.072703853
0.031193461
0.053163853
0.11767014
0.016003098
0.03310268
0.052711606
0.076076373
0.0043272367
0.040055696
0.022732286
0.090096064
0.042865608
0.025192175
""
""
0.016578456
0.032075692
0.041023307
0.0075657652
0.022237683
""
0.0097327
0.0082394974
0.057122588
0.0090794563
0.0066569545
0.01194415
0.013223181
0.026248716
0.010639356
0.020580966
0.0082736406
0.025208393
0.029650908
""
0.056997728
0.012019006
0.017335694
0.015873931
0.035040412
0.047832452
""
0.024795776
0.054444265
0.013891742
0.028213577
0.037123416
0.021762483
""
0.016132502
""
""
""
0.029967656
0.063128009
""
""
""
""
""
""
""
0.091017239
0.018544167
""
0.034746271
""
""
0.013775736
0.067210205
0.089966536
""
""
""
""
""
""
0.019848248
""
""
""
0.06939362
0.034067027
""
""
""
0.048275746
""
""
0.083916642
0.086134925
0.10452119
""
""
0.1196037
""
""
""
0.040377893
""
""
""
""
""
""
""
""
0.077938586
""
0.038640715
""
0.018309152
0.01880252
0.045589171
0.043282088
0.018520946
0.024666253
0.052438036
0.050959975
0.038456917
0.022602241
0.042075709
0.020950349
0.035579816
""
0.028571676
""
0.020213466
0.010931222
""
0.042873863
0.052126806
0.03081047
0.038215462
0.08083719
""
""
0.015995251
0.023722846
0.058354639
""
0.085967779
""
""
""
""
""
""
0.049667452
0.064391069
0.014621571
""
0.057130635
0.082179114
""
""
0.034958955
0.026985118
0.035166144
0.095331691
""
""
0.036063679
0.034743432
0.060808253
0.011365803
0.050358132
0.077127047
0.024007089
0.089320891
0.013944132
0.030170303
0.015955374
0.029226657
0.017286474
0.0242738
0.065635912
0.052914917
0.035317272
0.036157839
0.032350536
0.022437198
0.088634863
0.1174548
""
""
0.025104446
""
0.073116966
""
""
""
""
""
""
""
0.084797978
0.071768433
""
""
0.052315433
""
""
""
0.10128292
0.096098907
""
""
""
0.05607916
""
0.068506822
0.090078406
""
0.030706018
0.067342572
""
0.046765376
0.064149529
""
0.026970973
""
0.021592803
0.071142823
""
0.041968428
""
0.06459941
""
""
""
""
""
0.017039405
""
""
0.055326767
0.048823778
""
""
0.091295466
""
""
""
""
0.050044611
0.05346344
0.068978511
""
0.019882819
""
""
0.063168302
0.099521674
""
""
0.020680094
""
0.050614223
""
""
""
""
""
0.041561171
0.03991453
""
""
""
""
""
""
""
""
""
""
""
0.10429347
0.032526776
""
""
0.04797899
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029141508
0.064177625
0.10224527
""
0.064379111
0.11241096
""
""
""
""
""
""
""
""
""
0.0244369
0.078869842
""
""
""
0.079496808
""
""
""
""
""
""
""
""
""
0.083808735
0.082076199
""
""
""
0.077095181
""
""
""
""
0.079601228
0.085672386
0.11970599
""
""
""
""
""
""
0.088330775
""
""
""
""
0.010537299
0.004223994
0.018062914
0.011468419
0.026215397
""
0.047803149
""
""
0.080631956
""
""
0.082089886
0.048125248
""
""
""
0.041484237
""
0.10861161
""
""
""
0.058191944
""
""
0.10120039
""
""
""
""
0.043104768
0.084290624
""
""
""
""
0.087720029
0.06411653
""
""
0.089740098
""
""
""
0.065482959
""
""
0.071699038
""
""
0.086053424
""
0.10580288
""
""
""
0.035235506
""
""
""
0.092678227
0.10480502
0.007900021
""
""
0.059583768
""
""
0.016784301
""
""
""
""
""
""
""
""
""
0.11015385
""
""
""
""
0.0844699
""
0.067606889
""
0.11173034
0.10171859
""
""
0.026285464
0.052651528
0.06083072
0.06332162
0.019553268
0.039632872
""
0.096341141
""
""
""
0.038017083
0.04345914
0.055706654
0.10133434
0.034902129
""
""
""
""
""
""
""
""
0.093429901
""
0.073323853
0.035781577
""
""
""
""
""
""
""
""
0.041726951
0.027832052
""
0.038355693
""
""
""
""
0.072934985
0.064020358
""
0.061661839
""
0.099725679
""
""
""
0.094307117
0.023083057
0.087440073
0.030869972
""
""
0.026118131
0.068458237
""
""
0.092606865
""
""
0.11333431
0.054621443
""
""
""
""
0.093245447
""
""
0.061977539
""
0.041934945
""
0.067802042
""
""
""
""
0.074511394
""
0.042271309
0.071925163
""
0.056427937
0.10530303
0.058999766
""
""
""
""
0.11113088
""
0.061434578
""
0.073665194
""
0.02559866
0.050884686
0.10822295
0.051301546
0.01697435
0.095274039
""
0.087995276
0.055976927
0.10068539
0.086220443
""
0.093728177
""
""
""
""
""
""
0.047153294
""
""
0.12287521
""
""
""
0.031387631
""
0.10566901
""
""
0.11003418
""
""
0.056942441
""
""
0.047893696
""
0.056310907
0.11149251
""
0.10093748
""
0.058478761
""
""
""
""
""
""
""
""
""
0.049733017
""
""
""
""
""
""
""
""
""
0.10218116
""
""
""
""
""
0.10913467
""
0.095627837
""
""
""
0.067738608
""
0.082696378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099249065
""
0.053803686
""
""
""
0.080052793
0.041192885
""
""
""
""
""
""
0.093772069
""
""
""
""
""
0.1152527
""
""
""
""
""
""
0.027940482
0.066895396
""
""
""
0.03502297
""
""
0.069614768
""
""
""
""
""
0.085719302
""
""
0.089472257
""
""
0.045109253
""
""
""
""
0.10244707
""
0.10406774
""
""
0.061294422
""
""
0.085841805
""
""
""
""
""
""
0.063742645
0.076836362
""
0.10207691
""
0.043062862
""
""
""
""
0.080100015
0.077942543
0.097964622
0.039310187
""
""
""
""
""
""
""
""
0.085168824
""
""
""
""
""
0.023134487
""
""
""
0.090433262
""
0.041802101
""
""
""
0.082458861
0.099094696
""
""
""
0.087294228
""
0.052102
""
""
""
""
""
""
""
""
""
""
""
0.11550471
""
""
0.065976188
""
""
0.045633323
""
""
""
0.060583301
""
0.019999793
0.08101622
0.031870198
""
""
""
""
""
""
0.089845054
""
""
""
""
""
""
""
""
0.031162448
""
""
""
""
0.10505106
""
""
0.059002493
""
0.12388483
0.095985264
""
""
""
0.083316207
""
""
""
0.06302581
""
""
""
""
0.05670958
0.096779965
""
""
""
""
0.071592182
""
""
""
0.030106928
""
""
0.080962524
""
""
""
""
""
""
""
""
""
0.03275511
""
""
""
0.078390412
""
""
0.081019647
""
0.021444421
0.093314946
""
0.045428127
""
""
""
0.10077852
""
""
""
""
""
""
""
""
""
0.074381769
""
""
0.080800608
""
""
""
""
""
0.073516853
""
0.10292226
""
""
""
""
""
""
""
""
0.093464725
""
""
""
""
""
""
0.11379036
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062257256
""
""
""
""
""
0.084923483
0.087043017
""
0.078154899
""
0.09171927
0.10974348
""
0.041752033
0.033968687
0.039701659
""
""
""
""
""
""
0.028208733
""
""
""
""
""
0.067397311
""
""
0.025331758
""
0.041240454
0.063397974
""
""
0.077540092
""
""
0.08879865
0.022149634
0.051224813
0.083600014
""
0.046952099
""
""
0.10231303
0.0646924
0.076729722
""
""
0.070436396
0.075439714
0.090595335
0.073438041
0.034481678
0.062288191
""
0.052008104
""
0.095763557
0.038221445
0.096405953
0.084458597
0.12138145
""
""
""
0.050329257
0.068077557
0.034233347
""
""
0.047086146
0.11664107
""
0.058025837
0.050258465
""
0.07018996
0.087487638
""
0.099325798
0.044729926
0.082015559
0.019120807
0.019335208
0.057744227
0.10680136
0.046673022
0.058963474
0.034285299
""
0.035837371
""
0.028753947
0.024769848
""
0.013292587
0.013588175
0.072188415
0.039545622
""
0.10889338
0.043707304
0.052573118
0.092717879
0.020031858
0.030544665
0.043311141
0.01765606
""
0.02148544
0.067799948
0.026388204
0.048645034
0.014188828
""
0.021240996
0.016697273
0.012511927
0.020319317
""
""
0.050959274
0.10089211
""
""
""
0.059383105
0.05362206
""
0.034919091
0.11142917
0.039870512
0.056416515
0.094752133
0.080317527
0.05806699
0.09303958
0.059467513
""
0.077271022
""
0.043248117
0.080834135
0.022830067
""
""
0.065775424
0.086904794
0.088770077
""
0.11892268
0.024423067
0.094777152
0.097257189
""
0.07283923
0.046012517
0.029957896
""
0.019815318
""
""
0.061265055
""
0.05927512
0.049627036
""
0.085015997
0.019402985
""
0.061373938
0.11049382
0.093954183
""
0.063067175
""
0.045435362
0.076820634
""
0.036107071
0.080479078
0.01468131
0.087666444
""
""
""
""
0.095659874
0.038283322
""
""
0.036327399
0.04522749
0.06951984
0.09216018
""
0.071083434
0.076581433
0.051840428
0.025087673
0.010909269
0.083042271
""
0.026607331
0.068286203
0.068421476
0.091600016
""
0.091535784
""
0.064161345
0.067132182
