kfr_26_white_male_mean_se
0.0018936821
0.0028052437
0.0058863559
0.0017049486
0.0023262836
0.0057195253
0.0016466444
0.0050500021
0.0059295436
0.0026701386
0.0024430775
0.001409407
0.0060102083
0.0037459552
0.0024344875
0.0070671425
0.0078151412
0.0024504371
0.0065006902
0.0066879587
0.0023586322
0.0022854335
0.0027676271
0.0041128448
0.0015077798
0.0086245788
0.0038081519
0.0022825799
0.0015259337
0.0051363446
0.0048314976
0.0031806871
0.0016912159
0.002137895
0.0062901163
0.0022082042
0.00504603
0.0042483136
0.011512544
0.010974874
0.002537271
0.0056883791
0.0078406874
0.011045632
0.0068382993
0.006584039
0.0015931877
0.0029833433
0.0019322013
0.0036635783
0.0026774497
0.0021757751
0.0034051051
0.012487811
0.009668326
0.0024250986
0.0063657258
0.010877688
0.010466787
0.0044247764
0.0056141373
0.0019250363
0.0080681741
0.0047673997
0.0038262731
0.0043020993
0.0072992528
0.0056456644
0.0047896313
0.0039865188
0.0068246569
0.0054886029
0.0061838571
0.0034706991
0.0051576118
0.006435615
0.0035504899
0.0040632831
0.0064387792
0.0016946709
0.0049543087
0.0033703023
0.0044042161
0.0032709877
0.0013517437
0.0037348568
0.003620293
0.0029426031
0.0021303569
0.0027021014
0.0030807522
0.0047018887
0.0043159896
0.0021143761
0.0044547906
0.0070301564
0.0031583149
0.0023293179
0.001077723
0.0020818554
0.001832712
0.0013052821
0.0014677411
0.0020198429
0.0018776146
0.0012751891
0.001992211
0.0014107907
0.004095518
0.0025023338
0.0029832921
0.0035808564
0.0020865772
0.0084376624
0.0021288309
0.0016594437
0.002340381
0.0098922504
0.0097709065
0.0090285521
0.0034373226
0.0047890581
0.0053893495
0.0050849775
0.005590667
0.0027159506
0.0027288964
0.0053838538
0.0069694701
0.0064766891
0.0009769157
0.0042480882
0.0037704562
0.0052288529
0.0029750222
0.0042186715
0.0022551867
0.0031752677
0.0082956003
0.0050327769
0.0026537939
0.0031379014
0.0091968551
0.0069029666
0.0044706352
0.0090139471
0.0031848694
0.0044143414
0.0060075191
0.0060777962
0.0039150445
0.0016666006
0.0036964235
0.0093200505
0.0017559209
0.0021606982
0.0063173054
0.0028048684
0.0056839739
0.0035668542
0.010114479
0.0055307909
0.0028446177
0.0011286318
0.0081418408
0.00091055845
0.0037096073
0.0036536295
0.006140667
0.0023483133
0.00072334142
0.0021472401
0.0035991527
0.0018465136
0.0035557658
0.0051275496
0.0019791482
0.0012285165
0.0032478124
0.0043605757
0.0041869213
0.0038210156
0.0012480243
0.0036136187
0.0040259901
0.0010172197
0.0060652662
0.0033542074
0.002018753
0.0069409315
0.0047371737
0.0029950547
0.0013871215
0.0059422012
0.0050405678
0.0031363545
0.0024363089
0.002373083
0.0015148091
0.0038967617
0.0017056701
0.0020949862
0.0034996851
0.0030095917
0.0021734978
0.0017712025
0.0012224049
0.003222541
0.0026941544
0.0023770651
0.0026680473
0.0021702647
0.0057255412
0.0057603633
0.0018507614
0.0015417204
0.001998561
0.0009272279
0.0029229792
0.0028448401
0.0037565818
0.0030762418
0.0028273885
0.0037703717
0.0011510997
0.0022105784
0.0025708287
0.0021143924
0.00093480159
0.0015382033
0.0016416986
0.0022607686
0.0059261061
0.0029193289
0.0068518692
0.0039803144
0.0063951886
0.0025688687
0.0085911918
0.0039604413
0.002436734
0.0035195898
0.0033246379
0.0021806429
0.0035478482
0.0040250276
0.0031048683
0.0013365434
0.0035368768
0.002447871
0.00094714266
0.0023081778
0.0028569903
0.0061897864
0.0027568217
0.0034422264
0.0040688924
0.0014378746
0.0030503233
0.0015716144
0.0027790437
0.0018305255
0.0013023603
0.0013423369
0.0017532186
0.00075312686
0.0014979191
0.00082833605
0.00073119695
0.0020984351
0.0024400866
0.0041018319
0.010025321
0.0026578347
0.0085454891
0.0050085513
0.0016566144
0.0025027711
0.004322655
0.0027466633
0.0012506493
0.017809262
0.01887756
0.00077579595
0.0012556055
0.0038701177
0.0019010851
0.00092090509
0.0034066238
0.0055760769
0.006370395
0.0077080671
0.0049991799
0.0039527561
0.0051016542
0.004421704
0.0064259199
0.0030307719
0.0035820676
0.002368259
0.00085403654
0.0056293118
0.003315958
0.0026267883
0.0044896831
0.0042178887
0.0042944336
0.0036810997
0.0026462371
0.0065458841
0.0029785288
0.0025231047
0.0033442529
0.0027585842
0.0016785177
0.0022928833
0.0048648603
0.0019449509
0.0022758285
0.0027050385
0.0034338313
0.0017965827
0.0029292156
0.0041896538
0.0039418512
0.0030201513
0.0023049451
0.0033066822
0.0035323657
0.0021134526
0.00449338
0.001831976
0.0017643817
0.0011469376
0.003837178
0.00067361654
0.0017373469
0.0039801868
0.0034316003
0.00095860637
0.0066969353
0.0044715623
0.0026018999
0.0021590807
0.0033119407
0.0057326239
0.0041850391
0.0049040485
0.005721516
0.0052856021
0.0035833803
0.0040255557
0.0037262244
0.0077941348
0.0033850987
0.0028377513
0.0076601217
0.0031432111
0.0047736536
0.0047522257
0.003087488
0.008244941
0.002406528
0.023789706
0.010993465
0.0050719101
0.0057820394
0.0082020983
0.010258954
0.011520266
0.0071370951
0.0073297662
0.0034543602
0.030715564
0.015472539
0.026915753
0.0098609291
0.013731622
0.017273901
0.0042425436
0.010377552
0.030845422
0.044054884
0.019199086
0.013661895
0.036649238
0.0181203
0.018794695
0.013682021
0.011353183
0.0068794447
0.0092750331
0.0078361668
0.0061465618
0.009294576
0.0027060909
0.0056176977
0.0088848146
0.0092295809
0.031898085
0.01391715
0.0052826898
0.0039972868
0.0068056979
0.0068212869
0.0035392123
0.0027969773
0.009375995
0.0058849393
0.023342634
0.003392098
0.004255781
0.010094617
0.012575329
0.01547567
0.011765436
0.0053034537
0.0074379211
0.0076497975
0.0092336806
0.014935102
0.016230021
0.008104356
0.022386581
0.0040083304
0.0048695076
0.0044427956
0.0046386458
0.0045365952
0.0050849873
0.0050082444
0.0038272149
0.001778211
0.0062153474
0.0060321088
0.0051410217
0.0029404256
0.047056247
0.030950587
0.038689796
0.035896402
0.0046478938
0.0037906202
0.0088645229
0.013978365
0.0047960938
0.0045728269
0.0057731699
0.0070816306
0.0041865748
0.0028805106
0.0077485284
0.0023233404
0.0058888677
0.0054602879
0.0014530845
0.0063357055
0.0092971921
0.035152525
0.013847215
0.010750456
0.005909618
0.0017473139
0.020009484
0.022456193
0.0038143629
0.011443094
0.012074076
0.012776061
0.014523216
0.011341976
0.0090924492
0.013065204
0.019278284
0.0080792764
0.0052540367
0.0055697858
0.011594968
0.0052885851
0.026036197
0.0081361393
0.0020960323
0.0010195776
0.0084314579
0.032237038
0.0068241181
0.0053954022
0.0042534331
0.005664167
0.011440281
0.016439745
0.0075902361
0.010783551
0.010830987
0.0047494625
0.0077107279
0.0084687732
0.0034571937
0.0024607896
0.0019035094
0.004338298
0.0053811409
0.0053109373
0.0058668279
0.0033704371
0.003950696
0.0011170392
0.0032514357
0.0042589488
0.0068940488
0.0087866802
0.0025287336
0.0046502943
0.0019452523
0.0034994781
0.0025628423
0.0053972597
0.003703644
0.0026481685
0.004478605
0.0024256767
0.0049979473
0.0015741403
0.0068876557
0.0083144521
0.0041999412
0.0028643969
0.0054730996
0.018793629
0.0090457881
0.04774135
0.0049423329
0.036686864
0.0056245015
0.0030571073
0.0054540695
0.010621783
0.0030276184
0.0057417024
0.015410061
0.019999441
0.05691804
0.007895926
0.006583367
0.010768424
0.012076053
0.0082610548
0.010635537
0.010230997
0.0085244142
0.004244254
0.0078802845
0.01365613
0.0016102764
0.0067925965
0.0015554026
0.0099017369
0.0061610276
0.050051026
0.0030162688
0.0098960036
0.018858362
0.023228545
0.034181122
0.021829052
0.011736427
0.004358294
0.0029066897
0.0040754657
0.0028656241
0.00094229187
0.0023372544
0.0040396336
0.0056544603
0.0045933118
0.011154101
0.020940911
0.012434482
0.01233861
0.028687235
0.0070853871
0.010400515
0.0090986136
0.0032534315
0.016152781
0.014281434
0.0036087253
0.0087404195
0.017403884
0.010293984
0.0060686958
0.0065252571
0.0031610585
0.0054463479
0.0027886834
0.0011972188
0.0010026467
0.0034457478
0.0024455148
0.0028995378
0.0032603389
0.0035664858
0.0065520774
0.017786007
0.0045086178
0.0060715284
0.0054177558
0.0014142942
0.0058946726
0.003635393
0.0033077179
0.0051172967
""
0.0025582241
0.020677948
""
""
0.040161688
0.061691895
0.014951816
0.0080730114
0.013852688
0.012785106
0.040898599
0.048802476
""
0.004587872
0.0091546848
0.010223288
0.003986286
0.010336529
0.0059193014
0.009550551
0.0070506036
0.0061634434
0.010312572
0.040631767
0.020291725
0.003180166
0.049315035
0.012402298
0.0044352366
0.004496072
0.0053137369
0.014741377
0.0092014614
0.0037118369
0.003586465
0.0053451089
0.011285712
0.0042241011
0.043650106
0.0028577021
0.012724757
0.0079842983
0.012136293
0.0052001663
0.017127581
0.022786584
0.0084891208
0.0021654223
0.017184665
0.00095123873
0.0089443885
0.0017930568
0.003062855
0.012694131
0.0039245351
0.0029080196
0.0085601676
0.0056227399
0.008109794
0.0035486578
0.0055434345
0.0018498715
0.0051096091
0.015436575
0.0031409455
0.005535556
0.012834104
0.0066680703
0.031808294
0.0017912475
0.00099198031
0.0026686357
0.0021052484
0.011549623
0.013467529
0.0071126032
0.0060443953
0.0084533663
0.0040107584
0.0037176902
0.016411899
0.013902555
0.0029932063
0.0043389085
0.0026844542
0.0070051216
0.003321674
0.0021023857
0.0022755752
0.0018005484
0.0026424879
0.0011317389
0.0014771197
0.0058517712
0.0089840489
0.011583827
0.0022354699
0.002208611
0.0010740706
0.001435278
0.035132471
0.01077134
0.0012247175
0.004678858
0.0022917523
0.00063413853
0.0043669771
0.0056643463
0.0050918278
0.0045441156
0.0017349105
0.0047830902
0.0028742505
0.0011099873
0.0057757846
0.0014606196
0.0054005696
0.0031819975
0.0024392586
0.0056629395
0.014136248
0.003390434
0.037837896
0.015595317
0.014184883
0.0036403311
0.0045986515
0.00082578091
