kfr_black_male_p75
0.44583988
0.44266656
0.37882292
0.41193277
0.41685739
0.43135026
0.42482409
0.3923403
0.60670179
0.42392662
0.39485374
0.4091647
0.36753747
0.49293226
0.40873063
""
""
0.42713633
0.32602474
0.4506534
0.43872359
0.42071342
0.40517193
0.41472605
0.42661688
0.43155187
0.41526791
0.43259788
0.4496862
0.43659598
0.4537496
0.4359332
0.43077511
0.4657295
0.44897905
0.43188122
0.45896128
0.46612605
0.43681678
0.43035227
0.43621889
0.50665617
0.4460738
0.49558002
0.42213389
0.41163439
0.45548472
0.46258867
0.46451199
0.44966993
0.47214031
0.49432141
0.40162078
0.39854747
0.43147632
0.43252426
0.51762503
0.48589832
0.36214942
0.45346743
0.42476317
0.42915472
0.40802482
0.41772646
0.6284188
0.45371816
""
0.37823948
0.44463244
0.31383306
0.40328938
0.44223431
0.38964555
0.41698334
0.40606278
0.55692381
0.46443665
0.37507647
0.45698702
0.39451441
0.40014058
0.42609364
0.48514163
0.40854102
0.42614833
0.42307818
0.41789705
0.43380269
0.41443285
0.42780891
0.43217269
0.45530307
0.40549469
0.41543165
0.60250354
""
0.43201065
0.43300888
0.4040302
0.38407651
0.39190251
0.4057343
0.40385658
0.42948094
0.41830093
0.40261421
0.3999615
0.39707425
0.4109728
0.43312514
0.41196886
0.46966502
0.43184778
0.38859484
0.43919387
0.43234083
0.41582599
0.42931816
0.41273531
0.41962701
0.42250618
0.40904906
0.40414903
0.41871431
0.42620718
0.40765625
0.42597598
0.43916091
0.37609863
0.4155938
0.39902836
0.41789457
0.42253804
0.39287952
0.42048505
0.45772168
0.41090995
0.42344919
0.40420601
0.43393064
0.41711825
0.40562469
0.3709603
0.36267951
0.3991349
0.43789262
0.45715839
0.4435848
0.42693079
0.39950103
0.44358152
0.43223864
0.42125118
0.45105463
0.4155111
0.4201856
0.45639297
0.44158024
0.45715171
0.42226645
0.3832764
0.30648896
0.47807473
0.4298133
0.4840433
0.45567489
0.57845289
0.46572012
""
0.4215939
0.38081175
0.41588295
0.36534268
0.37722185
0.5675903
0.3922981
0.39884433
0.40540251
0.5461098
""
0.47921968
0.36742899
0.3981953
0.37847951
0.40972391
0.41136622
0.4090113
0.41922826
0.42979807
