kir_natam_pooled_p100
""
0.45596531
""
""
""
""
""
0.61027551
""
""
""
""
""
""
""
0.5721935
0.56542057
""
""
""
""
0.9661569
0.25959244
""
0.69160628
0.50578195
0.79140818
""
""
""
-0.32158631
""
""
""
0.58159471
0.6894359
0.5402897
""
0.59131575
0.74201363
0.635957
0.80611086
""
""
0.71081513
""
""
0.62617224
0.46270496
""
0.47956944
0.69286889
""
""
""
""
""
""
0.58711112
""
""
""
0.32367662
""
0.60596919
""
""
0.66544569
0.56369811
0.64517421
0.5290978
""
""
0.59283143
0.63842386
""
0.808685
0.69113988
0.71093231
0.6649307
0.72151643
0.48045811
0.54123592
0.42044201
0.68081599
0.65572184
0.74398613
""
0.39410707
0.61320615
""
0.24996394
0.31391615
0.58505094
""
0.60288149
0.54296684
0.58453882
0.61421788
0.55475062
0.59161103
""
0.62649858
0.55221993
0.60174036
0.57223815
0.5084005
0.54724038
""
0.72906417
0.62688565
""
""
0.46510902
0.56400269
0.39607352
""
""
0.52920049
""
""
""
""
""
""
""
""
0.82593006
""
""
""
""
""
0.90571743
""
""
0.42504522
""
""
""
""
""
""
""
""
0.97093034
0.52196169
""
""
""
""
""
0.57897782
0.600447
""
""
0.34496576
0.66361022
""
""
""
""
""
""
""
""
""
0.80226755
0.95891273
""
0.57565361
""
""
0.67559546
0.20117468
""
0.67975432
-0.030707484
""
""
""
""
0.50242013
0.50538605
""
""
0.67929333
0.52825207
0.85829133
0.65722191
1.0516093
0.49773231
0.58673418
0.74182129
0.66712815
0.65053034
0.19800183
0.50752354
0.71192211
0.40499133
0.62014395
0.79585582
0.1153246
0.60281277
0.57450807
0.4906204
0.53103536
0.48702496
0.5399763
0.61020625
0.53037697
""
0.52741498
0.55947655
0.44155854
0.63377428
0.52592611
""
0.64900631
0.56706119
0.75331968
0.58160657
0.6515221
0.46759447
0.5731318
0.57058936
0.58884275
0.44293457
0.58747965
0.4570007
0.56505513
""
0.56187451
0.66749901
0.54713529
0.70118058
0.6140905
0.67941874
""
0.53692627
0.85779476
0.52877223
0.66645396
0.67614675
0.56629926
""
0.67786968
""
""
""
0.33565083
0.75878435
""
""
""
""
""
""
""
""
0.54997927
""
0.50969821
""
""
0.59491402
0.47860992
0.21553093
""
""
""
""
""
""
0.57910818
""
""
""
0.26906759
0.58804488
""
""
""
0.34772962
""
""
0.67058575
""
""
""
""
""
""
""
""
0.73252767
""
""
""
""
""
""
""
""
""
""
0.70609188
""
0.55480397
0.42554444
0.70267326
""
0.65810639
0.69281918
0.043102756
0.89370561
0.38631475
0.53511459
0.3480576
0.48399201
0.70199168
""
0.38202921
""
0.55629855
0.56391698
""
0.66582888
1.054831
0.65179783
0.4704583
0.078885041
""
""
0.5417583
0.60217297
""
""
""
""
1.1087166
""
""
""
""
0.23003212
0.41735771
0.52558303
""
1.1869127
""
""
""
0.43599325
0.70104492
0.52621424
""
""
""
0.53260314
0.54317391
""
0.56130874
""
1.0033842
0.65441602
0.36670896
0.66443759
0.41391814
0.69828606
0.70896989
0.65026957
0.60774517
0.63857085
0.41557604
0.31932271
0.70157689
0.75895005
0.53480971
""
""
""
""
0.33990782
""
0.7503019
0.78646314
""
""
""
""
""
""
""
""
""
""
0.51777112
""
""
""
""
""
""
""
""
""
""
0.77888411
""
""
0.87090379
""
""
0.53381234
""
""
0.87418544
""
0.41889638
""
""
0.77298784
""
""
""
""
""
""
""
0.70543206
""
""
""
0.6472646
""
""
""
""
""
""
""
0.5558629
""
0.51589257
""
0.49496701
""
""
""
""
""
""
0.74869698
""
0.58257204
""
""
""
""
""
0.56791663
0.5621134
""
""
""
""
""
""
""
""
""
""
""
""
0.61591685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52844024
""
""
""
0.61899424
""
""
""
""
""
""
""
""
""
""
0.52909571
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90561169
""
""
""
""
0.17651151
0.6804744
""
""
0.60291874
""
0.49358636
""
0.80431479
0.43174249
""
""
0.67680579
0.66925389
""
""
""
0.65018797
""
0.37560827
""
""
""
""
""
""
""
""
0.38191
""
""
0.67622286
""
""
""
""
""
0.65792328
0.67354453
""
""
""
""
""
""
0.46021163
""
""
""
""
""
""
""
""
""
""
""
0.42047793
""
""
""
""
""
0.64918089
""
""
""
""
""
0.5414629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53553301
0.62037081
""
""
0.52965343
0.66258383
""
""
""
""
""
0.9135384
""
0.88482642
""
0.34596553
""
""
""
""
""
""
""
""
""
""
""
0.91257244
""
""
""
""
""
""
""
""
0.60074443
0.52624518
""
0.36377981
""
""
""
""
""
0.46995252
""
""
""
""
""
""
""
""
0.51000983
""
0.19687502
""
""
0.71494204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64999139
""
0.71475571
""
""
""
""
""
""
""
""
0.44085738
""
""
0.63161343
""
0.40725744
""
""
""
""
""
""
0.58916199
""
""
""
0.49857125
0.7925089
""
0.5219273
0.46468678
""
""
0.7470715
""
""
""
""
""
""
""
""
""
""
""
0.29653254
""
""
""
""
""
""
0.6272518
""
""
""
""
""
""
""
0.65731889
""
""
0.42466933
""
""
0.21748488
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52854705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60219276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61149883
0.43209019
""
""
""
0.51314849
""
""
0.80872649
0.39344606
""
""
""
""
""
""
""
""
""
""
0.55143803
""
""
0.56825125
""
""
""
""
""
0.54300809
0.5542872
""
""
0.71705496
""
""
""
""
""
""
0.63057637
0.53914106
""
""
""
0.58931816
""
""
""
""
1.0073686
1.1972468
0.89181316
0.34535986
""
""
""
""
""
""
""
""
0.94012231
""
""
0.48201928
""
""
0.7109471
""
""
""
0.73399329
""
0.82432276
""
""
""
""
""
""
""
""
0.40992039
""
0.60084808
""
""
""
0.70616525
""
""
""
""
""
""
""
0.627639
""
""
0.4653585
""
""
0.80828983
""
""
""
0.65139675
""
0.5784052
0.65026486
0.64553553
""
""
""
""
""
""
0.76646024
""
""
""
""
""
""
""
""
0.5766378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60289687
""
""
""
""
""
""
""
""
""
""
""
""
0.61592782
""
""
""
""
""
""
""
""
0.52560109
""
""
0.62742281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15505758
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90203035
0.74080998
""
0.59911811
0.68116611
""
0.5867036
0.69974989
0.65032715
""
""
""
""
""
""
0.78394091
""
""
""
""
""
0.66275918
""
""
0.61375117
""
0.86142784
0.61879659
""
""
0.88869566
""
""
0.042465683
0.73990649
1.0527083
0.46470201
""
0.71976292
""
""
0.39322528
0.73262542
""
""
""
0.87453908
""
""
0.67463666
0.65356237
0.35802799
""
0.64886695
""
""
0.78299618
""
""
""
""
""
""
0.89006466
0.68235135
0.607023
""
""
0.57560939
""
""
""
0.43285924
""
""
""
""
0.45294169
0.42489102
""
0.67908043
0.60037893
""
""
1.0020746
-0.0020916515
0.63291919
""
0.49173385
""
0.62604463
0.50245792
""
0.67459941
0.75173223
""
0.74497658
""
""
1.1144201
0.27092779
""
0.62148625
0.62720525
""
0.37124738
""
0.87543565
""
0.70602965
""
0.7460866
""
0.69509035
0.72310507
0.80932045
0.58099806
""
0.77282232
0.43268585
""
0.73998255
0.68998474
0.50460798
0.78751326
0.8176223
0.12422562
0.51542765
""
0.61496902
0.55398351
0.27913103
0.61473465
0.6435411
1.0113354
0.71623135
""
0.62656808
""
0.71670866
0.49298254
0.6131103
""
""
0.28257182
0.96872079
""
0.53187084
""
0.49162433
0.89828211
0.78210044
""
0.89255315
0.67027259
0.72078037
""
0.63452643
""
""
0.3235462
0.50346327
0.5642913
0.61247963
0.69155079
0.74026972
0.5422613
0.8479076
0.6419524
""
""
0.48066482
0.35330248
""
0.5798732
0.47780403
""
0.61443567
0.035449099
0.57414573
0.75391746
""
""
""
""
""
0.56493431
""
""
0.56323528
0.59990853
0.84065396
0.53959697
0.483922
0.74364543
0.60048157
0.56300366
0.62211454
0.56464159
""
0.51059771
0.58848453
0.63612765
0.6215052
""
""
""
""
0.63269985
0.44019672
0.36449033
0.72449118
1.0218033
0.64462644
0.56402248
""
""
0.29744846
0.71868718
""
""
""
""
""
0.8045966
""
0.68032193
""
0.60214835
0.86961991
0.43513501
""
""
""
""
0.3943696
""
""
""
""
""
""
""
0.62733638
""
""
""
0.67295009
""
""
""
""
""
""
0.57299179
0.51603997
""
0.62110347
""
0.13249756
""
0.61654198
""
0.98956084
""
""
""
1.2702343
0.62575853
0.94613463
0.70786583
""
0.55791461
""
""
""
""
""
""
""
""
0.54268122
""
""
""
0.67441845
0.7699908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69431221
""
""
""
""
""
0.58684224
0.48910415
0.83356518
""
""
""
""
0.55998302
""
""
""
0.42622274
0.94924402
""
""
""
""
0.81280571
""
""
""
""
""
""
""
""
