jail_black_male_n
445.0
155.0
""
1454.0
2768.0
620.0
7273.0
93.0
30.0
2561.0
1968.0
11116.0
21.0
209.0
1229.0
""
""
691.0
""
1066.0
6784.0
6833.0
2342.0
2883.0
9734.0
914.0
2200.0
4687.0
12366.0
1047.0
1829.0
1359.0
10478.0
6377.0
2232.0
3306.0
1383.0
1621.0
722.0
909.0
9004.0
1729.0
566.0
130.0
1131.0
1651.0
17759.0
2004.0
9561.0
2011.0
2926.0
4806.0
3349.0
269.0
306.0
7230.0
785.0
120.0
175.0
2586.0
1093.0
5267.0
381.0
251.0
45.0
113.0
""
42.0
65.0
38.0
1589.0
2160.0
3456.0
2016.0
956.0
101.0
1664.0
427.0
383.0
18009.0
2264.0
414.0
88.0
612.0
6578.0
286.0
323.0
1751.0
3129.0
680.0
649.0
75.0
51.0
2347.0
28.0
""
263.0
1161.0
8727.0
3057.0
1845.0
29151.0
8384.0
1644.0
1989.0
9308.0
2065.0
8867.0
878.0
1114.0
1717.0
3559.0
9636.0
1164.0
6896.0
5471.0
7168.0
532.0
346.0
508.0
2519.0
807.0
824.0
1593.0
1057.0
4771.0
4670.0
809.0
1094.0
1041.0
37039.0
1421.0
1395.0
516.0
608.0
1348.0
3603.0
4536.0
933.0
1636.0
3727.0
777.0
446.0
772.0
3071.0
794.0
1827.0
2005.0
1678.0
1557.0
267.0
9768.0
3452.0
1158.0
3266.0
6024.0
805.0
5404.0
600.0
168.0
42.0
28.0
1651.0
21594.0
397.0
38550.0
37.0
""
""
430.0
31506.0
1366.0
38.0
1579.0
68.0
27.0
1507.0
2827.0
41.0
""
21.0
25.0
4759.0
105.0
157.0
7312.0
76.0
31.0
1672.0
31.0
132.0
767.0
4958.0
22.0
154.0
237.0
187.0
552.0
2819.0
74.0
2751.0
549.0
46.0
264.0
928.0
1651.0
7644.0
85.0
240.0
468.0
140.0
619.0
""
28.0
4795.0
1166.0
1183.0
13710.0
84.0
151.0
147.0
111.0
179.0
81.0
6631.0
515.0
124.0
199.0
5379.0
2265.0
641.0
1353.0
""
171.0
""
305.0
""
496.0
""
24.0
253.0
146.0
420.0
635.0
96.0
224.0
1344.0
1987.0
51.0
247.0
6728.0
296.0
75.0
""
311.0
48.0
50.0
1512.0
59.0
788.0
245.0
746.0
1106.0
2275.0
2037.0
63713.0
2306.0
24868.0
31638.0
3800.0
2858.0
823.0
298.0
54.0
""
""
194.0
93.0
""
67.0
1732.0
""
""
8086.0
439.0
29.0
1151.0
9466.0
96.0
""
""
""
""
21.0
""
""
""
52.0
36.0
91.0
5318.0
""
""
175.0
25.0
24.0
""
33.0
427.0
""
175.0
207.0
28.0
47.0
111.0
120.0
""
68.0
65.0
86.0
25.0
725.0
39.0
51.0
20.0
407.0
1407.0
126.0
145.0
800.0
47.0
1181.0
1514.0
8246.0
713.0
46095.0
1587.0
323.0
41.0
15785.0
63.0
85.0
786.0
811.0
180.0
""
""
""
""
46.0
316.0
354.0
344.0
45.0
181.0
525.0
35.0
583.0
80.0
1047.0
299.0
""
98.0
""
""
96.0
65.0
23.0
""
""
""
""
20.0
""
""
""
""
""
""
92.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
125.0
""
""
""
""
""
""
""
""
""
78.0
64.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
24.0
""
""
""
47.0
755.0
""
""
""
106.0
""
""
""
""
""
109.0
""
""
38.0
""
""
""
""
124.0
""
304.0
""
""
2304.0
""
""
""
""
""
""
1680.0
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
136.0
4139.0
""
""
28.0
22.0
75.0
""
""
""
""
""
""
81.0
""
""
599.0
772.0
1571.0
48.0
39.0
30.0
35.0
212.0
371.0
8217.0
172.0
87.0
""
""
758.0
20.0
268.0
29.0
146.0
""
100.0
450.0
376.0
155.0
89.0
2700.0
190.0
""
121.0
1261.0
158.0
""
""
""
85.0
""
169.0
913.0
177.0
47.0
484.0
79.0
""
""
""
128.0
29.0
""
""
45.0
""
""
21.0
384.0
161.0
53.0
3767.0
21.0
4320.0
51.0
38.0
""
631.0
38.0
""
""
""
""
26.0
174.0
705.0
943.0
1246.0
28645.0
4112.0
1013.0
609.0
227.0
""
""
""
44.0
""
82.0
37.0
46.0
444.0
20.0
""
543.0
24.0
""
56.0
73.0
""
1563.0
528.0
2820.0
8076.0
19472.0
794.0
2142.0
2128.0
1678.0
1104.0
187.0
32.0
219.0
53.0
101.0
4359.0
49.0
363.0
1007.0
207.0
""
733.0
""
""
""
""
""
""
""
""
""
""
""
""
266.0
""
""
67.0
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
23.0
""
""
31.0
""
1295.0
""
33.0
""
40.0
""
""
""
698.0
""
4262.0
""
1232.0
42.0
""
32.0
96.0
""
43.0
35.0
20.0
""
153.0
""
""
""
""
""
""
""
65.0
604.0
20.0
56.0
""
""
""
""
""
20.0
53.0
""
""
60.0
34.0
50.0
""
36.0
820.0
1152.0
1762.0
304.0
5631.0
2393.0
""
""
""
390.0
278.0
12495.0
4427.0
""
""
4968.0
218.0
443.0
33534.0
""
""
31.0
22.0
268.0
""
52.0
1780.0
""
310.0
""
95.0
152.0
""
""
31.0
""
""
""
52.0
""
5929.0
