kfr_native_asian_male_p10
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23425733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40968499
""
""
0.32776332
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44219929
""
""
""
""
""
0.44870692
""
""
0.29867235
""
""
""
""
0.50040615
""
""
""
0.47147056
""
""
""
""
0.44712758
""
""
0.60493195
""
""
0.47887409
0.073466882
""
0.44573361
0.44080469
""
0.51156086
0.38194841
0.41460395
0.14635254
0.40428436
0.29238904
0.27037239
0.50097054
0.091747023
""
""
""
0.4228451
0.33980495
0.22347778
""
""
""
0.47660738
""
0.65400785
""
""
0.66411644
""
0.46215317
""
""
""
0.63986701
""
""
""
""
""
""
""
""
""
0.69122404
""
""
""
""
0.55518705
""
""
""
""
""
""
""
""
0.76242739
""
""
""
""
0.5458864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63222533
0.44562498
""
""
0.6486572
""
""
""
""
0.1622548
""
""
""
""
""
""
0.44032213
0.39408341
""
""
""
""
""
""
""
""
0.29112491
0.56557322
""
""
""
""
""
""
""
""
""
""
""
0.40120921
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45518857
""
""
""
""
0.26214516
""
0.49308068
""
0.34920129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41359553
""
0.21500041
""
""
""
""
""
""
""
""
""
""
0.3929317
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39673585
""
""
""
""
""
""
0.62302089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36455438
0.36867255
0.43504113
0.49896181
0.22741787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53219706
""
""
""
""
""
0.44462889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35664627
""
""
""
0.71846402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
