work_26_natam_male_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
37.0
33.0
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
115.0
""
39.0
102.0
""
""
21.0
""
""
""
40.0
""
20.0
""
44.0
""
""
40.0
""
""
""
""
""
""
""
34.0
47.0
""
""
245.0
""
""
28.0
""
""
""
""
""
""
""
24.0
31.0
""
""
20.0
""
""
""
49.0
""
""
""
""
23.0
26.0
""
75.0
88.0
""
""
""
""
59.0
""
23.0
""
26.0
""
""
79.0
111.0
""
""
""
""
""
""
""
101.0
45.0
""
39.0
""
40.0
""
23.0
""
51.0
""
26.0
41.0
46.0
52.0
""
""
27.0
""
""
""
52.0
""
23.0
""
24.0
""
26.0
""
""
38.0
256.0
""
""
""
42.0
""
28.0
58.0
93.0
""
""
29.0
""
""
""
""
67.0
""
""
""
71.0
25.0
38.0
""
117.0
""
""
23.0
23.0
22.0
21.0
20.0
64.0
101.0
""
49.0
""
""
""
26.0
""
24.0
""
""
47.0
""
149.0
""
""
""
""
""
""
38.0
""
""
34.0
36.0
""
""
22.0
21.0
""
28.0
39.0
244.0
""
""
121.0
75.0
202.0
""
""
""
""
72.0
""
80.0
""
""
34.0
28.0
""
""
25.0
85.0
""
""
""
""
""
25.0
""
497.0
""
24.0
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
61.0
""
""
""
""
""
""
""
""
""
35.0
""
""
""
178.0
""
""
""
""
""
""
190.0
48.0
""
""
23.0
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
32.0
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
172.0
35.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
30.0
""
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
""
""
139.0
63.0
22.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
43.0
""
""
""
90.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
153.0
64.0
""
""
""
131.0
""
""
""
""
""
""
""
35.0
36.0
""
160.0
""
""
104.0
""
""
187.0
49.0
""
""
""
""
""
""
111.0
""
""
""
""
22.0
""
""
""
""
""
100.0
61.0
""
""
25.0
""
""
""
""
""
""
""
""
214.0
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
26.0
""
""
""
""
112.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
33.0
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
55.0
349.0
25.0
85.0
""
""
""
""
""
32.0
""
""
""
""
212.0
""
58.0
""
""
""
""
""
29.0
""
25.0
""
""
""
31.0
""
32.0
""
24.0
39.0
20.0
21.0
""
20.0
36.0
25.0
""
""
29.0
""
""
""
29.0
""
785.0
""
""
229.0
""
""
""
48.0
21.0
""
""
""
""
25.0
""
""
""
865.0
""
102.0
""
113.0
""
395.0
2117.0
""
75.0
""
55.0
""
""
""
58.0
""
""
99.0
""
86.0
""
23.0
""
""
""
""
""
""
""
174.0
""
54.0
""
25.0
""
""
""
25.0
123.0
""
""
""
67.0
""
39.0
64.0
74.0
""
111.0
""
32.0
""
21.0
""
""
147.0
""
""
""
27.0
""
""
""
""
""
""
86.0
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
26.0
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
193.0
""
""
24.0
""
""
33.0
""
38.0
""
25.0
""
""
""
""
90.0
50.0
36.0
""
""
""
139.0
""
""
96.0
20.0
""
""
""
""
""
""
""
""
86.0
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
26.0
31.0
1292.0
""
""
""
39.0
124.0
""
""
""
64.0
""
""
29.0
""
85.0
25.0
""
""
20.0
""
""
""
""
""
""
116.0
""
""
""
""
121.0
66.0
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
28.0
""
""
31.0
23.0
""
""
""
""
44.0
""
""
""
232.0
""
""
44.0
""
""
""
""
""
""
""
57.0
""
37.0
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
80.0
""
""
""
""
""
""
99.0
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
48.0
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
40.0
""
""
""
""
""
""
""
""
""
""
""
300.0
""
60.0
""
27.0
43.0
160.0
205.0
266.0
162.0
544.0
111.0
""
518.0
37.0
249.0
21.0
122.0
299.0
80.0
307.0
""
""
73.0
75.0
97.0
""
""
""
""
67.0
95.0
21.0
""
48.0
197.0
26.0
22.0
96.0
228.0
78.0
57.0
""
88.0
171.0
131.0
""
37.0
302.0
58.0
442.0
33.0
80.0
87.0
1156.0
253.0
292.0
224.0
85.0
158.0
226.0
243.0
406.0
56.0
""
478.0
191.0
272.0
107.0
""
""
1731.0
349.0
236.0
""
""
24.0
""
42.0
130.0
20.0
35.0
53.0
""
""
59.0
60.0
""
""
""
""
86.0
71.0
38.0
75.0
""
137.0
51.0
59.0
""
146.0
""
244.0
65.0
""
""
82.0
""
""
33.0
128.0
""
49.0
""
48.0
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
92.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
68.0
36.0
""
""
""
""
""
""
""
37.0
""
42.0
""
""
""
""
""
""
23.0
32.0
""
""
""
""
28.0
""
""
43.0
""
""
""
""
""
38.0
""
""
56.0
""
""
""
""
39.0
""
20.0
20.0
""
""
58.0
""
""
24.0
""
""
77.0
""
31.0
""
""
62.0
""
21.0
35.0
40.0
""
29.0
""
""
70.0
""
""
21.0
""
""
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
34.0
""
""
139.0
47.0
152.0
369.0
""
""
93.0
""
""
""
""
104.0
24.0
""
""
43.0
21.0
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
84.0
""
""
20.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
57.0
183.0
""
""
""
25.0
51.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
130.0
""
""
20.0
""
""
""
20.0
""
""
""
""
""
""
423.0
""
""
""
129.0
""
""
""
""
""
""
23.0
""
30.0
115.0
""
""
""
""
""
""
""
48.0
""
""
""
""
51.0
""
""
""
""
""
""
78.0
27.0
""
""
""
""
""
""
""
""
395.0
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
42.0
""
""
20.0
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
26.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
81.0
""
""
""
""
""
""
""
50.0
""
""
26.0
""
""
34.0
""
""
42.0
35.0
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
321.0
34.0
""
""
""
""
25.0
97.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
44.0
""
""
""
""
""
""
""
""
""
""
37.0
""
""
75.0
""
""
""
""
34.0
""
""
""
""
""
""
347.0
111.0
""
""
""
""
41.0
116.0
""
72.0
""
68.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
32.0
42.0
""
""
""
24.0
""
""
""
""
""
""
92.0
""
""
""
""
""
57.0
44.0
96.0
128.0
""
75.0
""
25.0
""
""
23.0
78.0
""
20.0
517.0
135.0
""
""
38.0
""
56.0
80.0
""
""
401.0
""
72.0
""
299.0
222.0
58.0
142.0
""
22.0
188.0
""
277.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
56.0
224.0
""
27.0
""
""
""
""
""
59.0
""
""
43.0
""
31.0
""
""
28.0
""
""
""
""
""
32.0
""
""
31.0
""
""
""
""
""
""
35.0
""
""
105.0
278.0
24.0
""
""
128.0
""
""
""
""
""
""
27.0
""
""
""
""
22.0
89.0
114.0
""
""
""
""
27.0
""
""
""
47.0
""
""
44.0
29.0
""
""
25.0
""
""
""
148.0
""
""
""
34.0
""
28.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
