marr_29_pooled_male_mean
0.41714525
0.4109059
0.31800848
0.44677278
0.494665
0.16373017
0.30261537
0.39402017
0.27555162
0.46022552
0.45323989
0.35907921
0.31897986
0.49778491
0.52010715
0.39738601
0.42712736
0.27148911
0.34345782
0.44498482
0.43135244
0.50772792
0.39666569
0.21174569
0.5010156
0.40967864
0.36472717
0.40705988
0.47713637
0.50120252
0.43311679
0.17539249
0.22729681
0.34939975
0.37260816
0.50463861
0.30094066
0.52001542
0.45229816
0.48119426
0.34541723
0.45033339
0.14586402
0.13293488
0.37646061
0.3037858
0.49491408
0.48032483
0.30768761
0.37625414
0.26247993
0.41334069
0.17153628
0.34691995
0.32833293
0.39349893
0.28463623
0.4733789
0.45452398
0.17866467
0.34166518
0.37523162
0.33351016
0.45017388
0.40573063
0.21555908
0.49127108
0.19251867
0.17523913
0.33027494
0.24000551
0.1466707
0.45635945
0.26347828
0.32318437
0.44970891
0.34626314
0.30018726
0.36976224
0.31518912
0.34086528
0.19645327
0.20696959
0.35720202
0.19965149
0.19488876
0.14697608
0.43631274
0.25037512
0.30454743
""
0.36265564
0.34809163
0.43684614
""
0.15373524
0.25479108
0.37947527
0.34223008
0.38113859
0.43848205
0.46503639
0.36285448
0.33294299
0.35274625
0.37356973
0.30860129
0.32354629
0.29587182
0.40142485
0.34284753
0.32588777
0.38120663
0.44475323
0.45991716
0.52374107
0.38195866
0.3880609
0.44344419
0.24153744
0.40877306
0.49440709
0.47863951
0.54475152
0.39543843
0.45922694
0.45832509
0.45185438
0.25932452
0.37987882
0.37029153
0.28771901
0.40485546
0.45218825
0.42333713
0.51028705
0.41907778
0.49443093
0.49411079
0.37575281
0.45258477
0.45131889
0.48059824
0.49129486
0.40628713
0.26906613
0.47921771
0.3694323
0.49095887
0.21874239
0.37238026
0.41667566
0.47829512
0.42296401
0.49823171
0.44312853
0.39559719
0.30267346
0.33337685
0.45602235
0.40091607
0.54681283
0.33524817
0.44938895
0.19745579
0.48657164
0.44484612
0.50926256
0.45507526
0.51754498
0.31733924
0.51643884
0.25639617
