par_rank_black_pooled_mean
0.33433804
0.28950563
0.36808667
0.54946256
0.55404437
0.27791613
0.20305447
0.31023872
0.32212138
0.31568313
0.31550685
0.26371977
0.24022417
""
0.30855855
0.24041
0.34280387
0.24004699
0.48654547
0.31896159
0.59080613
0.39590535
0.33738399
0.22930647
""
0.28671521
""
0.2887179
0.24921243
""
0.48467627
0.28594646
""
0.27671382
""
""
""
""
""
0.27176166
0.25350621
""
0.28935856
0.32577905
0.25758055
0.23231143
0.26728648
0.28340203
0.2755059
0.2920531
0.27744639
0.2814008
0.46943048
0.34711716
0.25070742
0.22600171
""
""
""
""
""
""
""
""
""
0.29054472
0.25647405
0.2293148
0.2326854
0.22280294
0.22572169
0.21789694
0.20298941
0.26471138
0.25467935
0.23534361
0.25028214
0.2577312
0.23914884
0.32188237
0.21116138
0.27725318
0.35852876
0.24023132
0.33037975
0.4821901
0.33198586
0.2082876
0.3513906
""
0.25965428
0.42453593
0.33238462
0.44501668
0.39240286
0.39839315
""
0.3604266
0.45071003
0.34145308
0.31983984
""
0.37269923
""
0.41553384
""
0.30090111
0.30895332
0.25762963
0.32623887
0.31216398
0.29952416
0.25410011
0.31803206
0.34022865
""
""
""
0.31708443
0.31109509
0.38559917
0.28818169
0.26345161
""
""
0.32338354
0.28592086
0.40552154
0.33964413
0.33089268
0.32174391
0.29511648
0.29559734
0.23749951
0.20623164
0.28829882
0.29957867
0.23172759
0.25718251
0.35037476
0.28697303
0.2964085
0.30383638
0.27375254
0.30000469
""
0.28846702
""
0.19369535
0.35007644
""
""
""
0.26472166
0.34876701
0.25866172
""
""
""
0.19010878
0.27616292
0.41358653
0.51216066
0.40054923
0.2499249
0.29493281
0.30204147
0.29687503
""
0.29075402
0.37301084
0.36217836
0.5373041
0.43587181
0.39375249
0.33010855
0.36981723
0.34531632
0.35769001
0.2099351
0.303709
0.27781886
0.21172808
0.26246575
0.26524034
0.2663177
0.26813945
""
0.25289637
0.24689081
0.25606272
0.22782081
0.16739632
""
""
""
""
0.23314638
""
""
0.19413246
0.20980823
0.23031868
0.16293317
0.19091518
0.23378947
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.391835
""
""
0.42599326
0.30496213
0.24883913
0.29538482
""
0.2093733
0.26055044
0.32774061
0.28094083
0.43288314
0.32288939
0.34239483
0.33623263
0.28294989
0.34206086
0.26990962
0.21937193
0.40904942
0.24012545
0.2207074
0.25802165
0.41705394
0.26227722
0.24008702
0.22389281
0.23912278
0.19433442
0.23931941
0.24098456
""
""
""
""
""
""
""
""
0.34294027
""
""
""
""
""
0.28168368
0.33581871
""
0.23460318
0.28283864
0.28528485
0.38302982
0.27449557
0.22677568
0.462769
0.34918612
0.35202676
0.33705223
0.24896458
0.26581463
0.32291335
0.31899756
0.33184645
0.23058829
0.32927513
0.27796224
0.2668024
0.22805701
0.34249207
0.33709288
0.25239962
""
""
0.30865017
0.17704204
0.26754099
0.29910803
0.2270949
""
0.25839773
0.28105378
0.37838024
0.30521238
0.46922481
0.38618246
0.37781861
0.44425279
""
""
""
""
""
0.50224799
""
""
""
""
""
0.27333447
""
""
0.29127279
0.33353376
""
0.29812884
0.26351646
""
0.34789321
""
""
""
""
""
0.20205744
""
0.26984808
0.20519842
0.28411928
""
0.26104009
0.25569016
0.25571099
0.283867
0.29539707
0.28223768
0.25375724
0.21552168
0.20934294
0.29118708
0.25788653
0.34132361
0.38815618
0.26931688
0.20772901
0.29605788
0.4925985
0.43802887
0.28897357
0.38313431
0.2557027
0.22128417
0.20759639
0.30613762
0.3285915
0.4326975
0.25254595
0.29355344
0.21434389
0.20494221
0.28686452
0.28298143
0.22587928
0.38154647
0.35140058
0.22868569
0.34088981
""
""
0.3724373
""
""
0.35034549
0.51306248
""
""
""
""
0.27762568
0.22409625
0.27452481
0.21960281
0.20839787
0.26294783
0.39671841
0.29078701
0.28211483
0.22390057
0.26608604
0.24895698
0.27166453
0.26287803
0.30863935
0.27791661
0.30805007
0.39190775
0.20324413
0.17092927
0.24651814
0.327416
0.26383823
0.30825868
0.21758932
0.24521238
0.27745375
0.29831028
0.34713531
0.32262987
0.33833286
0.30150381
0.24492939
0.26291552
0.27066037
0.16527654
0.24652362
""
""
0.27578691
0.24617754
0.26053694
0.18998815
0.32830498
0.31136113
0.33941531
0.45495978
0.22597277
0.30999601
0.28987402
0.28328505
0.3177754
0.44825387
0.32343644
0.45761305
0.2699562
0.4886162
0.56092465
0.44871411
0.42934403
0.22991392
0.23561318
0.30165842
0.25912464
0.27629429
0.51546597
0.30824366
0.31741437
0.53099424
0.37045828
0.24698696
""
0.30716565
0.32757583
0.35315195
""
""
0.49067765
""
0.44743696
0.24926199
0.38553956
0.34025571
0.48629832
0.41585577
0.36470312
""
0.42895517
0.54040653
""
0.39821431
0.42169246
0.2946898
0.37119463
0.33741084
0.27485219
""
0.30461082
""
0.22806805
0.57533765
""
0.54209828
""
0.3120684
0.34475416
0.43301347
0.29723138
0.4097904
0.55971742
0.51989549
0.43372226
0.30318701
""
0.32256499
0.43415341
0.57423544
0.58721089
0.38906494
