kir_imm_pooled_pooled_p25_se
0.059732761
0.04784428
""
""
0.079573274
""
""
0.032655757
""
""
""
""
""
""
""
0.037569743
""
""
""
""
""
0.064692803
0.029444454
""
0.051809039
0.046874721
""
0.06478557
""
""
""
""
""
""
0.03732089
0.073164321
0.022216314
""
0.076070637
""
0.042193867
0.061651841
""
""
0.019417945
""
""
0.04583082
0.022099251
""
0.025868693
0.055318523
""
""
0.079577021
""
0.04739999
0.087937132
0.050314821
""
0.08361803
""
0.048143294
""
""
""
""
""
""
0.015721116
""
""
""
""
0.030277526
""
""
0.06230465
0.061389882
0.074853517
0.050716348
""
""
0.059453838
""
""
""
""
""
0.10291595
""
""
""
""
""
""
""
0.016083866
0.035781298
0.065034986
0.076018892
""
0.054532304
0.0052015078
0.023304936
0.051749166
0.0081802979
0.02080285
0.013889273
0.030193826
0.0099363662
""
""
""
0.025883391
""
""
""
0.060222413
""
""
""
""
""
""
""
0.069498636
0.04538586
0.075245261
""
""
""
""
0.051835671
""
""
0.048257742
""
""
0.062623955
""
""
0.075083368
""
""
0.056998737
0.068909064
""
""
""
""
""
""
0.053715561
""
""
0.086784124
0.063779756
""
""
""
""
""
""
""
""
""
0.076217964
0.051042028
""
0.020692389
""
""
0.057782702
""
""
0.027092747
0.075647861
""
""
0.066497862
""
0.026932515
0.065224133
""
0.064151429
0.0050349608
""
0.094265595
0.020455135
0.08058589
0.047939595
0.006757671
0.072412245
0.028667504
0.0056197904
0.03558322
0.031968061
0.0068709641
0.078551225
0.0063348059
0.013833464
0.054261189
0.077593848
0.0014190548
0.01449423
0.018014247
""
0.035986986
0.0096715847
""
""
0.0071152244
0.01861885
0.045024812
0.003320484
0.019475508
""
0.0042534578
0.0053965123
0.020393206
0.0039741602
0.0032856329
0.0056245681
0.0072592217
0.019017767
0.0060130497
0.010451967
0.0040933345
0.012273684
0.027879452
""
0.053890087
0.0096388999
0.013472587
0.0079762517
0.017991567
0.030753931
""
0.0077068261
0.065290935
0.0061496506
0.014257013
0.02161137
0.0129783
""
0.011547834
""
""
""
0.021639731
0.050971746
""
""
""
""
""
""
""
0.082091026
0.0093638245
""
0.036424257
0.098931707
0.091030009
0.011502303
0.060267225
0.053296827
""
""
""
""
""
""
0.016304776
""
""
""
0.062391847
0.027812671
0.072265998
""
0.081220925
0.037114676
""
""
0.080687702
0.063695304
0.041164193
0.077057444
""
""
""
""
0.07456217
0.030673724
""
0.063087083
""
""
""
""
""
""
0.08748883
""
0.022415146
""
0.0080402922
0.0074910447
0.029895844
0.032488737
0.0091398275
0.020318095
0.037504841
0.034808401
0.028210746
0.015526264
0.030248366
0.010120553
0.018889489
""
0.022678921
""
0.011779912
0.0040063411
""
0.022683205
0.034086745
0.022624006
0.015457615
0.052354056
0.057279926
""
0.0095728571
0.017843187
0.034738198
""
0.044544797
""
""
""
""
0.052185744
0.031572282
0.023208888
0.027121302
0.0066047781
""
0.029074466
0.065193549
""
""
0.019766165
0.013206203
0.025172627
0.052949723
""
""
0.016950749
0.017321499
0.032724518
0.0023393747
0.026171451
0.052428309
0.016734483
0.042400949
0.005465243
0.0099068247
0.0060130991
0.015419957
0.0092277993
0.011411238
0.050823681
0.03276873
0.014975095
0.023821149
0.016839564
0.010542306
0.076242022
0.06537655
""
""
0.01301404
""
0.049456485
0.074604847
""
""
""
""
0.086619414
""
0.0474554
0.053719837
""
""
0.035454359
""
""
""
0.062272567
0.091934696
""
""
""
0.044987779
""
0.04625006
0.082931437
""
0.022939775
0.033750441
""
0.032969911
0.036053769
""
0.013846522
""
0.013388874
0.073458947
0.073331371
0.029396707
""
0.045330916
""
""
""
""
""
0.008656254
""
""
0.039526567
0.038899694
""
""
0.095010623
""
""
""
""
0.038985696
0.04844781
0.039232571
""
0.012053668
""
""
0.05466745
0.056383647
""
""
0.010801686
0.053277317
0.026365716
""
""
0.084480032
""
""
0.030088518
0.029235696
""
0.055742744
""
""
""
""
""
""
""
""
0.06664177
0.1075673
0.02163667
""
""
0.032835767
""
""
""
""
""
""
""
""
""
""
""
""
0.079054393
0.016833277
0.053845491
0.071917228
""
0.045060996
0.093775801
""
""
""
0.062608652
""
""
""
""
""
0.017737314
0.048617255
""
""
""
0.067338437
""
""
""
""
""
""
""
""
""
0.080945343
0.061447568
0.070655145
""
""
0.0688897
""
""
""
""
0.085153162
0.059071608
0.071933411
""
""
""
""
""
""
0.029365825
""
""
""
""
0.021659827
0.0061057904
0.029541964
0.017767495
0.020662965
""
0.049026251
""
""
0.040870406
""
""
0.067082681
0.034803737
""
""
""
0.024490032
""
0.058433529
""
""
""
0.04121317
""
0.095357008
""
0.063973591
""
0.071177632
0.057408415
0.03879467
0.0737525
""
""
""
0.066761836
0.048975829
0.074970827
""
0.078917362
0.08658988
""
""
""
0.034308959
""
""
0.068876639
""
""
0.04876928
""
0.070465572
""
""
0.084548086
