has_dad_hisp_female_p25_se
0.034151338
0.038845226
""
0.0294152
0.021182243
0.077082612
0.016017053
0.066859528
0.06452655
0.0307275
0.028651109
0.013613061
0.079109795
0.053202935
0.025000814
0.085137032
0.093921199
0.02973666
0.097925268
0.090823628
0.027870063
0.014808953
0.033767853
0.036049649
0.012908522
0.073871218
0.024874561
0.019931341
0.01359834
0.060074419
0.061541576
0.055451758
0.017830089
0.019582814
0.068556719
0.023746777
0.070974439
0.052669909
""
0.099396415
0.03231921
0.087758839
""
""
0.088109441
0.089973561
0.010850834
0.037152499
0.023622826
0.043577783
0.027434958
0.029999008
0.041646916
""
""
0.026414094
0.10486854
0.11030997
0.078422882
0.043035518
0.059167236
0.021708334
0.11711599
0.061601304
0.075015463
0.095870711
""
""
0.086737566
0.096392699
0.08949209
0.08036758
0.069642045
0.043657374
0.067909919
0.11285444
0.054900195
0.065334357
0.10049032
0.019077547
0.057802834
0.049408149
0.081584871
0.048396029
0.016895777
0.04749167
0.054237839
0.023963355
0.026572768
0.029343311
0.042865865
0.050557986
0.057329003
0.032719497
0.07332468
0.098986007
0.04089452
0.011909836
0.0055123316
0.0092948759
0.011641897
0.0023753622
0.0061500482
0.0087937471
0.014908191
0.0047738845
0.012138872
0.012518212
0.038164381
0.016810091
0.027319482
0.035353653
0.021505887
0.088511862
0.023419719
0.020131148
0.02418123
0.12094818
0.081939429
0.08654733
0.027014045
0.043319445
0.061073087
0.028003028
0.063501693
0.025063012
0.035209004
0.047302369
0.095543303
0.085615598
0.0072764326
0.060688812
0.03574368
0.070977338
0.013944286
0.068206392
0.028904926
0.02266274
0.080007613
0.072205193
0.027445156
0.03599992
0.091646366
0.067418657
0.047464512
0.10943625
0.037204634
0.062199034
0.093657456
0.10412985
0.069944054
0.021436144
0.056625441
0.13486308
0.018651014
0.028998815
0.11357737
0.039876882
0.10073904
0.063373506
""
""
0.031463526
0.012509786
0.10013831
0.0049104118
0.094145894
0.0748116
0.080104142
0.026624186
0.008775752
0.019297248
