pos_hours_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0070356904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022915449
""
""
0.052765582
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011190484
""
""
0.053176671
""
""
0.01717867
""
""
0.02623447
""
""
""
""
0.030678602
""
""
""
0.005973056
""
0.038547102
""
""
0.062803164
""
""
0.033628035
0.043292034
""
0.0089991335
0.049580984
""
0.02079198
0.017976874
""
0.02078996
0.012269238
0.010035444
0.024751557
""
0.012068474
0.047176104
0.010397867
""
""
""
""
0.022154052
0.041149948
0.039605275
0.048131891
""
""
0.042813554
""
0.025480641
0.057109226
""
0.058340069
""
0.031666197
""
""
""
0.058028452
""
""
""
""
""
""
""
""
""
0.044450171
""
""
""
""
0.041102648
""
""
""
""
""
""
""
""
0.015943427
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03338173
0.018615529
""
""
0.028027451
""
""
""
""
0.054889195
""
0.04637612
""
""
""
""
""
0.023224881
""
""
""
""
""
""
""
""
0.037459228
""
""
""
""
""
""
""
""
""
""
""
""
0.043200858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024153305
""
""
""
""
0.029095097
""
0.046088528
""
0.049361061
0.063119657
""
""
""
""
""
0.06162161
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042796474
""
0.043341823
""
""
""
""
""
""
""
""
""
""
0.028127212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044490501
""
""
""
""
""
""
0.033446644
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012980894
0.0091988053
0.024680613
0.033899449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010679394
""
""
""
""
""
0.012824366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059517886
""
""
""
0.029804595
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
