comcoll_black_pooled_mean
0.19881931
0.2193244
0.20632051
0.085515462
""
0.22838132
0.14320034
0.26759648
0.22953171
""
0.28275919
0.22737031
0.22914925
0.17285074
""
0.3338652
0.28296325
0.21188571
0.24829395
0.20275542
0.19625902
""
0.33110985
0.27336273
""
0.24400026
0.21369877
0.26629534
""
""
0.43330914
0.21269543
0.24642341
0.2868315
0.22118431
""
0.29596722
""
0.19438188
0.17486612
0.30951235
0.16923185
0.23532303
0.28544089
0.32081529
0.22172365
""
""
0.27898926
0.3561835
0.25218314
0.19583781
0.31509215
0.208049
0.17125535
0.095291704
0.29101098
0.16916035
0.46394739
0.18578012
0.28378025
0.25945976
0.29343972
0.2240424
0.25982091
0.12321211
""
""
""
0.40325683
""
""
""
""
0.33840516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35851642
""
""
""
""
""
0.36465579
0.37185645
""
0.37184751
0.2327145
""
""
0.23927553
0.17834263
0.15853873
""
""
""
0.14122859
""
""
0.22785455
0.32817531
""
""
""
0.2725741
0.3796581
0.20325804
""
0.19104522
0.27651614
0.37544918
0.29819861
0.32931674
0.41073149
""
""
0.2413049
""
""
0.32467565
0.14219348
0.32654637
""
""
0.093744524
0.30818531
""
0.21119896
""
0.27403933
0.12221003
0.32320473
""
0.28601682
""
""
0.17563863
0.21919344
0.15348786
""
0.29100305
""
0.36501187
""
0.26642805
""
""
""
""
""
0.29518133
""
0.22391053
0.19244021
""
""
0.18634903
""
""
""
0.17668645
""
0.11088664
""
0.13403848
""
0.33913472
""
""
0.39324862
""
""
0.35636094
""
""
0.27692184
""
""
0.24798618
""
0.27649617
0.23579398
""
""
0.308994
0.26527637
0.38738856
""
""
0.22721741
""
""
0.27270201
""
""
0.36685628
0.53438795
""
0.32428122
0.29291108
""
0.33747292
0.32296762
0.33308303
0.28040195
0.39472097
0.32669124
0.33826023
0.40361288
0.49746108
""
""
""
0.3003287
0.59771311
0.20791447
""
""
""
0.30485362
""
0.36197552
0.38393161
""
0.27508163
""
0.34706384
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32231164
""
0.55984342
""
""
0.29709384
""
""
""
""
""
""
