hs_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031338733
""
""
""
""
""
""
""
0.049972486
""
""
""
0.050054159
""
0.056231666
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021954156
""
""
""
""
0.096742958
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013493312
""
""
0.026337152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00044601073
""
""
""
""
""
0.044898752
""
""
""
""
""
0.067484848
""
""
""
0.0051651546
""
""
0.043868836
""
""
0.0063715675
""
0.036653299
0.014086229
""
""
""
""
0.019491559
0.039878648
""
""
0.0025281922
""
0.025281571
""
""
0.026730081
""
""
0.014365731
0.028558144
""
0.0038773671
0.022467762
""
0.0095574176
0.0079775192
""
0.0090919854
0.0052975537
0.0053780884
0.012571159
0.026792152
0.0061639901
0.025118005
0.0041870568
0.043759413
""
""
""
0.010018439
0.034498032
0.021273946
0.042966057
""
""
0.034809764
""
0.0095235342
0.026348669
0.072683737
0.023471788
""
0.019533724
""
""
""
0.039213307
""
""
""
""
""
""
""
""
""
0.036003307
""
0.039814007
""
""
0.019535828
""
""
""
""
""
""
""
""
0.033330858
""
""
""
""
0.085414357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021148182
0.022128198
""
0.037181899
0.025134174
0.041650828
0.03347721
""
0.025286235
0.026619146
""
0.026790567
0.045869801
""
0.039572719
""
0.037751015
0.015093288
""
""
""
0.043180238
""
""
""
""
0.022555135
0.037624992
""
""
""
""
""
""
""
""
""
""
""
0.021047354
""
""
""
""
""
""
0.052246775
0.026460735
""
""
""
""
0.074979998
""
0.022083391
""
""
0.040176459
""
0.015987907
0.058789264
0.027453749
0.047879834
0.030494679
0.040669471
""
""
""
""
0.070513166
0.026337979
""
""
""
""
0.064140059
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065508023
""
""
""
""
""
0.031596601
""
0.021341085
""
""
0.040261365
""
""
""
""
""
""
""
0.021584649
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019545877
""
""
""
""
""
""
0.016421353
""
0.065653086
""
""
""
""
""
0.031850725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064610049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062760845
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011557443
0.0044043502
0.025401326
0.014908531
0.041461997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
