hs_pooled_pooled_n
8680.0
3673.0
928.0
11206.0
7440.0
1236.0
15477.0
1201.0
837.0
5625.0
6469.0
21809.0
895.0
2255.0
5787.0
565.0
552.0
5395.0
723.0
1268.0
9167.0
10559.0
5361.0
3272.0
19757.0
926.0
3618.0
8472.0
20551.0
1777.0
2227.0
3558.0
16660.0
10316.0
2240.0
7827.0
1830.0
2624.0
716.0
770.0
9336.0
1801.0
836.0
413.0
1231.0
1649.0
23060.0
4975.0
13215.0
3716.0
6654.0
9322.0
4656.0
371.0
642.0
9725.0
1403.0
539.0
417.0
3119.0
1809.0
11245.0
792.0
1813.0
2046.0
1746.0
661.0
1193.0
1367.0
1761.0
1439.0
2283.0
2830.0
3659.0
1743.0
833.0
3355.0
2439.0
971.0
19314.0
2444.0
2905.0
1692.0
3224.0
20504.0
2549.0
2871.0
4619.0
8822.0
5256.0
3781.0
1511.0
1637.0
7996.0
1524.0
526.0
3081.0
6258.0
33088.0
9149.0
10217.0
48912.0
20156.0
9092.0
9489.0
25934.0
8163.0
18868.0
1968.0
5093.0
4190.0
3969.0
12300.0
1151.0
9977.0
13895.0
9062.0
724.0
500.0
692.0
3846.0
1748.0
1280.0
2188.0
1493.0
6468.0
6428.0
1618.0
1184.0
1370.0
51532.0
2343.0
3123.0
1371.0
4193.0
2455.0
8300.0
5550.0
982.0
2109.0
5882.0
3308.0
594.0
971.0
2912.0
945.0
5357.0
2641.0
1781.0
1662.0
2393.0
16886.0
4033.0
1001.0
10840.0
9731.0
1158.0
6804.0
1454.0
2516.0
431.0
1137.0
4911.0
37715.0
653.0
69469.0
3210.0
3368.0
1407.0
7903.0
91328.0
10247.0
4272.0
14599.0
4096.0
1739.0
11151.0
28087.0
3913.0
2539.0
2601.0
3072.0
24354.0
2605.0
2400.0
35254.0
1030.0
3223.0
8721.0
700.0
1568.0
4236.0
20607.0
1025.0
1501.0
3640.0
6289.0
7063.0
17498.0
2729.0
14197.0
8908.0
3143.0
4200.0
8159.0
12338.0
25345.0
3175.0
5114.0
7003.0
4722.0
7959.0
1416.0
1183.0
13830.0
14456.0
9372.0
45591.0
3850.0
4232.0
2404.0
3941.0
4257.0
2541.0
28463.0
7079.0
6912.0
10229.0
45464.0
15779.0
15649.0
6295.0
1008.0
4438.0
717.0
2308.0
951.0
5383.0
453.0
2378.0
5552.0
2821.0
2900.0
7581.0
2757.0
2090.0
3875.0
21033.0
3556.0
6083.0
40001.0
8241.0
5664.0
1017.0
5718.0
3193.0
2342.0
16900.0
4638.0
15927.0
6214.0
11181.0
22300.0
21303.0
13330.0
141127.0
17670.0
79590.0
85037.0
10204.0
7363.0
2712.0
577.0
5755.0
729.0
1658.0
11956.0
5845.0
2125.0
4845.0
21452.0
96.0
85.0
61747.0
19528.0
2244.0
10318.0
47945.0
2821.0
1601.0
1257.0
816.0
1727.0
3344.0
2213.0
2699.0
1263.0
4922.0
3518.0
8094.0
57188.0
1776.0
4603.0
6837.0
2397.0
2187.0
2184.0
3102.0
5963.0
880.0
4389.0
5596.0
3723.0
5630.0
14634.0
7672.0
2274.0
12267.0
9332.0
6433.0
4363.0
13302.0
4757.0
2200.0
2807.0
4631.0
8093.0
3657.0
3322.0
8976.0
1924.0
12989.0
12652.0
33184.0
3290.0
122440.0
13584.0
2463.0
2938.0
44347.0
906.0
2178.0
5969.0
8364.0
3593.0
1078.0
2125.0
1526.0
1036.0
1382.0
3154.0
2184.0
2653.0
537.0
4046.0
5385.0
825.0
4045.0
1481.0
2311.0
3646.0
712.0
7741.0
74.0
352.0
1630.0
1382.0
731.0
442.0
325.0
935.0
775.0
2985.0
72.0
217.0
91.0
511.0
238.0
305.0
2036.0
368.0
44.0
32.0
86.0
259.0
""
179.0
114.0
191.0
339.0
774.0
535.0
714.0
1125.0
428.0
4887.0
1252.0
641.0
554.0
116.0
241.0
1322.0
3552.0
922.0
1131.0
3266.0
4900.0
480.0
1095.0
106.0
4507.0
3181.0
453.0
313.0
175.0
322.0
1386.0
822.0
621.0
460.0
281.0
167.0
586.0
78.0
3314.0
2054.0
2017.0
2373.0
1898.0
1844.0
1788.0
2980.0
12049.0
1122.0
1098.0
1585.0
4009.0
104.0
84.0
23.0
98.0
1872.0
2511.0
452.0
330.0
1799.0
1969.0
1163.0
822.0
2260.0
5033.0
722.0
6844.0
1268.0
1535.0
18445.0
1087.0
480.0
51.0
214.0
345.0
1103.0
13018.0
105.0
121.0
3693.0
467.0
269.0
229.0
123.0
332.0
484.0
218.0
115.0
543.0
1423.0
1384.0
263.0
1299.0
52.0
571.0
8932.0
40115.0
651.0
27.0
990.0
1254.0
2062.0
997.0
312.0
176.0
650.0
352.0
358.0
1584.0
751.0
641.0
3539.0
6725.0
11269.0
2122.0
1395.0
1483.0
1245.0
3673.0
2491.0
34044.0
4118.0
2232.0
1078.0
608.0
5934.0
1671.0
8962.0
2818.0
6087.0
1359.0
2623.0
6635.0
3297.0
7156.0
1677.0
19979.0
1304.0
671.0
2578.0
15634.0
1481.0
133.0
920.0
44.0
2317.0
122.0
1936.0
5909.0
1691.0
724.0
5125.0
1389.0
215.0
130.0
""
1275.0
1220.0
429.0
236.0
769.0
453.0
488.0
714.0
3199.0
716.0
354.0
18695.0
848.0
29759.0
681.0
1063.0
25.0
5880.0
807.0
309.0
293.0
374.0
270.0
3553.0
14687.0
9427.0
2889.0
6289.0
69689.0
8472.0
2682.0
1550.0
2338.0
426.0
122.0
658.0
945.0
786.0
1106.0
483.0
620.0
4089.0
167.0
297.0
3255.0
520.0
94.0
490.0
1160.0
1059.0
5285.0
1801.0
6813.0
32565.0
54342.0
3567.0
7279.0
5409.0
4429.0
4212.0
1243.0
226.0
2545.0
1304.0
1794.0
23614.0
1725.0
3399.0
3612.0
1994.0
54.0
6713.0
104.0
""
178.0
228.0
118.0
244.0
687.0
253.0
330.0
594.0
155.0
39.0
2074.0
564.0
442.0
2231.0
295.0
927.0
377.0
851.0
958.0
349.0
""
147.0
3548.0
32.0
