married_other_male_p75_se
0.10254668
0.084397972
""
""
0.19205309
""
""
0.085278556
""
""
""
""
""
""
""
0.086859547
0.14110959
""
""
""
""
0.17090607
0.073550269
0.15142035
0.14603916
0.12197205
0.21728158
0.11597944
""
""
""
""
""
""
0.10163625
0.12533677
0.045904066
""
0.16447258
0.10653174
0.099736869
0.11521157
""
""
0.041654222
""
""
0.11609219
0.064760812
""
0.066092439
0.094226323
""
""
""
""
0.15106055
0.17058028
0.090334095
""
0.14765936
""
0.09665902
0.17458384
""
""
""
""
""
0.023558222
0.13901596
""
""
""
0.042596299
""
""
0.054236513
0.081467316
0.0977626
0.12010723
""
""
0.06762632
0.13890176
""
""
""
0.18744199
0.11145733
""
""
""
""
""
""
0.11322094
0.053088769
0.072501875
0.12906359
""
""
""
0.014555604
0.070844002
0.10217699
0.026638106
0.077553786
""
0.084135808
0.076029271
""
""
0.17285092
0.072056308
0.16590939
""
""
""
""
""
""
""
""
""
""
0.15761477
0.12475231
0.22624671
""
""
""
""
0.13088013
""
""
0.11662881
""
""
0.38944304
0.21029975
""
0.17080469
""
""
0.12000673
""
""
""
""
""
""
""
0.10278161
""
""
0.1312921
0.25447387
""
""
""
""
""
""
""
""
""
0.25978068
0.16836065
""
0.047741041
""
""
0.11940244
""
""
0.074198551
""
""
""
0.34692135
""
0.093996853
0.13714285
""
""
0.011332187
""
0.10978757
0.053201489
0.12161168
0.19183286
0.013584924
0.15337206
0.042555667
0.027365858
0.14373589
0.05791261
0.080206178
0.18231748
0.027316747
0.055735324
0.088813148
0.12986016
0.007280184
0.070998415
0.033205934
0.15777761
0.074562877
0.04619506
""
""
0.025858682
0.047316965
0.069623828
0.010955485
0.031182587
""
0.015317039
0.013734378
0.080137528
0.014542066
0.010630855
0.019817293
0.021130908
0.039044335
0.01482341
0.031851679
0.011096315
0.036703888
0.052608706
""
0.11089108
0.017057141
0.026868785
0.028759388
0.061634287
0.099555664
""
0.041651264
0.10442454
0.019052243
0.045338459
0.070537329
0.037775144
""
0.023528008
""
""
""
0.042520061
0.085474066
""
""
""
""
""
""
""
0.19034973
0.033472478
""
0.042685207
""
""
0.023754694
0.15109892
0.13703308
""
""
""
""
""
""
0.027428143
""
""
""
0.11116513
0.050505284
""
""
""
0.080214292
""
""
0.16183446
0.15440263
0.17304441
""
""
0.19138554
""
""
""
0.080008619
""
""
""
""
""
""
""
""
0.11749263
""
0.060362224
""
0.027246432
0.027976125
0.06176671
0.057856258
0.028086556
0.040483091
0.066317946
0.077957526
0.060003724
0.033835549
0.090909302
0.033457391
0.067124099
""
0.057385236
""
0.033351392
0.023113143
""
0.06579563
0.11429661
0.046846129
0.080798186
0.14441969
""
""
0.02783357
0.045836486
0.10904066
""
0.21296279
""
""
""
""
""
""
0.11140636
0.13652101
0.027204353
""
0.12309231
0.18998384
""
""
0.070086569
0.053795785
0.062979296
0.1893025
""
""
0.073308744
0.076852821
0.10747513
0.02646165
0.080353029
0.14704865
0.038133681
0.25052235
0.029636689
0.059321482
0.032315504
0.059547331
0.033965208
0.050410748
0.18805955
0.078104399
0.067972355
0.063241489
0.063808553
0.037603002
0.26197478
0.25711876
""
""
0.049328774
""
0.15294683
""
""
""
""
""
""
""
0.14530748
0.15054403
""
""
0.10635981
""
""
""
0.1250596
0.15295105
""
""
""
0.084992565
""
0.11875793
0.16755268
""
0.058038428
0.10954668
""
0.070773102
0.12966925
""
0.049868945
""
0.032532495
0.21652158
""
0.05917117
""
0.09559267
""
""
""
""
""
0.034373425
""
""
0.096320935
0.084906638
""
""
0.11730351
""
""
""
""
0.064823091
0.13177823
0.10951452
""
0.035593603
""
""
0.12388967
0.18886442
""
""
0.033492938
""
0.090765141
""
""
""
""
""
0.059595272
0.062571786
""
""
""
""
""
""
""
""
""
""
""
0.16644743
0.059398834
""
""
0.080722496
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05732115
0.10937271
0.13927318
""
0.12251396
0.16971104
""
""
""
""
""
""
""
""
""
0.051294833
0.15871872
""
""
""
0.15029022
""
""
""
""
""
""
""
""
""
0.14112376
0.14153452
""
""
""
0.18035203
""
""
""
""
0.14784162
0.13763493
0.23842175
""
""
""
""
""
""
0.15436852
""
""
""
""
0.01831034
0.0062612579
0.030153187
0.018616544
0.042373803
""
