kfr_imm_hisp_pooled_p10
0.67763907
""
""
0.3774085
0.42208984
""
0.34210977
""
""
0.36757073
0.52983391
0.43404281
""
""
0.39809659
""
""
0.4899447
""
""
0.38291058
0.44112769
0.55666453
0.33966827
0.40405449
""
0.39793783
0.40325081
0.44337603
""
""
""
0.41702366
0.36593962
""
0.41500476
""
""
""
""
0.30589569
""
""
""
""
""
0.47281161
0.31159282
0.50400686
""
0.40995669
0.54399276
""
""
""
0.42210108
""
""
""
0.50313586
""
0.44287148
""
""
""
""
""
""
""
""
""
""
""
0.51118737
""
""
""
""
""
0.32166591
""
""
""
0.28783077
0.39230219
""
""
0.36688265
0.37618834
0.37350869
""
""
""
0.39849347
""
""
""
0.3848528
0.39065397
0.38188767
0.35957974
0.43730333
0.41893044
0.36550716
0.38395682
0.39121702
0.42679834
0.45146251
0.50536734
0.3864685
0.48008022
""
0.54152846
""
0.44699821
0.37314406
0.41433325
""
""
""
0.4878884
0.41811189
""
0.37677717
""
0.45517915
0.45055631
""
""
""
0.40489817
""
0.43385637
""
0.35116553
""
0.44762409
0.51895922
""
""
0.37825951
0.39787537
""
""
""
""
0.2602413
""
""
""
""
0.31831291
""
""
0.35356563
0.3658179
""
0.38992548
""
""
""
""
0.44914678
0.45049444
""
0.46699563
""
""
""
0.44369173
0.38455015
0.48589721
""
0.37177849
""
""
0.36006019
0.41335085
""
""
""
""
0.54778957
""
""
0.50914031
""
""
0.52360219
""
""
0.5557192
0.44801527
""
""
""
0.3108936
""
0.43482956
0.42742178
0.41941041
0.41928774
0.46499452
0.47887036
""
0.43362081
0.4416776
""
""
0.44750294
0.34168276
0.54631919
""
""
0.48612785
0.37177649
0.30330503
0.32455665
""
""
""
""
""
""
0.36523581
""
""
""
0.46733412
0.36852998
0.308961
0.55491436
""
""
""
""
""
""
""
""
""
0.44049805
""
0.48571992
""
""
0.49678794
0.35290039
""
0.41149342
0.32305741
0.32395193
""
""
0.25998926
""
0.32937223
0.34878939
""
0.40023717
""
0.32598287
0.35176295
0.3243767
0.42929307
0.42296323
0.39022443
0.43935212
0.35653073
0.36247754
0.37742978
""
""
""
""
""
0.48388836
""
""
""
0.37140134
""
""
0.38809454
0.44687843
""
0.33182222
0.3753891
0.26758146
""
""
""
""
""
""
0.39550328
""
0.34677258
0.40470001
0.4751516
0.40585959
""
""
0.48950532
0.29356182
""
""
0.46658993
""
""
0.44390994
""
0.4147028
0.37228107
0.34832409
0.37194857
""
0.4046928
0.33236063
""
""
0.44134119
""
""
""
0.53342336
0.54987466
""
""
0.43161067
""
0.41735047
0.39377257
0.38844982
0.23346014
0.42048529
0.38718888
0.56571192
""
0.4405646
""
""
0.44985548
0.47700796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45158193
""
""
""
""
""
""
""
""
""
0.40238732
0.4239178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34545118
""
""
0.38328046
""
0.37964326
0.421179
""
0.48403984
""
""
""
""
""
""
""
""
0.53651828
0.41811299
""
""
0.52278918
0.38950247
""
""
0.39048123
0.40259913
""
0.36975527
""
""
0.38498759
0.43189901
""
""
""
""
""
0.36440736
""
""
0.39483273
""
""
""
""
""
""
""
""
""
0.58233356
0.29240024
""
0.39221177
""
""
0.45614773
0.40298539
""
""
0.36485016
0.2979089
""
""
""
""
""
""
""
0.23174769
""
""
0.4699063
0.30593571
0.33205083
""
""
""
0.51188725
""
0.50354409
0.37884885
""
""
""
""
0.39698938
""
0.38077077
0.52321613
0.39660057
""
0.42170241
0.39599672
""
0.37347391
""
0.43871745
""
""
""
0.43440267
0.40114275
""
0.38075575
""
0.45538729
""
0.50674963
0.42668059
0.39121222
0.46627671
0.46395388
0.5273065
""
""
""
0.37007913
0.40463939
0.16038609
""
0.45476907
0.54851454
0.55199397
0.39275947
0.42545694
0.54418528
0.44606137
0.41816926
0.45439306
0.40923905
0.40236968
0.33485356
""
0.52291143
0.55618113
0.525015
0.5133453
0.36886168
0.41554132
0.41075039
0.43325952
0.42116296
0.44258961
0.47860071
0.45662692
0.4649426
0.46554089
0.39027101
0.35736448
0.38743487
""
0.37916487
0.47361451
0.46455148
0.45172563
0.34840864
0.42668623
0.45275193
""
0.56079793
0.4991869
""
""
0.34037274
0.35346073
0.44374052
0.40733325
0.31257156
0.4479492
0.42002547
0.3995606
0.42931309
0.4510797
0.44385889
0.43306807
0.43112519
0.42265168
""
0.24254233
0.33536124
0.58290958
0.3929987
""
0.33542663
0.39144295
0.52902734
""
0.36240664
""
""
""
""
""
""
""
""
""
""
""
""
0.32805234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4444339
""
0.55502915
""
0.4470748
""
""
0.49224257
0.37272865
""
0.37574202
0.29508999
0.36600748
0.42416033
""
0.4364801
0.3661769
""
0.48626167
0.42970458
0.4237996
0.36410809
0.37779
0.49179819
""
0.48924267
0.59053236
""
""
""
0.43523988
0.41780803
0.34553111
0.4352313
""
""
""
""
""
""
0.5241335
""
""
0.46284649
0.25343013
0.42031196
""
0.31704229
0.4159019
0.44073951
0.4050923
0.42179641
0.44494373
0.45552945
0.46760291
0.46044451
""
0.42228937
0.43582487
0.45692709
0.41006541
""
""
0.42322761
0.43451494
0.47689265
0.42783937
""
""
0.48705107
0.47605959
0.50999397
0.55653304
0.41696408
0.40097213
0.35947397
0.4032363
""
0.42283425
0.43316078
""
""
0.43731204
""
""
""
0.3389858
""
0.43644875
