kfr_stycz_black_male_p10
""
0.21464005
0.11866741
""
0.12932888
0.31191555
""
""
0.27640912
0.37768161
0.27507189
0.30345318
0.22572944
""
0.25515899
""
""
0.24471655
""
0.29681173
""
0.29168269
0.15662217
""
""
""
""
""
""
""
""
0.18150789
""
0.20912871
""
""
""
""
""
""
0.22380359
""
""
0.24931672
0.27430743
""
0.25092176
0.19441913
0.28795755
0.31419092
0.20155527
0.18498705
""
""
""
0.21657336
""
""
""
""
""
""
""
""
""
0.30630231
0.23052874
0.31133074
0.12721297
""
0.31485423
0.34691125
0.19240478
0.32878241
""
0.27066773
""
0.2444395
0.19885439
0.25776193
0.27789116
0.27373296
0.26146048
0.2435503
0.24826097
0.21572907
0.1385773
0.29394704
""
""
0.24980156
""
""
0.30363253
0.29724932
""
""
""
0.29313868
""
""
""
0.31012118
""
""
""
0.15784496
0.2710022
0.30942366
0.29388925
0.23462661
0.27848744
0.24382469
0.15590224
0.29674917
""
""
""
""
""
""
0.24207215
""
""
""
""
""
0.45930177
""
""
0.28004944
0.21645384
""
0.37961867
""
""
0.27489331
""
0.36873823
0.31510398
0.26824868
0.4642759
0.26690787
0.22950196
""
""
""
""
""
""
""
""
""
""
""
0.27981883
""
""
""
0.14160316
0.16512252
""
""
0.24539521
0.18232284
0.16279083
0.12552401
0.23392369
""
""
0.29404122
0.18418044
0.10926292
""
0.23113906
""
""
""
""
0.1887448
0.3033379
0.26714331
""
0.23397668
0.25989038
""
0.29083225
""
""
0.21830045
""
0.18291326
""
""
""
""
""
0.3383244
""
""
""
0.25867602
""
0.26307294
0.19415013
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42714986
""
""
""
""
""
0.1745794
0.18338099
0.2134783
0.16972947
0.19283885
0.19261873
""
0.28450748
0.31220195
0.16335566
""
0.23096524
0.23152603
0.23190181
0.22081247
""
0.22697295
0.27218726
0.25121629
""
0.24069931
0.25823146
0.27514529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25609705
""
""
0.27848637
0.16411912
0.23399353
""
""
0.2025791
0.078255117
""
0.2960546
""
0.1472522
0.25950649
0.3366065
0.28181419
0.38724867
0.27333477
""
""
0.25414312
0.18046001
""
0.22881624
0.20218013
""
""
""
""
0.211123
0.21719231
0.26111576
""
0.39113915
0.20878945
0.27352807
0.20058562
0.18569192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22834937
""
""
0.32105663
0.32148269
""
""
""
""
0.26681444
""
""
""
""
""
0.20268671
""
0.19295816
0.21999069
""
""
0.26671675
0.23645894
0.27455372
