staycz_asian_pooled_mean
0.23793961
0.36520141
""
""
""
""
""
0.31192255
""
""
""
""
""
""
""
0.38422072
0.45950711
""
""
""
""
""
0.40177196
0.41094387
""
0.57157254
""
0.27143523
""
""
""
""
""
""
0.54008645
0.41851401
0.491606
""
0.39377156
""
0.3063885
0.4701587
""
""
0.40106523
""
""
0.26872662
0.54952401
""
0.42704606
0.44619226
""
""
""
""
""
0.78314763
0.45687371
""
0.44049892
""
0.31153449
""
""
""
""
0.63452494
0.66639048
0.57663643
""
""
""
""
0.44790101
""
""
0.51162851
0.60275185
0.43552253
0.3939212
""
""
0.70641226
""
""
""
""
""
0.22649507
""
""
""
""
""
""
""
0.4557091
0.50473285
0.5117498
""
""
""
0.66951066
0.47683224
0.26227337
0.51761955
0.60946095
0.48045427
0.4294782
0.35679021
""
""
""
0.5971595
""
""
""
""
""
""
""
""
""
""
""
0.26644665
0.51838177
0.34641567
""
""
""
""
0.5387302
""
""
0.39320508
""
""
""
""
""
0.71823531
""
""
0.31388241
""
""
""
""
""
""
""
0.44847459
""
""
0.42654225
0.18404205
""
""
""
""
""
""
""
""
""
""
0.4014982
""
0.48733783
""
""
0.76114756
0.24412844
""
0.4793185
""
""
""
0.35705313
""
0.63126838
0.49392748
""
0.42395154
0.74418068
""
0.35590702
0.50950849
0.48819923
0.23259884
0.74231422
0.31809312
0.51536912
0.6655817
0.62855256
0.42481419
0.34792745
""
0.56303269
0.48347321
0.48292392
0.29962924
0.80632192
0.64348882
0.63326389
""
0.37669241
0.52057064
""
""
0.56812906
0.7075603
0.54587954
0.78971034
0.64271122
""
0.74918014
0.73042154
0.56675088
0.77439421
0.70431876
0.82905871
0.68320817
0.47874457
0.779266
0.49921143
0.65595317
0.60843402
0.5356108
""
0.3107267
0.74188662
0.54291904
0.52498519
0.62070411
0.3854942
""
0.60575348
0.37942666
0.70747155
0.59659302
0.48355013
0.72330475
""
0.65524119
""
""
""
0.56020033
0.7694273
""
""
""
""
""
""
""
""
0.74753535
""
0.59584367
""
""
0.50750983
0.33668137
0.52570534
""
""
""
""
""
""
0.70077461
""
""
""
0.39929029
0.45453319
""
""
""
0.66951865
""
""
""
0.31175882
0.52537221
""
""
""
""
""
""
0.35773844
""
""
""
""
""
""
""
""
""
""
0.44758752
""
0.53956443
0.55385756
0.48192063
0.58779424
0.57410991
0.57544214
0.49142581
0.64393914
0.47096118
0.45934322
0.6154176
0.76113796
0.26707593
""
0.4465377
""
0.43616748
0.55859077
""
0.35037866
0.41738841
0.62336636
0.54289502
0.21284029
0.6044752
""
0.66229165
0.58755332
0.49288321
""
0.53149688
""
""
""
""
0.42050266
""
0.54793233
0.33083582
0.61023837
""
0.36233813
0.51119161
""
""
0.56619602
0.48695278
0.34183231
""
""
""
0.46205175
0.41107818
0.48214862
0.60030812
0.43551785
0.63270581
0.44863424
0.5057531
0.62136757
0.54194671
0.50098628
0.56691545
0.68284088
0.41659197
0.35514522
0.43249834
0.46211198
0.55586255
0.42943206
0.5387997
0.4135412
""
""
""
0.47822621
""
0.47473031
""
""
""
""
""
0.23739575
""
0.66977096
0.3598198
""
""
0.39752534
""
""
""
0.40115178
0.28603712
""
""
""
0.51308584
""
0.57299352
0.45903972
""
0.48888102
0.39880398
""
0.66708106
0.29992035
""
0.72665864
""
0.67460769
""
0.54261243
0.24912173
""
0.26465276
""
0.31063703
""
""
""
0.68198556
""
""
0.30799711
0.70615357
""
""
0.77608073
""
""
""
""
0.57672375
0.28401679
0.62023968
""
0.61336744
""
""
0.39154309
0.53962934
""
""
0.67755163
0.69733107
0.45546877
""
""
""
0.36556065
""
0.61989737
0.50254852
""
0.49231455
""
""
""
""
""
""
""
""
0.36072367
0.2802383
0.31792665
""
""
0.3573634
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43669876
0.87996781
0.54099232
""
0.66269696
""
""
""
""
""
""
""
""
""
""
0.44235536
0.65808642
""
""
""
0.35508141
""
""
0.33647561
""
""
""
""
""
""
0.26766714
0.30931467
0.22094598
""
""
0.57165104
""
""
""
0.50126213
0.59858805
0.53178483
0.42313471
""
""
""
""
""
""
0.40528369
""
""
""
""
0.53569818
0.7167142
0.55526847
0.6480372
0.64159536
""
0.45350564
""
""
0.46729827
""
""
""
0.27382809
""
""
""
0.59823048
""
""
""
""
""
0.52265275
""
""
""
""
""
""
""
0.47510806
0.3520202
""
""
""
0.41315153
""
0.3361297
""
""
0.51834381
""
""
""
0.43784145
""
""
0.41416958
""
""
0.37926152
""
0.29643112
""
""
""
0.36943537
0.16938938
""
""
""
0.29164118
0.7376582
""
""
0.41314584
""
""
0.68234473
""
""
0.45467871
""
""
""
0.29773191
""
""
0.59315568
""
""
""
""
0.57918799
""
0.3751021
""
0.42665225
""
""
""
0.71550965
0.33338326
0.72279608
0.28427562
0.63722289
0.36034131
""
0.53767776
0.37730381
0.37162328
0.28123608
0.68782908
0.27002129
0.21681932
0.38017762
0.42286155
0.18622395
""
""
""
""
""
""
""
0.28865439
""
0.28150916
0.2919386
""
""
""
""
""
""
""
""
0.36380059
0.46909904
""
0.38476223
""
""
""
""
0.28027433
0.4621878
""
0.27094162
""
""
""
""
""
0.44855526
0.71887046
0.36620322
0.48833704
""
""
0.46776721
0.35223413
""
""
0.5514366
""
""
0.4716723
0.56374258
""
""
""
""
""
""
0.55361849
0.35782382
0.39034349
0.45507956
""
0.66964579
""
""
""
""
0.30219811
""
0.50559473
0.75777704
""
0.48905236
""
0.33845448
0.56313396
0.3276512
""
""
""
""
0.45632967
0.44330642
0.27105913
""
0.3517451
0.27514702
""
0.31037065
0.55938131
0.28590503
""
""
0.35542706
""
""
""
0.27924055
""
""
""
""
""
""
0.38610384
""
""
""
""
""
""
0.39396518
""
0.54139465
""
""
""
""
""
0.22271037
""
""
0.51571411
""
0.32884675
0.40356514
""
0.43096966
""
0.45316046
""
""
""
""
""
""
""
""
""
0.24854912
0.64165765
""
""
0.49409163
""
""
""
""
""
0.13270576
""
""
""
""
""
0.29307166
""
0.60614699
""
""
""
0.24931225
""
0.52760017
""
""
""
""
""
""
""
""
0.53686321
""
""
""
0.28652453
""
""
""
""
""
0.37665528
""
0.36597323
""
""
""
0.56099302
0.42675003
""
""
""
""
0.45552856
0.29120687
0.39933467
""
""
""
""
""
0.44363585
""
""
""
""
""
""
0.66322595
0.50986362
0.079525448
""
""
0.39333838
""
0.36952382
0.37474036
""
""
""
""
0.22471887
0.61284339
""
""
0.23049477
""
0.25410882
0.40693805
""
""
""
""
""
""
""
""
""
0.56611067
""
""
""
""
""
""
""
""
""
0.34629881
0.37286031
""
""
""
0.38156298
""
""
0.20938009
""
0.33524132
0.28285539
""
0.36880261
""
""
""
""
""
""
""
""
0.54705167
""
""
""
""
""
0.50938159
""
""
""
""
""
0.36360466
""
""
""
0.4090479
0.32295087
""
""
""
""
""
0.21027042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32743534
""
""
0.23002417
""
""
""
0.39652297
""
0.59479398
0.22991683
0.41912681
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71368998
""
""
""
""
0.55959886
""
""
0.46825767
""
0.53852016
""
""
""
""
0.77365851
""
""
""
0.66667712
""
""
""
""
0.44476521
""
""
""
""
""
0.3533085
""
""
""
0.37799415
""
""
0.56329483
""
""
""
""
""
""
""
0.44115928
""
0.35258502
""
""
""
0.21732484
""
""
0.44670069
""
0.55549854
0.47081363
""
0.50318646
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42504704
""
""
0.33510509
""
""
""
""
""
0.44442993
""
""
""
""
""
""
""
""
""
""
0.68284833
""
""
""
""
0.10265572
""
""
""
""
""
""
0.56792486
""
""
""
""
""
""
""
""
0.50884664
""
""
""
""
""
""
0.26983786
""
0.58810121
""
""
""
""
0.55053025
0.47452933
0.36998978
""
""
""
""
""
""
0.51171416
""
""
""
""
""
0.7012077
""
""
0.51384056
""
0.48645526
0.43820852
""
0.24155204
0.63490945
""
""
""
0.53876454
0.34882051
0.43596089
""
0.47868767
""
""
""
0.48962471
0.46309283
""
""
0.32012257
0.52157879
0.63796049
0.41594595
0.47699744
0.5212487
""
0.45168695
""
0.63107926
0.33589625
""
""
""
""
""
""
0.56888932
0.30069119
0.53088278
""
""
0.45085859
""
""
""
0.34726709
""
0.66815645
0.35788882
""
""
0.50165045
0.38575003
0.59270579
0.57779717
0.52020639
""
0.54813474
0.53591806
0.67130202
0.36422813
0.55382794
""
0.52199584
0.54310936
""
0.66350001
0.68224812
0.48662984
0.60935313
0.48860595
0.21978191
0.4237864
0.44564477
0.51074564
0.69816804
0.48283249
