hs_asian_male_p25_se
""
""
""
0.062078033
0.12405269
""
0.062242463
""
""
0.092704274
0.090230927
0.033441372
""
0.088639118
0.086699285
""
""
0.048290931
""
""
0.050604191
0.056552313
0.16276273
""
0.037371021
""
""
0.052876018
0.031162476
""
""
""
0.039224569
0.064351149
""
0.056663632
""
""
""
""
0.035835419
""
""
""
""
""
0.028626643
0.082276911
0.068077341
""
0.1044375
0.086743206
""
""
""
0.095020153
""
""
""
""
""
0.063409843
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055552736
""
""
""
""
0.057239853
""
""
""
0.059359632
""
""
""
""
0.12607889
""
""
""
0.074482746
0.023420105
0.080865912
0.078968287
0.018334782
0.052526783
0.040016264
0.11170744
0.023830993
0.0974475
0.03821208
""
0.084905021
0.031079469
""
0.086970448
""
0.071618453
0.079326943
0.013993959
""
""
""
""
""
""
""
""
0.11093335
0.11697824
""
""
""
0.018590249
""
0.084278859
""
0.13953255
""
0.11975119
0.10442576
""
""
0.10773731
0.036309782
""
""
""
""
0.084301636
""
""
""
""
0.057707369
""
""
0.055968195
0.075943753
""
0.12555751
""
""
""
""
0.085333817
0.020728407
""
0.0096101873
""
""
""
0.16473286
0.020504918
0.063938148
""
0.15746531
""
""
0.08157178
0.060978379
""
""
""
""
0.10647243
""
""
0.05095543
""
""
0.057480481
""
""
""
0.062768325
""
""
""
""
""
0.093899839
""
0.096993439
0.12531236
""
""
""
0.030873174
0.04075031
""
""
0.022989981
""
""
""
""
0.079467908
0.16765097
0.20627263
0.033074692
""
""
""
""
""
""
0.037539039
""
0.1049926
""
0.05415491
0.076692566
0.1236681
0.093986653
""
0.033993457
""
""
""
0.12160872
""
""
""
""
""
""
""
""
""
0.044930793
""
0.11365956
0.048153162
0.073999129
""
""
0.13623129
""
""
0.071884438
""
0.059350103
""
0.069835655
0.061775189
0.04149083
0.082800776
0.0059903446
0.027669802
0.010428673
0.012372928
0.057844434
0.075001948
""
""
""
""
""
0.063169263
0.095672518
""
""
0.046049125
""
""
0.016783314
0.091474481
""
0.073606767
0.025622169
""
""
""
""
""
""
""
""
""
""
""
0.11053354
0.019502394
""
""
0.11988649
""
""
""
""
0.02696632
""
0.044196475
0.21870604
""
0.07348679
0.057534356
0.099866576
""
0.043410253
0.080056049
0.067096055
""
0.061949994
""
""
""
""
0.067067549
""
""
0.1064328
""
0.076960906
0.11062267
0.044198468
""
0.008569411
0.086887218
""
""
0.045035753
""
""
0.028212238
0.096893415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088473104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05046048
""
""
""
""
""
""
""
""
""
""
0.051702585
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14529467
""
""
""
""
0.0650196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030883441
""
0.059413396
""
""
0.073315091
""
""
""
""
""
""
0.062228847
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033342082
0.030442405
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084044218
0.044084307
0.052508365
""
""
""
""
""
""
0.046546809
""
""
""
""
0.040616497
""
0.076865681
""
""
""
""
0.077153899
""
0.13511364
""
0.023648163
""
""
""
0.060552079
""
""
""
""
""
""
""
0.12345981
""
""
0.12051208
""
""
""
""
""
0.10217194
""
""
""
""
""
""
0.090006441
""
""
0.029967109
""
0.043089006
""
""
""
0.12365532
""
""
""
""
""
""
0.061283424
0.12867375
0.043744497
0.083841488
0.011162462
0.063983336
""
""
""
""
""
""
""
""
""
""
""
0.14210443
""
""
0.13320653
""
""
""
""
""
0.14528713
""
0.072417334
0.026872573
0.014597314
""
""
""
""
0.14301349
""
""
""
""
""
0.03505427
""
""
""
""
""
0.05802875
""
""
""
""
""
0.14446725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01206689
0.080318131
0.053263027
""
""
""
""
""
0.038677823
""
0.029963637
""
0.053034183
""
""
""
0.10385049
""
""
0.047543161
""
""
0.068797931
""
""
""
""
""
""
""
0.091966204
0.040771451
0.095940739
0.20961021
""
""
""
""
""
""
""
""
""
0.035851233
0.16047801
""
""
""
0.023629699
0.035553314
0.019291434
0.026269482
0.010963426
0.0096681919
""
""
""
0.045737095
0.044602651
0.005724689
0.024664488
""
""
0.012755426
0.006227456
0.034869421
0.0032807286
""
""
""
""
0.075528041
""
0.12514907
0.019116433
""
0.065974794
""
""
0.088923
""
""
""
""
""
""
0.10122366
""
0.013508312
