frac_years_xw_other_pooled
0.68254453
0.70524836
0.67001164
""
0.64461362
""
""
0.69924581
0.7472263
0.614151
0.50315338
""
0.63560742
""
""
0.67831028
0.64190161
""
""
0.64659733
""
0.6721549
0.5744769
0.67631269
0.60653031
0.63020629
0.56730378
0.71859282
""
""
0.51156551
""
""
0.67367315
0.70949525
0.68170494
0.76121873
""
0.69168413
0.84076697
0.6225149
0.68745458
""
0.51783818
0.6709612
""
""
0.70657283
0.74611938
""
0.73072767
0.66956341
""
""
0.66011888
""
0.62992257
0.60006177
0.68695468
""
0.6333338
0.74134964
0.69460654
0.62044102
""
""
""
""
""
0.70975727
0.40556014
""
""
0.33996919
0.698681
""
""
0.68684208
0.60048443
0.64070594
0.54383463
0.34014884
""
0.48670894
0.40480313
0.29757589
0.37357327
""
0.38020107
0.66268617
""
""
0.54163343
""
""
0.37452215
0.36171094
0.64112133
0.61799008
0.48289874
0.57352662
""
0.67288947
0.7561022
0.56881392
0.53408223
0.74164522
0.38463929
0.70070118
0.54614395
0.6576609
""
0.58835298
0.57239479
0.66527307
0.61167729
""
""
0.53629881
""
""
0.71113712
0.65271026
""
""
0.6655798
0.65707004
0.73367774
0.7242052
""
""
""
""
0.59056568
0.4244985
""
0.72305995
""
0.7058503
0.6013974
0.64195299
0.60991126
0.69188207
""
""
0.69881099
0.59067965
""
""
""
""
0.66943449
0.54611647
0.64220434
0.59012675
""
0.56489336
0.6605581
""
""
""
0.81947869
0.59802109
""
0.54750288
""
0.6204831
0.65108681
0.58200496
""
0.72900093
0.65458184
0.62043583
0.68970728
""
""
0.7450152
0.57065958
0.44319043
""
0.72177756
""
0.63203543
0.71292984
""
0.69501412
0.78922534
""
0.63299024
0.73539037
0.61387032
0.60361612
0.79117048
0.69898385
0.71538782
0.77407831
0.73748618
0.71503389
0.67313826
0.69485348
0.7682811
0.74086511
0.61988264
0.7135191
0.79086947
0.69017094
0.7760607
0.68889499
0.75197023
0.70004994
0.6103754
""
0.78957725
0.70673341
0.73996288
0.73860109
0.71450418
0.66279382
0.68676651
0.79257303
0.70316613
0.72785449
0.7932992
0.77906257
0.76597083
0.7600168
0.79730392
0.77438235
0.82277125
0.78725117
0.72534001
""
0.69980705
0.77780914
0.79903603
0.78280646
0.74843574
0.70708054
0.42321643
0.73302048
0.66063148
0.78836304
0.72344112
0.63701648
0.66189289
0.70339084
0.72988862
""
""
""
0.73521239
0.63240045
0.66074628
""
""
""
""
""
""
0.63970584
0.6904102
""
0.58664292
""
0.63027579
0.75914639
0.66815037
0.60198587
""
""
""
""
""
""
0.7294246
""
""
""
0.57278413
0.75033855
0.59005183
""
0.71872252
0.73811126
""
0.76528698
0.5349555
0.65754169
0.77453285
0.75061166
""
0.55649674
""
""
""
0.80394888
""
0.52713859
""
""
""
""
""
""
0.58815271
""
0.65559274
""
0.76320851
0.80712229
0.77619278
0.78618157
0.77683002
0.7747947
0.77973109
0.74429548
0.69208717
0.78962314
0.66995156
0.69109136
0.7096712
0.60139436
0.73394567
0.53233677
0.75740063
0.75048244
0.63130653
0.6834107
0.64472133
0.69915944
0.51870257
0.50307506
0.52743882
""
0.73916125
0.74010909
0.52221107
""
0.57697862
""
""
""
""
0.54993403
0.59605128
0.6340813
0.58634138
0.6843034
0.56455117
0.74071497
0.64847404
0.68566346
""
0.60422558
0.66148704
0.65667337
0.55959958
""
0.59377754
0.71956331
0.64026308
0.67481071
0.78524309
0.6195305
0.607301
0.72692561
0.69911677
0.72102326
0.64055818
0.72084475
0.6615814
0.67992425
0.67677027
0.52182615
0.5673359
0.68369693
0.69053113
0.70188051
0.71788472
0.57816029
0.51345724
0.5396499
""
0.70384264
0.61880267
0.55394161
0.58972025
""
""
""
""
0.70609564
""
0.61056364
0.56825566
""
""
0.68716615
""
""
""
0.57430804
0.63680357
0.64622343
0.49312085
""
0.66912931
""
0.63222736
0.62754232
""
0.71073169
0.25061753
0.61289722
0.62457263
0.66848749
""
0.65335804
""
0.57283354
0.55569738
0.47717327
0.71266627
""
0.59471428
0.51476586
0.76537931
""
0.56854737
0.37802032
0.66176212
""
""
0.56481892
0.6589703
""
""
0.65148717
0.794671
""
""
""
0.70755011
0.52270955
0.51092011
""
0.59888637
""
""
0.6806559
0.65123075
0.43147546
""
0.56877214
0.59179115
0.7095536
""
""
0.63992494
""
""
0.63157523
0.70958358
""
0.58076221
""
""
""
""
""
0.6223467
0.72187358
""
0.62802202
0.6271953
0.6570906
""
0.54067993
0.63193268
0.56242287
0.69938022
""
""
0.5715276
""
0.56772834
""
0.47333074
0.49477181
""
0.67640787
0.61320043
0.75002801
0.46885705
0.71909899
""
0.53657991
0.63210166
0.56398928
0.63291907
""
0.74874669
""
""
""
""
""
0.73480445
0.42602041
""
""
""
0.68873352
0.671444
""
0.50420105
""
""
""
""
""
""
0.65123224
0.6292634
0.74501032
""
""
0.6861642
""
""
""
0.76845407
0.65315819
0.56055439
0.6802628
""
""
0.64904201
""
""
0.49429211
0.66384292
""
""
""
0.73954511
0.71977675
0.79932821
0.75329244
0.75690228
0.60066128
""
0.77932483
""
""
0.79408032
""
0.45409819
0.64373553
0.75665009
""
""
""
0.71217304
""
0.67863202
""
""
""
