somecoll_other_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12257478
""
""
""
""
""
""
""
0.069743268
""
""
""
0.17155066
""
0.1265869
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074235469
""
""
""
""
0.17529765
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10408685
0.15688002
""
""
""
""
0.039230917
""
""
0.069930106
""
""
0.13615967
""
""
""
""
0.15909454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1100454
""
""
""
""
""
0.14267412
""
""
""
""
""
0.15395223
""
""
""
0.039156504
""
""
0.12439012
""
""
0.055046126
""
0.080002114
0.073647209
""
""
""
""
0.075711876
""
""
""
0.016228739
""
0.12187529
""
0.18326291
0.076520987
""
""
0.077102803
0.087466769
""
0.036646299
0.10601188
""
0.043867599
0.040790379
""
0.04343874
0.030340752
0.052047566
0.063141331
0.15877269
0.055245515
0.088623591
0.044689182
0.066643953
0.11279448
""
""
0.073073827
0.07829769
0.071139857
0.14157984
""
""
0.14450192
""
0.064666219
0.090707615
0.14317583
0.10402489
""
0.077549443
""
""
""
0.17597492
""
""
""
""
""
""
""
""
""
0.079609133
""
0.12557167
""
""
0.056115761
""
""
""
""
""
""
""
""
0.089346789
""
""
""
""
0.15992197
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16770206
""
0.092710696
0.087784588
""
""
0.090803511
0.12259649
""
""
0.14199969
0.11765165
""
0.10189258
0.15756816
""
0.11632641
""
0.089504711
0.058596645
""
""
""
""
""
""
""
""
0.079395637
0.076132759
""
""
""
""
""
""
""
""
""
""
""
0.080999255
""
""
""
""
""
""
0.1526655
""
""
""
""
0.14342329
""
""
0.053526442
""
""
0.090920195
""
0.064806931
0.14279993
0.080200955
0.14112593
0.080106281
0.13918562
""
""
0.15067992
0.16468607
0.15358765
0.11994923
""
""
""
""
0.124824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11767864
""
""
""
""
""
0.12110367
""
0.098701663
""
""
0.16101691
""
""
""
""
""
""
""
0.077416196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09387996
""
""
""
""
""
""
0.10126092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15563421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12076532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.097838201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05358601
0.021699276
0.092614859
0.052975956
0.15458587
""
""
""
""
""
""
""
""
""
""
""
""
0.19273977
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
