somecoll_hisp_female_mean_se
0.097386114
0.10061122
""
0.058348678
0.053359456
""
0.041440818
""
""
0.085243255
0.071605347
0.031368021
""
""
0.073153004
""
""
0.068731993
""
""
0.057371229
0.033137418
0.080509774
0.085928336
0.030686634
""
0.069523714
0.04833797
0.029367175
""
""
0.10034481
0.042342965
0.041024681
""
0.047566213
""
""
""
""
0.064945385
""
""
""
""
""
0.024148118
0.10094896
0.052147131
0.096782669
0.053611122
0.078052327
""
""
""
0.062102798
""
""
""
""
""
0.056342192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046683393
""
""
""
0.092822999
0.042280547
""
""
0.052187748
0.057099421
0.091030441
0.10318561
""
""
0.080761068
""
""
""
0.03825368
0.013908007
0.028535439
0.03128669
0.0059771724
0.016419623
0.024967382
0.03281974
0.013101157
0.032568771
0.03019887
0.10916071
0.047872473
0.044946939
0.10754051
0.049176823
""
0.043893289
0.045456648
0.05295198
""
""
""
0.080422066
""
""
0.088285841
""
0.053733971
0.071627781
""
""
""
0.018136671
""
0.095626585
""
0.050442304
""
0.062709056
0.0514271
""
""
0.0593522
0.088197105
""
""
""
""
0.076859683
""
""
""
""
0.055121716
""
""
0.038514417
0.068219878
""
0.068813868
""
""
""
""
0.047751982
0.024969622
""
0.01064934
""
""
""
0.050800923
0.016173355
0.036569566
0.072696008
0.035669833
""
""
0.045226753
0.023621881
0.10021289
""
""
""
0.039494995
""
""
0.041801095
""
""
0.062767088
""
""
0.066962399
0.044368718
""
""
""
0.056672771
0.063714392
0.02851467
0.065083459
0.037667256
0.04926879
0.079695448
0.085514776
0.066234499
0.043582629
0.036897134
""
""
0.056865968
""
0.087002844
""
""
0.021128677
0.075161792
0.038523506
0.025143288
""
""
""
""
""
""
0.035660565
0.093608551
0.10958598
0.087483764
0.034006122
0.052398615
0.048421372
0.096293494
""
""
""
""
""
""
""
""
0.10432469
0.1059142
""
0.071246862
""
""
0.10417529
0.039287407
""
0.072132565
0.022610988
0.073903412
0.091753572
""
0.064360939
""
0.08869908
0.038692631
0.10362675
0.038669992
0.077710457
0.02718481
0.024854727
0.038870241
0.02442128
0.0048158863
0.024505813
0.007451545
0.012879538
0.041048355
0.05469849
""
""
""
""
""
0.072125494
""
""
0.090765923
0.025777053
""
""
0.013040137
0.035807788
""
0.029883167
0.013089704
""
""
""
""
""
""
""
""
""
0.078708343
0.086351074
0.088410772
0.021591371
""
""
0.072997317
0.10109525
0.099490665
""
0.078834102
0.072146006
""
0.059324376
0.047804274
0.089767419
0.082753316
0.054570094
0.070186414
""
0.067184471
0.076276176
0.078495793
""
0.050254952
0.018621627
""
""
0.083190344
0.076668352
0.061155479
0.084851064
0.038829334
""
0.043196589
0.03464701
0.020129139
0.060087536
0.0063653686
0.030679887
0.073065668
""
0.028010281
""
""
0.073646143
0.068041295
""
""
""
""
""
""
""
""
""
""
0.10142366
0.070272848
""
""
""
""
0.10837435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094681308
""
""
""
""
""
""
""
""
""
0.10597719
0.088671714
""
""
""
0.1116441
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069053926
""
""
0.094855808
""
""
0.099729627
""
0.050280061
""
""
""
0.076760642
""
""
""
""
0.070580825
0.049128469
""
""
0.10986346
0.090666257
""
""
0.070961028
0.05464182
""
0.054620992
""
""
0.030069627
0.094677053
""
""
""
""
""
0.02383431
""
""
0.025147686
0.057232421
""
""
""
""
""
""
""
""
""
0.07127931
""
0.082606167
""
""
0.024253055
0.011494668
""
""
0.073266082
0.085397534
0.068194002
""
""
""
""
""
""
0.089262687
""
""
0.070384823
0.040400669
0.031366739
0.076801121
0.099427663
""
0.075212225
0.08190763
0.084999241
0.021823231
0.096671462
""
""
""
0.088931762
""
0.065791316
0.090748347
0.064046353
""
0.10257328
0.055757392
0.092253007
0.044259224
""
0.030015001
""
""
0.084798545
0.007936609
0.043006487
""
0.041387308
""
0.028635778
""
0.033307243
0.022911651
0.036439467
0.052290242
0.0269267
0.064903289
""
""
""
0.034577258
0.051555522
0.10290585
""
0.076810718
0.090938307
0.089348897
0.063100852
0.027127123
0.080552667
0.075929426
0.013451263
0.093511626
0.0075495802
0.053497881
0.060120739
""
0.021387452
0.041143645
0.062149107
0.065334059
0.051375356
0.062301707
0.015396158
0.0079705361
0.013008952
0.038441923
