somecoll_white_male_p25_se
0.015317432
0.022020577
0.042617902
0.015083794
0.022218697
0.048837651
0.015489485
0.03978825
0.044828214
0.024438059
0.020777175
0.014173027
0.048443053
0.031559352
0.022196015
0.067969657
0.064378306
0.022427751
0.053336535
0.051555581
0.01983048
0.020619784
0.025243014
0.039219156
0.016240282
0.06794136
0.032833189
0.020799462
0.014601062
0.046315264
0.039606281
0.030268833
0.018872904
0.021390701
0.048593991
0.019105535
0.042509083
0.037748475
0.092584997
0.089077719
0.023411028
0.045040622
0.061067037
0.071025848
0.058164254
0.061895013
0.014970941
0.025314894
0.018552253
0.029886937
0.021196317
0.018681772
0.027825646
0.083437681
0.08452104
0.020808794
0.047839321
0.069558866
0.088840604
0.036388699
0.047010258
0.017204352
0.063353159
0.034498002
0.028291997
0.032643449
0.051289663
0.041113317
0.032727659
0.028285222
0.065496422
0.04815989
0.054195948
0.028934987
0.038515329
0.047538377
0.030034816
0.029313287
0.054932889
0.01736653
0.040012125
0.027699474
0.031170605
0.027424632
0.012574009
0.030600438
0.027212443
0.024895435
0.019506782
0.019660586
0.025917515
0.035384335
0.033137687
0.018575344
0.033217601
0.062396254
0.026120046
0.019758839
0.0096467463
0.017596733
0.016486282
0.013005639
0.014003657
0.018247567
0.01773067
0.012566581
0.017757215
0.014012969
0.033142008
0.020825377
0.02808971
0.032036088
0.01969339
0.070485473
0.020601479
0.01522279
0.023552934
0.073284715
0.078981906
0.067777529
0.02965576
0.037066925
0.054067519
0.039651193
0.045727305
0.026450176
0.027005658
0.042411767
0.058900744
0.05574438
0.010847899
0.037582878
0.035135217
0.041620612
0.025313312
0.03303713
0.019215291
0.02817161
0.070005491
0.048044331
0.025137972
0.027601492
0.075841777
0.060370281
0.038079202
0.066853106
0.023010822
0.039540671
0.053773392
0.050887343
0.029825652
0.015248189
0.032715484
0.083133601
0.016702352
0.019721502
0.057447728
0.025109278
0.041165236
0.029425217
0.065422207
0.044093125
0.0308426
0.0119566
0.071613081
0.011467984
0.029970091
0.027692208
0.046242822
0.018959472
0.0071796011
0.019947004
0.02298734
0.014126888
0.022082442
0.036695875
0.016728232
0.011385524
0.025378078
0.030519871
0.029734267
0.026758881
0.011140555
0.027686467
0.030535914
0.0097478833
0.040625155
0.028695518
0.017974446
0.050543431
0.036747709
0.023264464
0.012547222
0.046827547
0.038422327
0.025239345
0.020152591
0.01972316
0.014295435
0.031984542
0.014971374
0.016926927
0.029614078
0.025573689
0.017304404
0.016475378
0.012092453
0.027293034
0.021921847
0.019603411
0.021919766
0.019089287
0.038975649
0.04306012
0.019412166
0.01311973
0.018042535
0.0088463621
0.024017686
0.02143055
0.031024484
0.024375947
0.021644177
0.028881557
0.010416482
0.017853806
0.017336383
0.013999015
0.0076552108
0.012921903
0.012367299
0.021479962
0.041460153
0.022648007
0.050787915
0.031728618
0.041651879
0.021873955
0.0567642
0.028630376
0.019929664
0.028554939
0.028839368
0.017979302
0.02638475
0.034789294
0.029314166
0.012142658
0.024654448
0.020533336
0.0095060961
0.017213399
0.019382572
0.049922556
0.020870486
0.026939923
0.032348558
0.014017477
0.021033717
0.012586335
0.018477444
0.018293614
0.011640539
0.011959583
0.017206691
0.0065703178
0.016320908
0.0099376403
0.0074906009
0.021964166
0.020472633
0.034812115
0.066775307
0.020217383
0.047907129
0.034037773
0.01494156
0.021732941
0.031582519
0.023108019
0.012950229
0.15524441
""
0.008739071
0.013132637
0.034360193
0.019191671
0.010944978
0.032454461
0.037188962
0.045149714
0.050874557
0.037828594
0.024253551
0.03291446
0.029915536
0.03893036
0.023626747
0.02958546
0.018600695
