kfr_imm_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053812206
""
""
""
""
""
""
""
0.052700464
""
""
""
0.043502744
""
0.061472442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024028908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01462077
""
""
0.025029955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055892218
""
""
""
""
""
0.048202373
""
""
""
""
""
""
""
""
""
0.006449318
""
""
0.042048369
""
""
0.0089385565
""
""
0.012641293
""
""
""
""
0.018926034
0.036892314
""
""
0.0031253977
""
0.028163098
""
""
0.02428747
""
""
0.021151861
0.036472306
""
0.0052421754
0.038144857
""
0.011523512
0.008891942
""
0.010253278
0.0057939575
0.0070915725
0.011281922
0.053001378
0.0077675744
0.024804829
0.005428331
0.047676925
0.073747575
""
""
0.010814012
0.026341688
0.020008501
0.029818073
""
""
0.025949029
""
0.014116828
0.044796254
0.036723323
0.020898322
""
0.02188375
""
""
""
0.041258778
""
""
""
""
""
""
""
""
""
0.02529843
""
0.049822014
""
""
0.029024955
""
""
""
""
""
""
""
""
0.023695817
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019533508
0.0224921
0.056115665
""
0.026115615
0.049498502
""
""
""
0.030470937
""
0.033963386
0.052606434
""
0.05793833
""
0.033420391
0.01647374
""
""
""
0.055157013
""
""
""
""
0.01836695
0.034264941
""
""
""
""
""
""
""
""
""
""
""
0.023726858
""
""
""
""
""
""
0.079033539
0.064107001
""
""
""
""
""
""
0.019154254
""
""
0.047720499
""
0.018078713
0.048996493
0.026427507
0.047324937
0.022253113
0.041651588
""
""
0.058002252
""
""
0.027687861
""
""
""
""
0.036808748
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05552078
""
""
""
""
""
0.027206261
""
0.023586877
""
""
0.044960611
""
""
""
""
""
""
""
0.02072962
""
""
""
""
""
""
""
""
""
""
""
0.055924814
""
""
""
0.026055804
""
""
""
""
""
""
0.016555335
""
""
""
""
""
""
""
0.056572448
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058088504
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043469515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03109432
0.0063117314
0.036370441
0.016452152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0479175
""
""
""
