staytract_white_male_p100
0.15889008
0.17913947
0.10417211
0.34117991
0.27822909
0.41149768
0.1646281
0.21308212
0.23711386
-0.12123998
0.27510688
0.35302809
0.14826724
0.13948545
0.098656021
0.20844457
0.14313504
0.32611528
-0.036552478
0.12632145
0.28020415
0.21871409
0.188004
0.045028232
0.21065481
0.17317319
0.16964455
0.1639459
0.2662839
0.26196623
0.16840579
-0.014673601
0.66647989
0.25086653
0.19892493
0.061728295
0.16485535
0.39808536
0.18756376
0.27967936
0.14674604
0.19463871
0.096200362
-0.16468476
0.11551226
0.2549307
0.20846644
0.14922747
0.1633839
0.12452038
0.14202259
0.10954575
0.59825164
0.18333283
0.24049158
0.15111618
0.37319401
0.15112939
0.11657122
0.2519379
0.14677541
0.18971008
0.19943108
0.23606062
0.0311906
0.55271131
0.34794381
""
""
0.15887514
-0.036041129
""
0.047377065
""
0.24764875
0.52229321
0.45668119
0.27093828
0.31930876
0.33076984
0.29304668
""
""
0.22645663
0.041526746
-0.12513652
""
-0.14677042
0.038994458
0.37383991
""
0.17028427
0.12185303
0.52102602
""
-0.15568358
0.11738222
0.14108403
0.11797342
0.08498247
0.030605933
0.16837925
0.12393507
0.11671898
0.14340098
0.14058468
0.12197444
0.16802335
0.0054510753
0.11358003
0.13494335
0.21178192
0.093727097
0.1382398
0.1375462
0.15356475
0.30815923
0.32741281
0.033104189
0.20771053
0.14692876
0.325187
0.24485572
0.47904596
0.092934392
-0.083164744
0.18719812
0.2250149
0.12644534
0.34925583
-0.042679209
0.31854546
0.085847005
0.15888831
0.03110373
-0.097806849
0.13656211
0.34404996
0.17274135
0.26984322
0.21165788
0.13137932
0.095831692
0.30925208
0.10398123
0.12945829
0.18179573
0.18809079
0.068276331
0.87653476
0.16316928
0.21382219
0.17002957
0.10550558
-0.17709917
0.54730916
0.19824252
0.085123718
-0.32314387
-0.018143862
0.15860268
-0.43937752
0.065751381
0.34155694
0.20296995
0.18561153
0.30064142
-0.096540518
0.14281599
0.50127834
0.15876444
0.023844643
0.10433228
0.20899895
0.62076914
-0.31963557
0.13887624
0.21475616
0.14335896
0.11602601
0.22898246
0.21593896
0.13724323
0.15143326
0.18928169
0.047803238
0.14682148
0.096853264
0.16276531
0.16393271
0.1463937
0.20779252
0.14738758
0.24689038
0.1256329
0.14821213
0.21138999
0.19296448
0.26009035
0.21916613
0.12743457
0.16332074
0.1073861
0.042225599
0.18849537
0.13926999
0.16875049
0.089482404
0.21212134
0.15613806
0.40659413
0.049177371
0.17239591
0.17856078
0.13722241
0.17981544
0.12168023
0.21129122
0.15352501
0.13813516
0.13117023
0.1669185
0.17122154
0.1983868
0.16469447
0.15969336
0.18480942
0.17838213
0.17479281
0.19559878
0.10057662
0.011461829
0.15563126
0.15021411
0.16372241
0.17759885
0.14424923
0.1729241
0.25571585
0.11847614
0.13287346
0.16176878
0.1671319
0.16796258
0.14145049
0.11304397
0.10544893
0.046122823
-0.073947161
-0.19526681
0.11595657
0.094356917
0.12727317
-0.32100844
