spouse_rk_hisp_male_mean
""
0.5043788
""
""
0.36661318
""
""
0.46115804
""
""
""
""
""
""
""
0.38119584
""
""
""
""
""
""
0.44155094
""
0.46246701
0.44800487
""
0.45063749
""
""
""
""
""
""
0.48842812
""
0.4669652
""
""
""
0.41398227
0.39057818
""
""
0.48136485
""
""
0.42071047
0.50164056
""
0.49271175
0.44790828
""
""
""
""
""
""
0.43742606
""
""
""
0.48011842
""
""
""
""
""
""
0.53590703
""
""
""
""
0.54276615
""
""
0.55320597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42084938
0.49358112
0.46881288
0.44154453
0.43352351
0.49557284
0.48248994
0.45206222
0.43193519
0.47235474
0.46120474
0.42103308
0.43734741
0.42426738
""
""
""
0.4567993
""
""
""
0.51872963
""
""
""
""
""
""
""
0.35664251
0.46965033
""
""
""
""
""
0.42253676
""
""
0.44862503
""
""
0.33847201
""
""
""
""
""
0.59342831
0.53237289
""
""
""
""
""
""
0.49851078
""
""
""
0.40868017
""
""
""
""
""
""
""
""
""
""
0.43790242
""
0.51660395
""
""
0.37948841
""
""
0.46102598
0.35096061
""
""
""
""
0.43408945
0.44761032
""
0.47014603
0.54500961
""
0.49890098
0.48932344
0.51313329
0.49014905
0.55111957
0.43451345
0.50464451
0.45892614
0.50225562
0.49052972
0.43117687
0.49736547
0.45625296
0.45302925
0.48610044
0.48638004
0.48201966
0.45067149
0.56818771
0.39484164
0.46232057
0.44233114
0.44412768
""
0.49376211
0.51356381
0.49131212
0.50977248
0.53063941
0.46844184
0.45809406
0.53227872
0.48868397
0.46577102
0.4834654
0.54481459
0.48486066
0.49788526
0.58114696
0.51011395
0.54642296
0.50609946
0.43122777
""
0.5124656
0.52185977
0.51290107
0.46616799
0.47288111
0.46061173
""
0.46869183
0.41969237
0.50968874
0.51093441
0.44855723
0.4907735
0.51432872
0.52098572
""
""
0.49089393
0.48583761
0.54044974
0.49866223
""
""
0.42874891
0.4278267
""
""
0.41934592
0.4778668
""
0.52177578
0.37036961
0.38298267
0.47534162
0.5115568
0.47110331
""
""
""
""
0.37628749
""
0.54986984
""
""
0.59238827
0.48786208
0.4781366
0.5123986
