pos_hours_pooled_pooled_p50
0.83752537
0.82408273
0.83840621
0.8312946
0.83228076
0.85141242
0.83204085
0.86035699
0.82434732
0.84445512
0.82306433
0.84151942
0.85664636
0.85105944
0.82004094
0.81839114
0.87477732
0.84747547
0.82287306
0.83712941
0.84825909
0.81667918
0.85874641
0.85297179
0.85619205
0.82905889
0.82976449
0.82375836
0.84748679
0.8214736
0.85095477
0.87768805
0.85023904
0.86300635
0.85931063
0.81494063
0.83191103
0.80400348
0.81747878
0.7982319
0.83811086
0.82337624
0.79195809
0.77810752
0.82393986
0.80416727
0.84195387
0.8123349
0.8460843
0.83571917
0.81941819
0.85038763
0.83277673
0.87612885
0.84817392
0.82125109
0.81756443
0.79677868
0.7966069
0.82429165
0.84014773
0.84122914
0.71632236
0.82509416
0.79036129
0.81722611
0.82454669
0.8088336
0.88454568
0.87114197
0.84433585
0.80895293
0.82486272
0.84659439
0.80757701
0.86660361
0.83865052
0.82376713
0.84648728
0.8190369
0.80104488
0.84994066
0.90298665
0.83260918
0.84742153
0.84492922
0.83232379
0.81885117
0.82627147
0.82368916
0.82872993
0.83898807
0.81579131
0.83141243
0.79991585
0.80632907
0.8168475
0.81263137
0.82750887
0.80846202
0.84629858
0.85049665
0.83872181
0.84312624
0.83970374
0.83898926
0.81936002
0.82193452
0.81728357
0.81671661
0.81228358
0.8258723
0.84295017
0.81509823
0.84923899
0.82573396
0.8243705
0.84194964
0.84125274
0.80214918
0.8291012
0.84087861
0.83270216
0.84036458
0.83925205
0.84504324
0.82976645
0.84713835
0.8331933
0.80598783
0.82714885
0.81047845
0.82097787
0.83534253
0.84547126
0.83018345
0.81344789
0.80685514
0.85943079
0.81924999
0.83595634
0.84737557
0.77588552
0.82023215
0.81306595
0.86933029
0.83410245
0.84555006
0.83265364
0.81251836
0.81215566
0.82215536
0.823587
0.84899831
0.82041371
0.81878573
0.80902541
0.81448513
0.87254882
0.83326405
0.80140334
0.78647327
0.83332253
0.83544064
0.90556961
0.85589719
0.84378076
0.88864678
0.87036347
0.82770306
0.82724571
0.86274385
0.85365832
0.84785992
0.84893775
0.86590236
0.85759687
0.84609926
0.86659998
0.87569743
0.85723907
0.86568546
0.84291506
0.82777441
0.84412259
0.84155679
0.83487904
0.8656891
0.84686458
0.80781502
0.85547203
0.85916001
0.85529524
0.8510372
0.87033677
0.86286861
0.88479847
0.87522376
0.8474015
0.87544125
0.84272462
0.83022386
0.84340519
0.84216022
0.83035642
0.858742
0.84311754
0.8336938
0.82316202
0.84783816
0.85661083
0.86724287
0.87381846
0.87885559
0.82730359
0.85187721
0.85322452
0.85796708
0.85241127
0.87055957
0.83731943
0.86973584
0.81873989
0.81049109
0.84686732
0.85062194
0.86047667
0.88523197
0.87639338
0.86013383
0.86099279
0.85673201
0.85622871
0.86165971
0.84772682
0.84122252
0.80494225
0.82694072
0.86250073
0.78600991
0.81502295
0.88574475
0.86416292
0.85621989
0.86478209
0.88730788
0.86428535
0.86016721
0.88267606
0.87552452
0.87080663
0.87357098
0.88218808
0.8500483
0.86390519
0.89121968
0.86045569
0.87628305
0.8640188
0.88284832
0.87535357
0.87360215
0.8536467
0.86977631
0.84706581
0.8537761
0.87157619
0.86397147
0.84871358
0.8298136
0.86153698
0.87880921
0.8798824
0.866041
0.85257864
0.89608234
0.87109673
0.90176815
0.89809895
0.88664043
0.87638974
0.97472537
0.8720969
0.87885553
0.87883878
0.87462872
0.87279576
0.87165576
0.8826341
0.90712887
0.87577277
0.8982625
0.89934814
0.90346479
0.87169719
0.93238008
0.94851661
0.92646593
0.93360889
0.9240647
0.89069563
0.91180861
0.90109032
0.92091924
0.91795361
0.91825432
0.93744779
0.90171731
0.9094404
0.9110232
0.90072834
0.9155249
0.89931035
0.91004038
0.90436774
0.89701003
0.91599011
0.91574478
0.92890066
0.91871005
0.92244023
0.90202796
0.93535513
0.8893351
0.87299317
0.87845397
0.85777885
0.90055239
0.87376368
0.87703586
0.91002166
0.85366499
0.86709768
0.87295878
0.868101
0.84118056
0.86669219
0.84681624
0.85117984
0.8506403
0.88427597
0.88056016
0.87346107
0.84208637
0.89008003
0.85283768
0.8477391
0.87323982
0.8797797
0.83558303
0.81903934
0.88007396
0.83739841
0.85549897
0.87623167
0.85558009
0.80724335
