hs_other_pooled_p25
0.78252137
0.748393
""
0.84390163
0.67709047
""
0.74999452
""
""
0.7197091
0.6880728
0.78498101
""
0.86959308
0.79600716
""
""
0.71980506
""
""
0.80018675
0.7640456
0.89053404
0.86843246
0.78841841
""
0.87612146
0.71796077
0.8013438
0.7775712
0.69611931
0.95761538
0.81880432
0.77383298
0.86930937
0.82749742
""
0.83816004
""
""
0.7588625
""
""
""
""
""
0.76489389
0.64860618
0.7451123
0.78247386
0.83225536
0.73208332
0.94293946
""
""
0.71072656
""
""
""
0.73091334
""
0.845725
""
""
0.81255913
0.68261164
""
""
""
""
""
""
0.89288092
0.7138356
""
""
0.73836225
""
""
0.78961533
""
0.65894854
0.63119578
0.79995549
0.76408106
0.72045141
0.82313496
0.81933403
0.84106737
0.82701129
0.73505694
""
""
0.75839972
""
""
0.81521571
0.67128128
0.76974374
0.73336196
0.80064887
0.8064276
0.77229357
0.78618318
0.79428387
0.79514772
0.70675153
0.81481862
0.65364218
0.66169631
0.76260769
0.7868607
0.85195422
""
0.79026037
0.71592325
0.70346332
""
""
""
0.73656493
""
0.80691069
0.78985208
0.85845149
0.85992658
0.79412073
""
""
""
0.82351321
0.75227684
0.67135555
""
0.7468462
0.92785543
0.73552263
0.77915668
""
0.91953367
0.58811945
0.74413908
""
""
0.80798948
""
0.72516555
0.76865995
""
""
""
0.7848295
0.80012125
""
0.79207665
0.79822904
""
0.82749176
""
0.78919375
""
""
0.90473908
0.82121915
""
0.86554337
0.73610908
0.79646897
0.78209829
0.67942655
0.75144941
0.80267161
0.71238607
0.70905
0.57902443
""
0.74746591
0.74085528
0.66814035
0.88428855
0.7621007
0.87042409
0.76460183
0.67857182
0.70087391
0.73911268
""
0.62362772
0.81871629
""
""
0.83982122
0.78682321
""
""
0.86959696
0.59545422
0.61769319
0.76944399
""
0.67691571
0.57535011
0.79813623
0.74312443
0.72971171
0.75834107
0.76963085
0.92080671
0.70577854
0.77689284
0.83892995
0.85142452
""
""
0.76162589
0.78690606
0.72217017
0.83376265
0.94964296
0.75469542
0.76471633
0.84804857
0.61686957
0.86951137
0.77200198
0.80147523
0.83444399
0.82164764
0.85631818
0.78691429
0.77523327
0.83467412
""
0.75270414
""
0.7779482
""
0.81297588
""
0.56383371
0.87986362
0.75546497
0.7654556
0.87835169
0.98206967
0.92239654
0.76165819
0.78978753
0.77535331
0.79027176
0.81292933
0.6953603
0.79110235
""
0.81932366
0.84501767
0.87033224
0.77942646
0.91651618
0.7501018
0.76793879
0.78394318
0.7601729
0.78973383
0.72698945
0.82297695
0.84643126
0.86887568
0.81983161
0.76380646
0.74430549
0.79147005
""
0.86950719
""
0.89943814
0.75320768
0.90540767
0.91974699
0.81938261
0.81486589
""
""
0.78015131
0.88140231
0.610071
0.82426423
0.81734747
0.97834408
0.98710346
""
""
0.8283295
0.81980699
0.81316608
""
""
0.87093592
0.65898454
0.81298488
0.79467469
0.81852627
0.9343788
0.80877298
""
""
""
0.75542063
0.72976059
""
0.8158474
0.89731097
0.82994193
0.82569444
0.84411806
0.75445944
0.9097631
0.87373358
0.83257121
0.8302964
0.94320565
0.81443298
0.95583886
0.77284598
0.88729835
0.77650321
0.79989475
0.8779667
0.81511045
0.79555559
""
0.75812113
0.66845614
0.7808001
0.87290567
0.84191138
0.87934482
0.85617465
0.54215479
0.73520464
""
""
0.60803187
0.84256911
0.7174527
0.73961902
0.67218006
0.78198117
""
0.86474484
0.71165341
0.62118524
0.75817269
""
0.82397538
0.73029399
""
0.75567746
""
0.95631433
0.715855
""
0.72001654
""
""
0.76004976
0.67776054
""
""
""
""
""
0.89485943
""
""
""
""
""
""
0.48409083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86665761
""
""
""
""
""
""
0.86786145
""
""
0.86847138
0.80831987
""
""
""
0.99204332
0.72758251
""
""
""
""
""
""
""
""
""
""
""
""
0.89331996
""
""
""
""
""
""
""
0.79071593
""
""
""
0.72478408
""
""
""
""
0.67815423
0.85538805
""
""
""
""
""
""
""
0.81207728
""
0.77843702
""
""
0.78725094
""
""
""
""
""
""
0.84059083
""
""
0.73124111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73366302
0.76910371
""
""
""
""
0.84531444
""
""
""
""
""
""
0.84868103
""
""
0.81787419
0.76838398
0.78030717
0.85966611
0.68921191
0.86684757
""
0.71600354
0.85603631
0.78623807
0.79091263
0.80016625
""
""
0.80568057
0.80998677
0.74966824
0.74872595
0.77531993
0.65187675
0.60231119
0.73075312
0.80554932
0.76717681
0.82715982
0.78144896
0.81541091
""
0.70956826
0.89768606
0.79974592
""
""
""
0.91828853
""
0.79753387
0.75602537
0.70501107
""
0.75863498
""
""
""
""
""
0.66467243
""
""
""
""
""
""
0.77674508
""
""
0.89959127
""
0.84781295
""
""
""
0.61335742
""
""
""
""
""
""
0.75321299
0.70884222
0.67589492
0.87818569
0.83433139
0.7265448
0.83968568
""
0.99744141
""
""
""
""
""
""
""
""
0.75979185
""
""
0.81244195
""
""
""
""
""
0.83065057
""
0.92366546
0.83205807
0.79411215
0.8513422
0.89291877
0.8528319
0.89469105
0.82864052
0.90676701
""
0.80337685
0.92227125
0.86978632
0.79604775
0.82797587
0.79642361
0.71909523
0.75288385
""
0.78398722
""
""
""
""
""
""
0.86838692
0.95020193
0.80732656
0.5749253
""
""
0.7549969
""
""
0.83658558
""
""
""
1.000085
""
""
""
""
0.74897248
""
""
0.90807509
0.90509862
0.90523791
""
""
0.8184101
0.69502181
""
""
0.75632864
""
0.87603754
0.7755177
0.88448465
""
0.87481803
""
""
""
0.82578737
""
0.76917338
""
0.84243143
0.77685559
""
0.83909339
0.74883628
""
0.83637059
0.89005613
0.88642251
""
0.74342287
0.67999411
""
0.84224129
""
""
""
""
0.8986184
0.76395094
0.7089572
0.7775867
""
""
""
""
""
0.74557394
0.80373901
""
""
0.76545238
0.79619819
0.7139464
0.57722616
0.82375675
0.86363858
0.77326381
0.82335854
0.81035644
0.837134
0.86772627
0.7389285
""
""
0.7458666
0.88836139
0.84321678
0.79803723
""
""
0.84890419
0.76054567
0.83749509
0.85656041
0.59970701
0.81051326
0.78979802
0.85001189
0.73794806
0.92753339
0.7602241
0.75736272
0.9365617
0.7993921
0.79260069
0.73693931
0.87374634
""
""
0.75559998
""
""
""
0.71134126
0.88730627
0.79645675
