married_other_pooled_p10
0.15225217
0.35586193
0.32261893
""
0.29264966
""
""
0.39692375
0.098937556
-0.044878133
0.11941788
""
0.24532442
""
""
0.23771127
0.38192001
""
""
0.37592223
""
0.30659297
0.32993725
0.23830844
0.43921867
0.54001677
0.26650566
0.30722159
""
""
0.11274388
""
""
0.081054814
0.22919044
0.27298445
0.22310668
""
0.3568542
0.25976059
0.30360729
0.31000882
""
0.24561565
0.31097767
""
""
0.58348608
0.14537364
""
0.1905942
0.29784539
""
""
0.081554644
""
0.29255539
0.23281914
0.26036301
""
0.12265118
0.22130328
0.30748796
0.32796112
""
""
""
""
""
0.21455002
0.24437265
""
""
0.25916824
0.21280877
""
""
0.30570078
0.22117159
0.26408672
0.53482139
0.12204333
""
0.27445501
0.12656452
0.27615228
0.079077512
""
0.12395251
0.16845679
""
""
0.053107657
""
""
0.094146848
0.11096583
0.3540796
0.29630625
0.35563287
0.27972111
""
0.022233283
0.28391904
0.32216969
0.48685184
0.28937128
0.23923808
0.42133334
0.41588604
0.35396394
""
0.28378624
0.27907172
0.46562132
0.39572865
""
""
0.33156568
""
""
0.77069074
-0.11834951
""
""
0.2757107
0.34664908
0.1966282
0.18940595
""
""
""
""
0.27317223
0.42808938
""
0.24624182
""
0.10320584
0.012830788
0.429014
0.51911587
0.53173482
""
""
0.16908492
0.1635837
""
""
""
""
0.23245855
0.34597561
0.42847431
0.57200086
""
0.087591514
0.1710442
""
""
""
0.44592077
0.18559493
""
0.27677742
""
0.41926906
0.56539267
0.35798836
""
0.20970206
0.43488887
0.59265071
0.38672078
""
""
0.34653202
0.37839472
0.45921355
""
0.20435862
""
0.38467592
0.30343044
""
0.43618554
0.32259896
""
0.55600852
0.31533504
0.37098074
0.61636078
0.33233941
0.47407752
0.23255418
0.32086921
0.33122197
0.27239862
0.16960219
0.38853258
0.37499961
0.3582767
0.28875297
0.41414198
0.31111807
0.36077398
0.25530368
0.51732457
0.33268589
0.42159626
0.22300819
""
0.25678763
0.32160616
0.44350532
0.34613946
0.38951862
0.63058537
0.33971193
0.34779927
0.23747419
0.32138389
0.35559779
0.29728326
0.31659406
0.41381049
0.35839394
