kir_stycz_white_female_mean
0.40521771
0.41901472
0.40049008
0.35181114
0.39060268
0.41111708
0.41865361
0.36608794
0.41864723
0.38839287
0.36953875
0.37786749
0.41892236
0.40019807
0.38114065
0.40194112
0.37367871
0.38535663
0.38076362
0.36357427
0.39648336
0.39509475
0.38683864
0.39659899
0.37826091
0.42153853
0.37762097
0.37366599
0.3610948
0.3946318
0.37135798
0.55235404
0.42166898
0.41784605
0.40965766
0.38203719
0.45197719
0.41378856
0.37802249
0.38373616
0.44067249
0.40006733
0.40383959
0.39832217
0.4214482
0.4098331
0.35779813
0.37418106
0.41401705
0.37981689
0.44030446
0.40344986
0.45367894
0.3839342
0.42846355
0.40015271
0.37552232
0.41561931
0.46371561
0.36783436
0.37811172
0.40616894
0.42010087
0.34736988
0.33248767
0.36894363
0.35167918
""
""
0.52280575
""
""
""
""
0.48777515
""
""
0.5492813
0.45735386
0.49526027
0.48127708
""
""
0.45181561
""
""
""
""
0.36522684
0.44346815
""
0.44593424
0.3780365
""
""
""
0.35966274
0.38477498
0.42275086
0.41615838
0.36912397
0.38127276
0.3742955
0.48041072
0.40890118
0.38975403
0.44166127
0.43079412
0.40671042
0.39136994
0.42444873
0.39858022
0.35367578
0.3864176
0.45443633
0.38264209
0.36393324
0.46281672
0.37256444
0.37956664
0.38556015
0.39295101
0.35049123
0.43886244
0.43834662
0.42932558
0.41504642
0.37363619
0.43057913
0.39716852
0.44153249
0.38519597
0.40132064
0.44302869
0.36883521
0.33864325
0.38803768
0.45283186
0.40203476
0.38495481
0.3873499
0.38281712
0.37634137
0.35949293
0.37380722
0.38854033
0.35727498
0.35029531
0.36622021
0.43396276
0.41314325
0.37989509
0.36776927
0.43039361
0.43020737
0.35763934
0.40419579
0.40531966
0.38573751
0.38196808
0.36930111
0.37951997
0.4026323
0.40790707
0.40796512
0.38453895
0.37348944
0.32329255
0.36998039
0.37179652
0.45822817
0.37559801
0.40027219
0.43600756
0.38056397
0.39463085
0.39331928
0.4025169
0.36121643
0.3801704
0.39741158
0.34627458
0.44128436
0.37980974
0.37982056
0.36455274
0.568569
""
0.4642131
0.41308236
0.40456578
0.47469881
0.55956775
0.34760591
0.48211119
0.45358613
0.40268731
0.40697774
0.47526497
0.51169831
0.41721386
0.43741527
0.43619871
0.41284469
0.53229725
0.43189442
0.6099577
0.36509597
0.41624051
0.42658713
0.40727913
0.42731249
0.49579525
0.53443915
0.43723625
0.53088731
0.48591775
0.37536553
0.45342788
0.49018165
0.48323068
