stayhome_hisp_male_mean_se
0.025386089
0.035727996
""
0.016366418
0.016907772
0.061402459
0.013221143
0.055199049
0.067549922
0.022399073
0.023843572
0.009791824
0.028974423
0.040777475
0.02113493
0.06889198
""
0.02349975
0.064812951
0.059902009
0.022203783
0.010704005
0.022462461
0.030631704
0.010193881
0.045302659
0.022354383
0.012875075
0.0090848533
0.048576992
0.042406347
0.032201447
0.011963209
0.012172154
0.049394455
0.018530985
0.04483702
0.039428316
""
""
0.024869289
0.046187907
0.063273229
""
""
0.05895853
0.0079391943
0.029657841
0.016271548
0.034377199
0.018596595
0.020431194
0.029952424
""
""
0.018272769
0.07309033
""
0.089919657
0.033583991
0.041775815
0.015553339
""
0.031903077
0.072242714
0.053301122
""
""
""
0.038727418
0.084428683
0.05500818
0.052678633
0.031283207
0.058097139
""
0.049486365
0.047073703
0.073444046
0.013286458
0.045589473
0.033216104
0.066572636
0.028330131
0.012436445
0.044062063
0.043251015
0.01841175
0.01792586
0.027766433
0.039339196
0.044522259
0.050924737
0.028117301
0.063535586
0.080673553
0.034412261
0.014519462
0.0042582517
0.0077809254
0.0098244483
0.0020348872
0.0050567151
0.0075701522
0.0091511477
0.0039079436
0.0091802999
0.0084023075
0.027502468
0.011914729
0.020272875
0.026963135
0.014432283
0.066498071
0.014765567
0.014343268
0.015318871
0.066615708
0.060591944
0.10852677
0.025651235
0.021506304
0.042970318
0.023230504
0.072712168
0.018475845
0.01879338
0.048320293
0.067073233
0.061423864
0.0055528688
0.039331667
0.025281955
0.06824252
0.01595924
0.036505874
0.019803166
0.015460473
0.081369549
0.044069488
0.017991355
0.025468059
0.088927284
0.069008455
0.036933172
""
0.021477601
0.044031393
0.063653387
0.07261949
0.049348429
0.017026052
0.041440167
""
0.01101584
0.020151066
""
0.023348982
0.018998954
0.065972447
""
""
0.014710258
0.0083194505
0.095483661
0.0038244582
0.050793439
0.0561607
0.034661055
0.015056865
0.0051701344
0.011924329
0.024532178
0.010626013
0.039739251
0.038069632
0.012308991
0.0071447128
0.035995591
0.034573313
0.039158896
0.023645684
0.011762517
0.056502633
0.052846711
0.011253984
""
0.050900824
0.020797951
""
0.06981232
0.021058228
0.016613627
0.10136008
0.055473998
0.045229767
0.014901869
0.022665741
0.0088957287
0.021800674
0.010597335
0.014806058
0.026354635
0.021348983
0.021050129
0.013272315
0.0099423602
0.030857151
0.021240603
0.017285723
0.031175639
0.02490708
""
0.064644903
0.0069214939
0.01874483
0.010245747
0.007853006
0.051045746
0.028958911
0.04767352
0.060006011
0.036594853
0.064275257
0.012109933
0.02493356
0.035850242
0.03050576
0.012029189
0.014075545
0.01815765
0.02332093
""
0.037685633
""
0.038551833
""
0.035486136
""
""
0.026230343
0.025965622
0.025280338
0.023306666
0.023787159
0.03714947
0.028082296
0.012770653
0.034651294
0.02543935
0.0075831921
0.023986354
0.031971309
""
0.023985261
0.031277876
0.026598819
0.012078454
0.032823469
0.012485773
0.03253625
0.008813113
0.0075953691
0.010766846
0.0080478992
0.0016480511
0.0082873451
0.0026295723
0.0041038841
0.012279063
0.017464682
0.036429487
0.094111264
0.025980782
""
0.065252855
0.021045558
0.031743687
0.045832001
0.025290351
0.0081109647
""
""
0.0044987225
0.011831062
0.053793587
0.0094294744
0.0044150008
0.03971117
0.096868232
""
""
0.035415377
0.046084844
0.096429512
0.037069317
0.070645444
0.021045811
0.029013759
0.026105231
0.0070722443
""
0.038965993
0.026617631
0.024280615
0.027443379
0.081202284
0.027192913
0.026903179
0.04645627
0.018396093
0.02820546
0.032657012
0.021850385
0.014235297
0.020225575
0.056124497
0.020684524
0.026036516
0.019071922
0.023979902
0.016840393
0.028090704
0.037307639
0.04846498
0.02136723
0.019980364
0.02470842
0.022796959
0.011258427
0.060243793
0.013095676
0.0097468812
0.006350725
0.022036659
0.0022078727
0.0097336592
0.020952234
0.049089342
0.0085860332
""
0.045679983
0.023832509
0.021811925
0.042991336
0.012273741
0.04343139
0.048144937
0.086726673
0.04142585
0.055792246
0.032642383
0.031529583
0.086240359
0.044575337
0.033832014
""
0.045471549
0.086837575
0.040475234
0.037654269
""
0.029067772
""
""
0.038973644
0.034881759
""
""
0.063495643
0.076951072
0.033348396
0.043281525
""
""
""
""
""
""
0.031434387
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02931376
0.026487904
""
""
""
""
0.049863342
0.048372004
0.053553294
0.061198767
0.030930677
0.02445123
""
0.010930667
""
0.043005012
0.060888827
""
""
""
""
-0.0047253808
""
""
""
""
""
""
""
0.02747369
0.03698533
0.04043787
0.034154162
0.040069621
0.041431133
0.0366005
0.018848563
0.013342593
0.064646579
""
0.05851901
0.020415435
""
""
""
""
0.018759467
0.016933946
0.040948585
""
0.028345512
0.032547839
0.043259054
0.063256294
0.023338918
0.017573152
""
0.017877892
0.033019558
0.044194642
0.0088931341
0.025759313
0.016249646
""
""
""
0.030929776
0.0071325791
""
""
0.0075914036
0.023952536
0.033169854
""
""
""
""
0.050322983
""
""
0.030985015
0.023608059
0.065171227
0.023854755
""
0.030038286
0.0075992434
0.0036604488
0.05961924
""
0.019230677
0.026312061
0.023494257
0.033672936
""
""
""
""
""
0.031634595
""
""
0.014212205
0.013229115
0.0091715222
0.023438234
0.033616059
0.029383434
0.023911953
0.02201825
0.02442399
0.0067049204
0.022862783
0.044711679
""
""
0.030931061
0.042698305
0.018528087
0.024832325
0.02034693
0.055873033
0.027765801
0.017400445
0.031737175
0.014250888
0.034490433
0.009958541
0.051334642
0.040249672
0.026539955
0.0027918909
0.013595552
0.046341479
0.012897275
0.086919568
0.008784744
0.040987797
0.0095917666
0.0071317642
0.011337302
0.01498197
0.0079618273
0.015899369
0.041149516
0.048339732
""
0.011251305
0.014684934
0.026411815
0.04384017
0.020789124
0.024728706
0.026272243
0.018840263
0.0092044305
0.027385332
0.028824531
0.0043372908
0.023730958
0.0025015285
0.015809255
0.019176587
""
0.0062169149
0.013965188
0.022132782
0.024678329
0.016772494
0.021832079
0.0053798212
0.0028016483
0.0040908731
0.013076114
0.0070525366
0.0021936521
0.011046497
0.015690349
0.025382672
0.010513421
0.021318784
0.050711613
0.017165013
0.011075554
0.011032116
0.013186775
0.02068009
0.019639866
0.0099704256
0.041251022
0.031948
0.013471898
0.033829417
0.036037382
0.023713147
0.01951669
0.022369882
0.0098911943
0.020955527
0.0081679933
0.0039985017
0.0029756674
0.019216638
0.010344573
0.015253367
0.019146416
0.013404154
0.018963786
0.046291877
0.029860849
0.026784603
0.039903443
0.0071648946
0.050362613
0.020581411
0.024761787
0.035801373
""
0.013906218
""
""
""
""
""
0.08470495
0.050878085
""
0.0041324128
""
""
""
0.025043549
""
""
0.027984673
""
0.039434306
0.047364216
0.0392792
0.049860522
""
""
""
0.021445587
""
""
0.049346492
0.046376795
0.048020046
""
""
0.040341038
0.020306924
0.04565208
0.040636618
0.03080113
""
0.0095447693
0.046583693
0.02470622
0.013178822
0.009162629
0.02498663
0.050728545
0.017252116
