married_black_pooled_mean
0.14568654
0.17307279
0.18196055
0.31522667
0.1908821
0.11076282
0.086599581
0.025165673
0.18918446
0.20047714
0.20295458
0.12715596
0.26299703
""
0.14008999
0.027066113
0.26899222
0.11038498
0.23123524
0.34896606
0.38682786
0.17530495
0.11043579
0.12036645
""
-0.0016654244
""
0.08960297
0.097707391
""
0.1047507
0.14020154
""
0.16100861
""
""
""
""
""
0.11646616
0.077762946
""
0.0077193058
0.19952588
0.1780591
0.18121879
0.15273677
0.17136757
0.080284923
0.18671072
0.15861012
0.12769906
0.19717287
0.19318275
0.047897134
0.070795
""
""
""
""
""
""
""
""
""
0.10201221
0.087267093
0.05551992
0.10388764
0.11413962
0.11346353
0.10753751
0.08573316
0.16110091
0.1430808
0.13326386
0.032297626
0.16311234
0.10488859
0.13829239
0.12455703
0.11687607
0.1981128
0.16366586
0.23373623
0.2207406
0.2055739
0.10902634
0.13028429
""
0.18676285
0.26609522
0.21450241
0.26601848
0.14385793
0.26194626
""
0.17649972
0.30392146
0.026895314
0.24888526
""
0.18082976
""
0.19492753
""
0.073978283
0.10232849
0.090423793
0.15726395
0.13957085
0.09395545
0.055479802
0.13413669
0.12082517
""
""
""
0.18252733
0.0037760981
0.1484583
0.092356168
0.17022012
""
""
0.1041091
0.102263
0.22481936
0.16965933
0.11400054
0.14687058
0.13873306
0.22688486
0.17664936
0.11641089
0.14962451
0.18007188
0.11701976
0.13705477
0.14264895
0.1409325
0.18513329
0.22193453
0.20687994
0.15486954
""
0.15993638
""
0.3559595
0.1353918
""
""
""
0.18266217
0.22490235
0.21166226
""
""
""
0.14493704
0.15134728
0.15782179
0.32788751
0.24848303
0.15903538
0.18274125
0.1423938
0.10301936
""
0.27349544
0.27877429
0.11992083
0.28118983
0.26085657
0.16727164
0.24772646
0.19269185
0.14692448
0.094603553
0.11329488
0.16131853
0.19364889
0.029900149
0.14707997
0.10466745
0.220994
0.14517191
""
0.058690034
0.22226182
0.12806824
0.12835349
0.12956496
""
""
