par_rank_black_male_mean_se
""
0.020287778
0.045822028
""
0.044795871
0.015909594
0.030108182
""
0.024746899
0.026191793
0.029076358
0.015924482
0.017731717
""
0.02219834
""
0.050605372
0.015379701
""
0.034357391
""
0.036314357
0.024199687
0.027167466
""
""
""
""
0.041519497
""
""
0.025896098
""
0.028578818
""
""
""
""
""
0.037036166
0.015786476
""
""
0.022676041
0.014958314
0.022475718
0.025249913
0.022574825
0.024362834
0.022535175
0.017979665
0.018210473
""
0.046930324
0.024508405
0.014972489
""
""
""
""
""
""
""
""
""
0.019645559
0.012951639
0.024774686
0.017355205
""
0.012250625
0.013719844
0.0087335501
0.014116347
0.028266001
0.012503929
""
0.012735444
0.011002084
0.016361661
0.011187021
0.017981693
0.016661612
0.016875168
0.045684785
0.029067941
0.033750057
0.013903746
0.041983742
""
0.015517659
0.03504258
0.031704426
0.019369077
0.021252111
""
""
0.037455156
0.03441612
""
0.025492316
""
0.033793792
""
""
""
0.024092594
0.013679382
0.0098682055
0.01788195
0.016738763
0.016953716
0.010019508
0.03491677
0.023039086
""
""
""
0.041525487
""
""
0.025845956
0.047477942
""
""
""
""
0.03769137
""
0.036779817
0.022438068
0.023665143
0.049785677
0.021061216
0.024191342
""
0.023373129
0.033147298
0.012295753
0.030537032
0.020680999
0.039113924
0.032464892
0.029464686
""
""
""
""
0.025701474
""
""
""
""
0.044979259
0.053941347
0.022686563
""
""
""
0.016354643
0.031056751
0.032242492
0.04401717
0.020562965
0.01641646
0.032643903
0.022506986
0.020343633
""
0.039399236
0.026837133
0.039510522
0.030486049
0.047560666
0.037924338
""
""
""
0.045922011
0.020892397
0.031617146
0.020923162
0.021800406
0.014960675
0.015111787
""
0.011979494
""
""
0.018384771
""
0.027729891
0.032379385
""
""
""
""
0.016202407
""
""
0.030595841
0.028865309
""
0.022511411
0.028076187
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041644927
""
""
0.016663717
""
""
""
""
0.046375256
0.016295332
0.018022928
0.019686772
0.025093393
0.022080865
0.035633683
0.037400372
0.026120232
0.018823655
0.024554225
0.013315483
0.01766419
0.011722945
0.012112305
0.010821015
""
0.021995224
0.020998124
0.016120262
0.019580241
0.014168434
0.010738063
0.010000361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032832474
0.055933226
""
0.021188373
0.018205063
0.017780622
""
0.043023348
0.011928827
0.038177084
""
0.022469413
0.042251736
0.02586703
0.022808634
0.024813067
0.033287946
0.036915161
0.020444438
""
0.040814906
0.02279569
0.011156285
0.030511346
0.019420158
0.013891707
""
""
""
""
0.022587037
0.027613785
0.017103195
""
0.03056692
0.01964215
0.018664017
0.016254799
0.050570123
0.064214297
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012742202
""
""
0.021001326
0.035517845
""
""
""
""
0.051663537
""
""
""
""
""
0.028407263
""
0.025681008
0.029654158
""
""
0.017496556
0.01412676
0.017689183
0.030053535
0.026817767
0.028115395
0.019206064
0.010163748
0.017213369
0.023643367
0.016228423
0.026774168
0.024533942
0.016657416
""
""
0.050904762
0.032762919
0.023227848
0.020121705
0.027921276
0.02420342
0.013052199
0.028307432
0.041534223
0.028741358
0.010815858
0.020813487
0.012080239
0.0096643604
0.012813645
0.014544381
""
0.04379769
0.033202484
""
0.039184153
""
""
""
""
""
0.036871668
""
""
""
""
""
0.0096969474
0.0097226873
0.0087198103
0.0069565554
0.0084036449
0.0078338766
0.009929751
0.010301682
0.011468709
0.0073609552
0.0093836309
0.012726479
0.010501359
0.012074942
0.012065409
0.012404739
0.014471774
0.034471218
0.0090444572
0.010659329
0.01112068
0.011929923
0.010249505
0.0093402592
0.013594274
0.014281124
0.011169908
0.010169121
0.010860788
0.010059162
0.0094427811
0.0079961969
0.013315292
0.0070975148
0.013156259
0.017900126
0.014045495
""
""
""
0.02095316
0.02437059
0.010264896
0.016042836
0.018862329
0.010987323
0.021717886
0.010516638
0.042173147
0.011096098
0.0097755343
0.019074494
0.020788331
0.014920315
0.036050837
0.014450211
0.019714106
0.01354105
0.025354614
0.029383359
0.011042531
0.012585168
0.016264889
0.0098450249
0.011897202
0.037038457
0.016317774
0.010469518
0.019273324
0.025236227
0.019983418
""
0.029333927
""
0.026314218
""
""
0.016595714
""
0.051715337
0.019632479
0.055490147
0.024787433
0.02114846
0.052958973
""
""
""
0.063487627
""
""
0.027228264
""
0.019570444
0.021448581
0.027281385
""
0.026205437
""
""
0.045372449
""
0.065599643
""
0.017108455
0.019592874
0.021365784
0.028159166
0.016458135
0.020561291
0.023660405
0.020260813
0.029053135
""
""
""
0.014909202
0.014029209
0.02377921
0.021156831
0.0149978
0.019807519
0.032558072
""
""
""
""
""
0.049102828
0.048284993
0.028566014
""
""
0.02204716
0.040627137
""
""
0.016287489
0.01135815
0.014259982
0.011977651
0.013133301
0.010033652
0.015220569
0.020767936
0.044888314
""
0.051312435
0.048501778
0.028813478
0.022595519
0.042994954
0.045414664
0.028069953
0.039644931
0.048685603
0.047851734
""
""
""
0.053477593
""
0.036295217
0.045393471
0.048285186
""
0.040260408
0.051261183
0.015100333
0.030121785
0.018705312
0.02940247
0.027594227
0.025662053
0.018913861
""
0.046185054
0.044455316
""
""
""
""
""
""
""
""
""
""
0.034135412
0.026819274
""
0.037489843
""
""
""
""
""
0.050419603
""
0.044787884
0.041427471
0.023247959
0.03522576
""
""
""
0.044402082
0.027910341
0.018359063
0.020715011
0.03869817
0.02300968
0.013967406
0.013681036
0.01641801
0.039967988
0.035721794
0.038180057
""
0.029169116
0.037751094
""
0.036447689
0.025798216
""
""
0.038613535
""
""
""
0.027042698
0.038327236
""
0.039493211
""
0.063850395
0.033126425
0.022366712
0.028879765
0.029512934
0.015726985
0.011643062
0.0087496499
0.014646544
0.022090361
0.014462943
0.021519426
0.022109
0.016003538
""
0.017682916
0.014762244
0.021217404
0.02183819
