kfr_imm_hisp_female_p75_se
""
""
""
""
0.10069884
""
0.065284386
""
""
0.12264346
0.15496264
0.038810696
""
""
0.14474551
""
""
""
""
""
0.10951821
0.045679074
""
""
0.035676099
""
0.11654013
0.069935434
0.030356368
""
""
""
0.036650885
0.043963898
""
0.078363553
""
""
""
""
""
""
""
""
""
""
0.028731244
""
0.052586883
""
0.070773378
0.10007095
""
""
""
""
""
""
""
""
""
0.077165633
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056516074
""
""
""
""
0.049013637
""
""
0.079243027
0.066364199
0.15136164
""
""
""
""
""
""
""
0.083499171
0.014831685
0.037835814
0.041530348
0.0067311316
0.015674585
0.036579952
0.030612266
0.014565496
0.041984424
0.025967803
0.12444748
0.060089584
0.048332196
""
0.063603587
""
0.062313315
0.051705945
0.045155045
""
""
""
0.14885247
""
""
0.10772761
""
0.068524182
0.079813212
""
""
""
0.01908554
""
""
""
0.092502579
""
0.0846432
0.066227533
""
""
0.064733125
0.078231409
""
""
""
""
0.086470425
""
""
""
""
0.092688873
""
""
0.039919373
""
""
0.082805894
""
""
""
""
0.04333419
0.025311051
""
0.010386117
""
""
""
""
0.018607458
0.064262651
""
0.10601977
""
""
0.050118946
0.037701178
""
""
""
""
0.047415253
""
""
0.053103801
""
""
0.090254903
""
""
0.10382728
0.055042133
""
""
""
""
""
0.058343306
""
0.049425457
0.06315802
""
""
""
0.058720831
0.047973149
""
""
0.081999667
""
""
""
""
0.023367254
""
0.050574318
0.029214842
""
""
""
""
""
""
0.045660302
""
""
""
0.056737531
0.081133336
0.061135028
0.072365351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054356005
""
""
0.030304492
""
""
""
0.051077105
""
0.14656985
0.051046442
""
0.041836616
""
0.033332378
0.036833178
0.040181156
0.023050249
0.0061089029
0.019035822
0.0071292864
0.014228955
0.068945527
0.051175591
""
""
""
""
""
0.082141183
""
""
""
0.034434397
""
""
0.013084982
0.038680855
""
0.033649053
0.012636573
""
""
""
""
""
""
""
""
""
""
0.095614478
""
0.025008479
""
""
0.12534347
""
""
""
""
""
""
0.075489737
""
""
""
0.05267439
0.10754507
""
0.048416827
""
""
""
0.055512849
""
""
""
""
0.075021498
""
""
0.05311539
""
0.050017677
0.039200399
0.02629764
0.080348834
0.0051113563
0.034090921
0.091810681
""
0.030916141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15334599
""
""
""
""
""
""
""
0.036906321
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18525004
""
""
0.17050304
0.10498422
""
0.089944392
""
""
0.033611782
""
""
""
""
""
""
0.031073775
""
""
0.062463298
""
""
""
""
""
""
""
""
""
""
0.11915547
""
""
""
""
0.044996541
0.015804281
""
""
0.10459554
""
""
""
""
""
""
""
""
""
""
""
0.11440023
0.079057291
0.037110686
""
""
""
0.15534398
""
""
0.023866724
""
""
""
""
""
""
0.10039829
""
0.12469694
""
0.15995613
0.12346023
""
0.10123446
""
0.044498
""
""
""
0.012299197
0.069217481
""
0.07931371
""
0.05794052
""
0.07877478
0.063143641
0.08735954
0.10680486
0.048430417
0.10133705
""
""
""
0.14541304
0.079553254
""
""
0.11016045
0.11969667
0.13975419
0.10155702
0.068991579
""
""
0.019295642
""
0.013961877
""
0.13312322
""
0.030663332
0.092945553
0.12489703
0.09487959
0.13792078
0.21568562
0.022425333
0.014280018
0.031586204
0.066694811
0.031507164
0.008859423
0.039585203
0.087161176
""
0.058629576
""
""
0.10025117
0.052269273
0.056325298
0.13998124
""
""
0.075476825
""
""
0.065554209
""
""
""
0.12003373
0.19535118
0.063280031
0.11304516
0.037414059
0.017850533
0.011701633
0.10307926
0.050832909
0.091202736
0.10095171
0.057368755
""
""
""
""
""
0.028421406
""
""
""
0.18305972
""
0.069357544
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039046749
""
""
""
0.071295232
""
""
""
0.024767168
""
0.011324715
""
0.015745834
0.076886825
""
0.049485266
0.068009786
""
0.12148454
""
0.10816244
0.13541219
0.056778375
0.11370809
""
""
""
""
""
""
0.043333948
0.025337342
0.075132579
0.061933991
""
""
""
""
""
""
0.089608669
""
""
0.062939271
""
0.11687712
""
""
0.017593073
0.018382482
0.015509778
0.033973053
0.011412975
0.0084025357
0.054628897
""
""
0.031151883
0.027264386
0.0058058547
0.016362695
""
""
0.008649013
0.018100591
0.021197956
0.0031735704
""
""
0.058207396
0.10170814
0.10070636
""
""
0.028167799
0.12278847
0.039485663
""
0.039228126
0.038903054
""
""
0.11991572
""
""
""
0.098124608
""
0.01664204
