pos_hours_natam_pooled_p25
""
""
""
""
""
""
0.62920517
""
""
""
""
0.75911987
""
""
""
""
0.77991617
""
""
""
""
0.68021864
0.66050798
""
0.63833845
""
""
""
1.0155646
""
""
""
0.90873432
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74058294
0.60453063
""
""
0.67755169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75251478
""
""
""
0.73720831
""
""
""
""
""
""
""
""
""
0.53233635
""
""
0.62728232
0.31112242
""
""
0.95723486
""
0.58302295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5547598
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93819261
""
""
""
""
""
""
0.5819419
0.67910343
""
""
""
""
""
""
""
0.84529305
""
0.79270953
0.79865593
""
0.83193934
""
0.79490131
""
0.84430242
0.4574489
""
""
0.70957786
0.78013068
""
0.67137295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7972489
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92458785
""
""
0.75450051
""
0.72834468
""
""
""
""
""
""
""
""
""
""
""
""
0.64873111
""
0.72227442
0.57868218
""
""
""
""
""
""
""
""
""
""
""
0.78883815
""
""
0.75641763
""
""
""
0.8762635
""
0.6851179
0.87434101
""
""
0.81564862
""
""
""
""
""
0.63942581
0.76849371
""
0.77757877
""
""
""
""
0.87271738
""
""
""
""
""
""
0.8489691
0.83543795
0.76358211
0.67376846
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60962409
""
0.77329034
""
""
""
0.80637485
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68774402
""
""
""
""
""
""
""
""
""
0.66710865
""
""
""
0.68859839
""
0.75682342
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64031142
""
""
0.67235845
0.68433291
""
""
0.68571812
""
""
""
0.55015504
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82993174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73249871
0.80464309
""
""
0.64442176
""
""
""
0.6248697
""
""
""
""
""
0.57933432
0.85334498
""
""
""
0.64728743
""
""
""
""
""
""
0.77336532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6676563
0.61030352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76340508
0.65810388
""
""
""
""
0.77903008
""
0.79684585
""
""
""
""
""
""
""
""
0.7366308
""
""
0.76689517
0.74752945
0.80737728
0.78104901
0.74127406
0.76481777
""
0.84544635
0.72202945
0.77425611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74665749
0.81453711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65292567
0.80905551
""
""
""
""
0.64955026
""
""
0.82708406
""
0.76928997
0.74685806
0.78272778
0.75874603
""
0.78171241
""
0.73163557
""
""
0.78700674
0.80363148
0.89457577
""
""
0.74736047
0.795618
0.76007289
0.72109872
""
0.80083299
0.60337627
0.67446285
""
""
""
""
0.69458663
0.76364523
""
""
""
0.55523109
""
""
""
""
""
""
""
0.79963893
""
""
""
""
""
""
""
""
""
0.61580253
""
""
""
0.69083995
""
0.6040262
0.62204421
0.58158195
""
""
0.63740039
0.72273707
0.50005418
0.57433027
""
""
""
0.79909492
""
""
0.68011558
""
""
""
""
""
0.72869003
""
0.64108312
""
""
""
""
""
""
0.77789873
""
""
0.91125256
0.70556134
""
""
0.8490116
0.74123698
0.82758552
0.7152409
0.65799642
0.61322135
0.74332714
0.72295105
""
""
0.63386554
0.78232467
0.57765043
0.79034853
""
0.67470539
0.65665698
0.59884989
""
0.6954881
""
""
""
""
0.84450573
0.79750878
0.668989
0.66160649
""
0.76615787
""
0.75578988
0.9050523
""
""
""
""
""
""
0.73998529
0.77322394
0.67332965
