kfr_24_hisp_male_p1
0.31421489
0.38530344
0.6208626
0.31430575
0.36697078
0.20596705
0.30775595
0.21424653
0.28059199
0.37859234
0.37603989
0.35102615
0.20035952
0.45756862
0.36605191
0.33117777
0.45356721
0.34916118
0.019223776
0.28666708
0.28201377
0.28625697
0.30324778
0.36605269
0.34633842
0.26234967
0.37632188
0.29712328
0.29960003
0.27460632
0.22021109
0.48460141
0.34888619
0.30230737
0.29201719
0.33918247
0.32623857
0.23414758
0.10971081
""
0.29474559
0.30329898
0.30613309
""
0.44001418
0.18936317
0.33785006
0.33110297
0.32377967
0.37075227
0.32592729
0.33021566
0.29995304
0.37612513
0.29776448
0.40078512
0.37346643
0.34837946
0.23386458
0.38286269
0.41220075
0.31568208
0.18523219
0.32994828
0.41724661
0.34893128
""
""
0.40647945
0.073249444
0.20896955
0.34223929
0.35435686
0.29373488
0.32708368
0.39228618
0.20794018
0.45799121
0.15359117
0.32059175
0.25136608
0.40212634
0.66292155
0.46021044
0.37568519
0.31966248
0.23040253
0.36550698
0.27866456
0.33710763
0.39745036
0.42253992
0.24262545
0.37940568
0.42528504
0.40217608
0.32210794
0.39287633
0.38076878
0.37261841
0.38313815
0.40956309
0.40216687
0.36312455
0.38463956
0.38618231
0.3390961
0.36783749
0.41382656
0.37458932
0.40072283
0.35717732
0.31730685
0.32726094
0.22572111
0.31297651
0.33049715
0.42839703
0.25919282
0.47948822
0.37527299
0.38450846
0.25425696
0.44391984
0.12207231
0.37683386
0.24479027
0.36972529
0.69353396
0.27382454
0.36142927
0.29011741
0.29109353
0.36833936
0.34579
0.56006521
0.33950996
0.31309807
0.12343944
0.29980385
0.34398863
0.36275959
0.5034796
0.22276098
0.24131294
0.18991721
0.33773184
0.18106353
0.34096473
0.43129224
0.22865106
0.37305689
0.22870888
0.78097028
0.32318294
0.47324443
-0.043285947
0.30675527
0.34404361
0.27402627
""
""
0.36482736
0.32542804
0.46911684
0.47009379
0.35643512
0.60433948
0.15198487
0.27794051
0.27515307
0.26053408
0.43106389
0.25630149
0.3451989
0.29882246
0.29692724
0.35173044
0.32323614
0.066361912
0.18201686
0.28272265
0.25040773
0.27712163
0.25562119
0.31491905
0.29854774
0.38510633
0.38330027
""
0.069507912
0.31375283
0.32323644
0.10273548
0.19502382
0.19310461
0.23094498
0.1586145
0.26833677
0.40148842
0.34820461
0.4239203
0.33005241
0.46648341
0.33177391
0.32434797
0.32424101
0.26065639
0.27652124
0.37410808
0.30021918
0.24308649
0.22824751
0.32943764
0.35065952
0.24330769
0.28795049
0.30653378
0.13332987
0.37254
0.43222275
0.39960542
0.31247914
0.209214
0.33719167
0.29903841
0.24625915
0.35966846
0.24880266
0.24664521
0.29353783
0.3414064
""
0.41353199
""
0.15552081
""
0.33156615
""
0.25024807
0.37500694
0.34228775
0.24068861
0.46710026
0.73722935
0.46575713
0.17889309
0.30760843
0.30760887
0.25578034
0.2829521
0.2688733
0.25140527
""
0.24914949
0.36411345
0.27721602
0.29739311
0.35313424
0.33687642
0.21843003
0.30745605
0.31199545
0.2549544
0.3588281
0.36409733
0.31971535
0.39158019
0.29622757
0.31394967
0.3111099
0.19082074
0.21853967
0.56311733
""
0.31241673
0.28453287
0.3230989
0.42823827
0.43330637
0.33494028
""
""
0.3649416
0.38982156
0.37315974
0.29702073
0.32133791
0.19007853
0.33901772
0.23073918
""
0.4256596
0.43288386
0.87292695
0.33416432
0.079627834
0.39508209
0.35434845
0.34622607
0.32856765
0.081998497
0.47917989
0.2986702
0.4285515
0.42807335
0.29039121
0.31377023
0.31644824
0.27219677
0.41969389
0.33216867
0.46050546
0.33872634
0.35056275
0.35618314
0.080021262
0.34851408
0.50677019
0.34749174
0.20933169
0.36824691
0.50396198
0.40036455
0.41779143
0.38666391
0.35379237
0.31204942
0.21023121
0.35840163
0.17971374
0.34569705
0.33927083
0.32752252
0.38348135
0.3786855
0.39371306
0.24815685
0.1752255
0.29677707
""
0.42102095
0.3864224
0.31604385
0.1969579
0.19928603
0.3431704
0.51101327
0.28221437
0.39923167
0.30814725
0.42728314
0.34777993
0.33848366
0.27703393
0.44347936
0.2308373
0.45335197
0.25762969
0.3595885
0.37381399
""
0.2749134
""
""
0.27293929
0.38853189
""
""
0.43219656
0.48379257
0.69176763
0.44139126
""
""
""
""
""
""
0.12109175
""
""
""
""
""
""
""
""
""
""
""
0.69203585
0.32191116
""
""
0.53214228
0.42081797
""
""
""
""
0.6762082
0.43689963
0.37073755
0.55896664
0.30703342
0.24488941
""
0.77988279
""
0.62530363
0.69759583
""
""
""
""
0.4869222
""
""
""
""
""
""
""
0.27902913
0.43176621
0.36956328
0.42944247
0.51389652
0.34256032
0.40061247
0.38652882
0.3410233
0.25828522
0.1522699
0.31466004
0.24531022
""
""
""
""
0.37432212
0.34771502
0.33811894
""
0.51771903
0.35631773
0.48972166
0.16904211
0.33998364
0.36266485
0.39745152
0.32337075
0.40450966
0.41596901
0.35633692
0.34836313
0.37300408
""
""
""
0.40855107
0.28213233
""
""
0.29272822
0.34706613
0.23531012
""
""
""
-0.036799099
0.00041046346
""
0.62249154
0.33963993
0.36639774
0.54014653
0.42484707
""
0.43150041
0.36647964
0.35042343
0.62797993
""
0.4262296
0.34252548
0.27653641
0.17541076
""
""
""
""
""
0.32486606
0.2647807
""
0.35557669
0.2844556
0.31616968
0.3764444
0.26556814
0.19322586
0.46049553
0.35417438
0.33158001
0.32144883
0.19511871
0.33116123
""
""
0.33564296
0.39050242
0.31508198
0.50426942
0.37592405
0.40583611
0.41653296
0.35700774
0.32974783
0.40158835
0.40215248
0.35259008
0.37112114
0.5207392
0.36784011
0.38153061
0.36934179
0.38462079
0.35142127
0.45451269
0.3814528
0.33891112
0.45432168
0.3089489
0.34308144
0.34886795
0.3615258
0.56358618
0.42010689
0.50098366
""
0.41120332
0.37800363
0.440671
0.53901255
0.44208157
0.57655996
0.46200168
0.38890427
0.37184617
0.4149451
0.36296353
0.32013682
0.36163396
0.34520698
0.33316997
0.33095887
""
0.47866419
0.50576705
0.54529107
0.53178525
0.35598633
0.41658837
0.38010877
0.40979835
0.36880013
0.37730977
0.40369275
0.39350834
0.42683083
0.40438756
0.44792119
0.33581078
0.40295112
0.37833646
0.35772273
0.43097451
0.39978921
0.37383634
0.3455185
0.51551646
0.36362356
0.36876094
0.35253638
0.32724851
0.34856644
0.72658211
0.39732522
0.33263275
0.38543877
0.30847198
0.31261709
0.35727915
0.36297402
0.35219896
0.33807448
0.33418411
0.44464737
0.27082983
0.38791692
0.30173543
0.39469939
0.31049815
0.39640838
0.21736898
0.34437078
0.25931937
0.31368846
0.27204904
0.30303758
""
0.42146641
""
""
""
""
""
0.20003062
0.076751344
""
0.48893112
""
""
""
0.41301072
0.068645388
-0.11861611
0.30890754
""
0.37902093
0.46079677
0.41781449
0.46022138
""
""
""
0.22149922
""
""
0.56505847
0.3398321
0.11519961
0.24798568
0.20718512
0.47980583
0.42889312
0.42634392
0.60374987
0.31301472
""
0.34599835
0.4173497
0.31274304
0.29856133
0.36896986
0.38162157
0.34735826
0.26614264
0.33059359
0.3468568
0.36521631
0.35144648
0.35793272
0.36196417
0.37172213
0.43209177
0.37211421
0.41076326
0.29357129
0.390762
0.42123789
0.34408098
0.36922562
0.36451605
""
0.41608948
0.46000713
0.40442812
0.40016347
""
0.41243571
0.37247777
0.47012064
0.47783792
0.74760073
0.55445415
0.62700111
0.81934774
0.70141846
0.45055488
0.36647531
""
0.30471075
0.34977332
0.25944415
0.42000803
0.43882984
0.38126731
0.39655948
0.41392809
0.36053634
0.41816685
0.38693818
0.40623513
0.46142063
0.35715371
0.10554192
0.40582612
0.46194345
0.43808147
0.40247825
""
0.51357263
0.40419689
0.39164686
0.4316895
0.40880096
0.19498993
0.16890392
0.38606262
0.40685102
0.30959088
0.39387798
0.32904744
0.36645243
0.35794824
0.39227408
