kir_imm_asian_pooled_mean
0.67822939
""
""
0.69950807
0.59645569
""
0.57042247
""
""
0.56952786
0.62156892
0.5853743
""
0.50912791
0.48444194
""
""
0.50453722
""
""
0.62631446
0.53798819
0.62825698
""
0.66822499
""
0.62317055
0.55920416
0.59569603
""
""
""
0.62002528
0.64333022
""
0.48601007
""
""
""
""
0.67281157
""
""
""
""
""
0.60270745
0.52911288
0.66909182
0.72668648
0.63547349
0.56885314
""
""
""
0.60419255
""
""
""
""
""
0.5908407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62263227
""
0.50058317
""
""
0.55975777
""
""
0.51161116
0.68020457
""
""
""
""
0.654899
""
""
""
0.59310919
0.58869427
0.58690542
0.61158979
0.62214047
0.61530632
0.73750454
0.62813312
0.59714115
0.61193496
0.57310939
""
0.58881342
0.6988886
0.64314634
0.67745817
""
0.58873969
0.66644716
0.67115718
""
""
""
0.62107164
""
""
0.49290437
""
0.60989153
0.5983972
""
""
""
0.59636199
""
0.59259802
""
0.50773811
""
0.64306557
0.51045334
""
0.74543214
0.5915702
0.50167453
""
""
""
""
0.59240347
""
""
""
""
0.65431106
""
""
0.52759832
0.50085694
""
0.7084375
""
""
""
""
0.58363467
0.67848092
""
0.67720985
""
""
""
0.64943779
0.66098672
0.59576428
""
0.68161118
""
""
0.68429923
0.60357845
""
""
""
""
0.65830714
""
""
0.70275271
""
""
0.66058356
""
""
0.63471282
0.64626735
""
""
""
0.57937199
""
0.65431952
""
0.67751217
0.61729276
""
""
0.57848817
0.62090963
0.66873884
""
""
0.65320224
0.57032931
0.677122
""
""
0.71341062
0.76099443
0.66668719
0.67336237
""
""
""
""
""
""
0.66883814
0.78055912
0.68649596
0.5883376
0.71387094
0.7366755
0.71293706
0.60164541
""
0.56432313
""
""
""
0.70745319
""
""
0.55826658
""
""
0.70937282
""
""
0.66917717
0.63867795
""
0.69749194
0.70569181
0.62325585
0.75706828
""
0.67358333
""
""
0.68801826
""
0.67151457
""
0.66437376
0.63556463
0.6502161
0.69355011
0.64259279
0.70644295
0.69459999
0.64736563
0.75770444
0.61883587
""
""
""
""
""
0.51944619
0.5390591
""
0.643062
0.58899659
""
""
0.65965694
0.65857518
""
0.59780401
0.66801053
0.61415219
""
""
""
""
""
""
""
""
""
0.65411079
0.5589661
0.59598696
""
""
0.6487391
""
""
""
""
0.73672116
""
0.69149488
0.59249222
""
0.51280737
0.56153834
0.56724828
""
0.55010605
0.54469866
0.52514291
""
0.58873969
""
""
""
0.69881904
0.64904821
""
""
0.67445397
""
0.71766722
0.60358894
0.56068516
0.69298702
0.66491133
0.63912988
0.61700088
""
0.66311133
""
""
0.73634529
0.71567702
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48922819
""
""
""
""
""
""
""
""
""
""
0.57572126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42301327
""
""
0.53092325
""
0.62429678
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4933081
0.57386291
""
0.62113249
""
""
0.65817004
""
""
""
""
""
""
0.61083043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.677118
0.61590749
""
""
0.60506809
""
""
""
""
""
""
""
""
0.38722941
""
""
0.63180828
0.57229024
0.58819264
""
""
""
""
0.72206736
0.59682393
0.60778165
""
""
""
""
0.59448922
""
0.57498282
""
0.79995835
""
""
0.59178108
""
0.51889402
""
0.63977295
""
""
""
0.60979849
""
""
""
""
""
""
""
0.64744443
0.62534976
""
0.5672099
""
""
""
""
""
0.61173218
""
""
""
""
""
""
0.72790354
""
""
0.65532762
""
0.5956713
""
""
""
0.70051235
""
""
""
""
""
""
0.62634069
0.59053493
0.68323642
0.64298058
0.66895503
0.60800332
""
""
""
""
""
""
""
""
""
""
""
0.50653917
""
""
0.62459016
""
""
""
""
""
0.64236128
""
0.61366367
0.6081847
0.65318269
""
0.62591624
0.66740829
""
0.58832788
""
""
""
""
""
0.61683369
""
""
""
""
""
0.57644254
""
""
""
""
""
0.53629315
0.5615176
""
0.59848571
""
""
""
0.63015753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58233672
0.57333618
0.55212915
""
""
""
""
""
0.60323781
""
0.6419062
""
0.58236665
""
""
""
0.6991123
""
""
0.51997018
""
""
0.52778167
""
""
""
""
""
""
""
0.49326244
0.55718309
0.62094635
""
""
""
""
""
""
""
""
""
""
0.54950982
0.54689139
0.50220746
""
""
0.58848679
0.60619807
0.54724187
0.54843134
0.58588654
0.67277861
""
""
""
0.6003291
0.63175523
0.66251129
0.56762421
""
""
0.60399896
0.64650112
0.63995939
0.62512159
""
""
""
""
0.53625917
""
0.54373938
0.60182482
""
0.61852545
""
0.39372006
0.61160326
""
""
""
""
""
""
0.52876467
""
0.61762106
