teenbrth_hisp_female_p10
0.56555682
0.45858726
""
""
0.44813913
""
""
0.38010135
""
""
0.47381893
""
""
""
""
0.4309516
0.60630536
""
""
""
""
0.67231083
0.51748598
""
0.53038359
0.43073857
0.31679782
0.57539815
""
0.59821814
0.53346014
""
""
""
0.58191276
0.63089639
0.45915529
""
0.3900156
""
0.18142398
0.43831936
""
""
0.39315012
""
""
0.52316028
0.3557584
""
0.48401642
0.47298181
""
""
""
""
0.42238536
0.4111596
0.41737995
""
0.35874102
0.32637846
0.36764365
0.29324868
""
""
""
""
""
0.35483164
""
""
""
""
0.26584178
""
""
0.20647663
0.2568205
0.38062701
0.19502848
""
""
0.26762831
""
""
""
""
""
""
""
""
""
""
""
""
0.37809083
0.43306029
0.40554824
0.52306366
0.51127833
0.43339753
0.39389348
0.50375086
0.41514096
0.41871351
0.44428101
0.52509457
0.33364356
0.38884255
0.38124534
""
0.91688037
0.31660989
0.38727191
0.46076241
""
""
0.52027941
0.24890719
0.3773216
""
0.1440499
""
""
0.49453411
0.52921069
0.43626073
0.6461392
""
""
0.68012375
""
0.46511137
0.61393011
""
0.43763438
""
0.5368337
0.61256331
0.30655774
0.72979712
0.090844452
""
""
0.47653478
0.42861602
""
""
""
""
""
0.66812366
0.32625785
""
""
0.37497407
0.45051432
""
""
""
""
0.40505734
""
""
""
""
0.26329166
0.35175803
""
0.41369092
""
0.46896464
0.397944
0.50275224
""
0.49257815
0.35055837
0.19012105
""
0.57750958
""
0.49319518
0.30861917
""
0.48847148
0.29830712
""
0.2545189
0.28643811
0.22955719
0.30710733
0.2851226
0.28724852
0.27366808
0.43464816
0.34327742
0.32758766
0.29100373
0.37034717
0.4431763
0.41148707
0.29305619
0.27040893
0.32230029
0.40503952
0.21606509
0.21657693
0.31772679
0.35464433
0.36989108
""
0.3558923
0.27481011
0.18287277
0.33013886
0.28579772
0.15703399
0.37166232
0.35170361
0.3899501
0.3695322
0.30868647
0.27309355
0.37792942
0.29643947
0.30273029
0.32217094
0.36052424
0.33505443
0.29882169
""
0.19341031
0.33312979
0.3080101
0.34266087
0.33003148
0.39130008
""
0.41793519
0.26433623
0.33372214
0.28806975
0.3843118
0.48751312
0.35534674
0.39741004
0.41056785
""
0.60175502
0.48903948
0.40105337
0.46109822
""
""
0.42452732
0.43725488
0.32591552
""
0.32538968
0.51975793
""
0.33353221
0.40743363
0.24006739
0.4384664
0.43268242
0.39186561
""
""
0.057493661
""
0.47661462
""
0.41729912
""
0.3736251
0.51831526
0.21338251
0.451074
0.37710288
""
0.5873248
0.50441718
""
0.55678999
0.33020157
0.46864355
0.61547738
0.48710009
""
0.29595238
0.73152739
0.34049344
0.55322158
