kfr_imm_other_male_p1
""
""
""
""
""
""
0.26006392
""
""
""
""
0.37110114
""
""
""
""
""
""
""
""
""
0.43202573
""
""
0.4959752
""
""
0.33949673
0.42255476
""
""
""
0.50846887
0.38603368
""
0.49896803
""
""
""
""
""
""
""
""
""
""
0.32274368
""
""
""
0.54065138
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64478052
""
""
""
""
0.32933402
""
""
0.097331494
0.46922067
""
""
""
""
""
""
""
""
""
0.41363138
0.1551718
0.31209579
0.335217
0.33546543
0.34181291
0.10852902
0.40312132
0.41355205
0.42179337
""
""
""
""
0.502774
""
0.19626276
""
0.41465667
""
""
""
""
""
""
0.10274304
""
""
0.5049358
""
""
""
0.36594155
""
""
""
""
""
""
0.2319752
""
""
""
""
""
""
""
""
0.46428251
""
""
""
""
""
""
""
0.43575659
""
""
""
""
""
""
""
""
0.49374044
""
0.48946184
""
""
""
""
0.41386238
0.51060045
""
""
""
""
""
0.34282374
""
""
""
""
0.38262108
""
""
0.35706919
""
""
""
""
""
0.396128
0.37674838
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25245893
""
""
""
""
""
""
""
""
""
""
0.32240933
""
""
""
""
""
""
0.31481752
""
""
""
0.50275332
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37992427
""
""
0.31452972
""
""
""
""
""
""
0.57149237
""
""
""
""
0.50000924
0.18282168
0.31857643
0.44213066
0.51209873
0.41482446
0.4140473
0.45866916
""
""
""
""
""
""
""
""
""
""
0.33007357
""
""
0.37928981
""
""
0.4695954
0.34867892
""
""
""
""
""
""
""
""
""
""
""
""
0.39828205
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70801663
""
""
""
""
""
""
""
""
""
""
0.40003729
0.3479113
""
0.40243644
""
""
""
0.24912909
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38999149
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4799349
""
""
""
""
""
""
0.34331834
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38869566
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33632934
""
0.68320775
""
""
""
""
""
""
0.28317055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37125891
""
""
""
0.48684001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50123262
""
0.35589471
""
""
""
""
""
""
""
""
""
""
""
0.44544283
""
""
0.50341898
""
""
""
""
""
""
""
""
""
""
""
""
0.20289299
""
""
""
""
""
""
""
""
""
""
0.34156734
0.47046617
0.42808211
""
""
""
""
0.25753462
""
""
""
""
""
0.42166895
""
""
""
""
""
0.5029394
""
""
""
""
""
""
""
""
""
""
""
""
0.23404649
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42650577
""
0.40048864
""
""
""
""
""
0.51653767
""
0.35175765
""
0.34739888
""
""
""
""
""
""
0.46307918
""
""
0.19969155
""
""
""
""
""
""
""
0.37197173
0.46453249
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36283976
0.58048779
0.34207025
0.38221249
0.45653799
0.46949601
""
""
""
0.28878325
0.23674259
0.46673998
0.44020656
""
""
0.41260782
""
0.52912182
0.449292
""
""
""
""
0.44983685
""
""
0.37488672
""
0.45005739
""
""
""
""
""
""
""
""
""
""
""
0.42673764
