comcoll_white_female_p75_se
0.040242121
0.026935086
0.071412839
0.11713948
0.05197414
""
0.078788042
0.032536
0.05768016
0.11117347
0.06952478
0.10470927
0.066791557
0.099222042
0.1221355
0.041110884
0.046178713
0.1370414
0.11843939
0.067710556
0.11280934
0.041324776
0.043625422
0.059457798
0.054870959
0.037815884
0.066819623
0.03604335
0.10649551
0.073393129
0.085901342
""
0.13613376
0.084081359
0.027129196
0.054629628
0.012701443
0.12044719
0.034125254
0.064842597
0.030960187
0.041585289
""
""
0.018455017
0.080592118
0.079653971
0.03891601
0.019017022
0.085729003
0.02146009
0.028238574
""
0.080891915
0.069240756
0.092215009
0.068166673
0.046695825
0.019301826
""
0.043215636
0.055912416
0.026575435
0.046164952
0.11245299
""
0.091024466
""
""
0.018243097
""
""
""
""
0.030495632
""
""
0.044478692
0.047749024
0.079661041
0.09265919
""
""
0.046595089
""
""
""
""
""
0.10085886
""
""
""
""
""
""
0.14905748
0.039902661
0.030894812
0.060275078
0.068520233
0.099490359
0.17244634
0.0059155347
0.040316682
0.060182307
0.013046095
0.039313976
""
0.030166004
0.040417667
0.068490185
0.074539326
0.074938387
0.029293379
0.069366612
0.14156267
0.19598413
0.099542603
0.13237406
0.097400218
0.090672098
0.08474277
0.105448
0.058547638
0.069631137
0.042754397
0.058516938
0.056373097
0.090583429
0.11477072
0.087574273
0.097753793
0.030313324
0.1101413
0.17237948
0.042836752
0.084876396
0.072135136
0.074673221
0.069584623
0.13162301
0.056501161
0.15220132
0.10410623
0.046229146
0.11152385
""
0.10491841
0.16170205
0.16936964
0.12369486
0.078841612
0.04307219
0.13062632
0.16186059
0.061571755
0.057509519
0.13121104
0.23351967
0.13548417
0.18744092
0.075506464
0.13442393
0.10932967
0.14501446
0.094154105
0.11347529
0.047057755
0.13339253
0.0171554
0.10390526
0.092434682
0.034024965
0.21571657
0.19720964
0.034199223
0.11410278
0.12917438
0.147512
0.048505712
0.10438497
0.028788371
0.0440729
0.18804924
0.096711479
0.010525395
""
0.048725963
0.026233682
0.059580922
0.098581359
0.010360735
0.073326111
0.021908257
0.015324734
0.069408342
0.033834737
0.056114826
0.078885525
0.015706109
0.037281875
0.051862784
0.058031935
0.0054370323
0.043552406
0.018060539
0.098183803
0.038328931
0.029032972
0.12455063
""
0.020857368
0.026228443
0.030722415
0.0069178771
0.016285943
0.095649779
0.011075343
0.010152482
0.04519812
0.010396832
0.007335633
0.020253319
0.015390648
0.020072449
0.013819388
0.016792279
0.0091475919
0.019977052
0.027101371
""
0.057406243
0.016898686
0.014203048
0.018393522
0.036242884
0.054937869
0.19571079
0.023116991
0.044164374
0.011551831
0.025765641
0.052726828
0.018113641
0.086663052
0.010315854
0.14512004
0.15261523
0.15435186
0.016182063
0.030363305
0.084653348
""
0.11089512
0.17110136
""
0.26921773
0.16194598
0.072857194
0.01614661
""
0.015982833
0.080746628
0.048392609
0.011321103
0.054642752
0.043487646
0.11724449
""
0.090632148
""
0.17337638
""
0.0098331394
""
0.09813679
0.12343032
0.041821912
0.015477392
0.12124401
0.18518777
0.071138136
0.029084614
""
0.066966109
0.097953565
0.056106783
0.052989174
0.069936723
""
0.068976015
0.11002406
0.076936856
0.083551005
0.030642871
0.10581511
0.11202227
0.088473573
""
""
""
0.14888179
0.1161759
0.049879115
0.1123421
0.020794235
0.07445132
0.0090026641
0.0090364441
0.017281301
0.019514404
0.0099040186
0.016841041
0.019577464
0.02531359
0.02889647
0.012518867
0.026662756
0.022974111
0.021091498
0.075802289
0.027476754
0.11270688
0.014508746
0.0099636745
0.14610066
0.033682525
0.03841573
0.023250367
0.024810309
0.079041258
0.11541189
0.25711149
0.013032335
0.0218865
0.048601549
0.20823625
0.085026398
0.13548817
0.22804056
0.097701088
0.13430871
0.11479884
0.10151377
0.03606765
0.055178169
0.011973921
0.1121753
0.035866275
0.071044669
0.1140293
0.20202434
0.028477082
0.01921537
0.020430462
0.083952613
0.20349149
0.14167073
0.024121534
0.030527456
0.029016796
0.014228721
0.043442775
0.040628277
0.02343932
0.081508048
0.013119392
0.031085996
0.011193207
0.023380131
0.012738969
0.018550148
0.055730164
0.024996357
0.033737052
0.028048977
0.019772319
0.013330249
0.090936258
0.087571643
0.12543914
0.16675676
0.020616051
0.098844327
0.068965495
0.11721574
0.098092794
""
0.131777
""
0.06446258
0.11190476
0.054346781
0.043389693
0.098056875
0.14071847
0.029216422
0.11087332
0.15020491
0.12640104
0.056805208
0.059549224
0.089835107
0.10151623
""
0.050390311
0.12073516
0.038186397
0.053095113
0.20129041
0.023828506
0.080173858
0.088870123
0.022748534
0.033897549
""
0.028996009
0.24418056
0.011239559
0.072660401
0.062350273
0.024069568
0.10888062
0.031636253
0.12903422
0.075643547
0.095128536
0.079164788
0.098603696
0.015984127
0.10507994
0.14963618
0.045508523
0.031553395
0.16886243
""
0.052123617
0.10817101
0.10571307
0.1158639
0.13011165
0.02101016
0.041039273
0.028149964
0.093978986
0.012202265
0.1001697
""
0.046787415
0.058807377
0.10807217
0.093804546
0.011805425
0.065619975
0.028275767
""
0.092177637
0.064907111
0.084678672
0.14330663
0.026580557
0.025331184
0.1513512
0.065773226
0.1166051
0.11939969
0.10958967
""
""
0.066894323
0.10908171
""
0.056968715
0.047918051
0.057681035
0.12572584
0.16767278
0.03716616
0.090257831
0.096222453
""
0.17223753
0.079399772
0.23744474
0.12461312
0.22055034
0.10415901
0.073780835
0.23907936
0.07940273
0.083314463
0.027879674
0.045511123
0.038723245
0.14458297
0.038913298
0.073598742
0.093959071
0.12913758
0.095252708
0.076734364
""
0.10811251
""
0.16674596
""
0.031965289
0.033440229
""
0.12447625
0.14535111
0.05046019
0.093056358
""
0.066360019
""
""
0.10932327
""
0.12902886
0.12958427
0.053769048
0.064261995
0.074942574
0.18145731
""
0.046103094
0.18214449
0.18210813
0.12053549
0.066368259
0.054105498
0.043202043
0.069898628
""
0.084995754
0.07414183
""
""
0.094205767
0.040348642
0.12263667
0.10561384
0.12412819
0.081749149
0.062803961
0.017027421
0.114755
0.054657549
0.015220978
""
0.02634926
0.096818537
0.11514506
0.036695946
""
0.11270954
0.061976932
0.022330996
0.13288099
""
""
0.031960323
0.075610965
0.054954685
""
0.13989596
""
0.071490616
0.078338079
0.10156496
0.076252013
0.090919428
0.072844103
0.056929927
0.068189524
0.030982433
0.038445473
0.15481295
""
0.2203746
0.042599235
0.05583559
0.038828321
0.12553515
0.17986077
0.080103397
0.10198605
0.1245162
0.15005238
0.032870889
0.17307413
0.10516661
0.028297311
0.13264439
0.056405943
0.033996154
0.10581411
0.036885336
0.1097118
0.047981605
0.081890747
0.018546594
0.036807552
0.059690986
0.063579202
0.029624445
0.038036089
0.0047427476
0.05616853
0.066192582
0.024018355
0.057113566
0.053382363
0.0073898179
0.058277331
0.090242192
0.027395885
0.058971994
0.060130566
0.045220099
0.040710934
0.11953828
0.084262721
0.029206965
0.097007982
0.044452421
0.16976096
0.087859958
0.028185636
0.042835742
0.040023282
0.060270157
0.038624495
0.047785342
0.040361218
0.090708226
0.012045068
0.02302466
0.025764458
0.033377592
0.0093312515
0.020149706
0.075225115
0.033050314
0.030994488
0.038569074
0.046280455
0.012887171
0.01871706
0.020622455
0.031062286
0.014751461
0.036566619
0.050238024
0.056746833
0.074241392
0.053992726
0.04790229
0.03490869
0.038891912
0.036899433
0.067012921
0.028723059
0.017806986
0.053960945
0.051254276
0.076716147
0.20058143
0.11317046
0.074957609
0.040004995
0.05818028
0.019578226
0.015818981
0.061702449
0.017148156
0.080857284
0.094156086
0.048529867
0.10809181
0.029827187
0.017836068
0.062520392
0.029587567
0.06695582
0.054484531
0.045168612
0.079525426
0.070520587
0.029317901
0.010470022
0.043241642
0.014884346
0.026397122
0.040463876
0.012837258
0.027955873
0.073974185
0.071058527
0.032262783
0.076012179
0.048024319
0.041588333
0.029627038
0.054525223
0.045277879
0.11619784
0.054313462
0.03160423
0.0431021
0.031681746
0.025166184
0.033852395
0.0204734
0.05634772
0.025606463
0.052753188
0.048569765
0.054425545
0.044031713
