kir_imm_asian_pooled_p25
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62927932
""
""
""
0.73497349
""
""
""
0.55843937
""
""
""
0.46998847
""
0.51811564
""
""
""
""
""
""
""
0.61636764
""
""
""
""
""
""
""
""
""
""
0.55519104
""
""
""
""
0.55304456
""
""
0.48361477
""
0.55443418
0.4668813
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5960021
""
""
""
""
""
0.59133828
""
""
0.53981459
0.58002657
""
""
0.64286959
""
""
""
0.58061934
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49936756
""
""
""
""
""
0.55452907
""
""
""
""
""
0.50752693
""
""
""
0.62111121
""
""
0.61915088
""
""
0.59525335
""
0.51489496
0.52465445
0.61178023
0.50568992
0.50792056
""
0.56371421
0.62617838
""
""
0.60500675
0.43916211
0.69290268
""
""
0.55752909
""
""
0.53439915
0.51225919
""
0.60300481
0.62964374
""
0.56459582
0.57418698
0.59284526
0.57546383
0.57389367
0.63459152
0.53546274
0.69876653
0.62388539
0.59088898
0.63037461
0.65834141
0.50302738
""
""
0.58812004
0.57651281
0.59338015
0.52427137
""
""
0.53933179
""
0.58591259
0.62134111
0.49787247
0.61142981
""
0.60811162
""
""
""
0.59685314
0.63930583
""
""
""
""
""
""
""
""
0.52656174
""
0.58503628
""
""
0.53833222
""
""
""
""
""
""
""
""
0.59191865
""
""
""
""
0.58456993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59764034
0.57479674
0.73449683
0.56247032
0.58253688
0.53615129
0.69349194
""
0.60974783
0.66136646
0.47264108
0.56745207
0.59172559
""
0.48759684
""
0.57101566
0.59488505
""
""
0.62067884
0.48650157
""
""
""
""
0.51863408
0.45427355
""
""
""
""
""
""
""
""
""
""
""
0.58153933
""
""
""
""
""
0.81118709
0.63169104
0.69121319
""
""
""
0.57172316
0.52650034
""
0.57173342
""
""
0.4716568
""
0.56210977
0.57238048
0.57426244
0.51843667
0.51537007
0.54861212
""
""
0.50261277
0.44230855
0.5347842
0.59427989
""
""
""
""
0.5290345
""
""
""
""
""
""
""
""
""
0.33717722
""
""
""
0.78688842
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60936981
""
""
0.63610584
0.56437117
""
0.46361312
""
0.60787487
""
""
0.76286703
""
""
""
""
""
""
""
0.53225136
""
""
""
""
""
""
""
""
""
""
""
0.57099265
""
0.66163874
""
0.61906683
""
""
""
""
""
""
0.5527932
""
0.48160857
""
""
""
""
""
0.46232519
0.37687534
""
""
""
""
""
""
""
""
""
""
""
""
0.35778624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46226436
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47142178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
