marr_24_black_female_p25
0.098842844
0.18212627
0.28805649
0.071233429
0.065207727
0.084583364
0.062287226
0.060554992
0.065981634
0.065105245
0.065019809
0.052341446
""
0.10814232
0.074817553
""
""
0.082496077
""
0.058558203
0.071795635
0.095871031
0.069409423
0.054194298
0.068560295
0.067952648
0.093793578
0.089121446
0.096341982
0.089553066
0.096754558
0.090427265
0.064074993
0.096594587
0.069542639
0.08427687
0.076252081
0.062813245
0.04193341
0.055698976
0.050640982
0.082398668
0.064596958
0.062352646
0.064691
0.047173973
0.064980708
0.063423857
0.05801779
0.072762899
0.10077979
0.078378044
0.058942627
0.047887497
0.063915677
0.058333989
0.070273109
0.090938367
0.054297764
0.058864981
0.075911656
0.069947779
0.041834485
0.068752714
0.22112498
0.12521921
""
0.19204113
0.085142992
0.27992767
0.051945329
0.042646773
0.04027494
0.065011486
0.062092192
0.16232257
0.068922982
0.053405318
0.077021979
0.044733346
0.064693488
0.074929431
0.098617733
0.045429248
0.060494382
0.11892772
0.13161844
0.12087734
0.067924112
0.087966055
0.079469576
0.1751415
0.12678806
0.061510246
0.1284806
""
0.16381431
0.075051159
0.068372034
0.073974207
0.071171068
0.074500583
0.07037957
0.073674724
0.082201123
0.073596984
0.068882421
0.077196024
0.070663825
0.099039562
0.065603249
0.087262787
0.066392258
0.075099543
0.077327214
0.059589081
0.069986105
0.070847802
0.093824178
0.050786108
0.08725331
0.090006635
0.08389613
0.12885945
0.075664394
0.079934351
0.059765369
0.089859292
0.031086048
0.055093948
0.063724063
0.049619999
0.057994857
0.079112574
0.097836718
0.053984445
0.067642674
0.080999553
0.068995953
0.059736028
0.054092344
0.10272833
0.075111039
0.06438937
0.063072339
0.048751697
0.089860432
0.061314866
0.074692793
0.06554687
0.13252026
0.057340696
0.049884286
0.069479778
0.08985281
0.066055842
0.070381135
0.053750683
0.086524457
0.098032504
0.013272597
0.093210667
0.098989062
0.049059488
0.11488143
0.067441203
0.051799558
0.050963994
""
0.14187504
0.056430824
0.07363449
0.25083208
0.067684174
0.11130787
""
0.057718996
0.068206139
0.082911335
""
0.035560209
0.25886804
0.062819779
0.13511081
0.072504811
0.050001126
0.057887621
0.18533272
0.064105704
0.019093655
0.075105064
0.14216232
0.058785126
0.15243816
0.075024255
0.10784467
0.06847018
0.061404034
0.064061917
0.2213231
0.071101591
0.09331505
0.26462522
0.12146574
0.075875469
0.076272801
0.066254474
0.17865586
0.08976388
0.11207662
0.13503936
0.09865649
""
0.034794174
0.05741632
0.084748052
0.074577153
0.057374459
0.18331555
0.13283026
0.061972264
0.14378357
0.080477849
0.17259088
0.072004564
0.10454903
0.057834029
0.10094065
0.059718017
0.075413972
0.069926016
0.091669589
""
0.091975957
""
0.11246726
""
0.08139769
""
0.36421609
0.11665685
0.14321618
0.082144268
0.099277183
0.11049651
0.11287361
0.078509755
0.050842408
0.24119198
0.092014439
0.059633963
0.13102442
0.17437567
""
0.19427358
0.046864469
0.16134833
0.06127803
0.14176466
0.10356093
0.064053595
0.066725902
0.10645822
0.054200716
0.07127925
0.061878052
0.063281998
0.049187563
0.045852669
0.052136179
0.07151258
0.045812476
0.085214779
0.095842525
""
""
0.12081371
0.13306867
""
0.16418263
0.079343416
""
""
0.072150625
0.11003613
0.13988823
0.069267817
0.061044358
0.03891629
""
""
""
""
0.1318706
""
""
""
0.17232215
0.12032726
0.11350831
0.070824139
""
0.13876283
0.11723904
0.036938891
0.10188552
""
0.13482851
0.083106153
""
0.078477986
0.065202087
0.16779372
0.21458979
0.077659719
0.13106973
""
0.15573706
0.096376382
0.14013816
0.033189259
0.058429144
0.003266227
0.11511923
0.73711675
0.071624078
0.06126136
0.10679128
0.10421591
0.070103511
0.057686146
0.047636498
0.074545927
0.058658369
0.066223681
0.045871168
0.050137475
0.13967374
0.18219708
0.053088475
0.12468683
0.07516437
0.048702095
0.081187926
0.084287338
""
""
""
0.44502547
0.14872366
0.1263236
0.055986486
0.094363585
0.075621895
0.069954492
0.10813288
0.18832055
0.070161901
0.094786875
0.063627928
0.1176228
""
0.09671434
""
""
0.1035343
0.12457179
0.14686318
""
""
""
""
""
""
""
""
""
""
""
0.12842281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17213428
""
""
""
""
""
""
0.31680346
""
""
0.22694591
0.20241952
""
""
""
0.34932891
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22460011
""
""
""
""
""
0.24735029
0.057445671
0.10701169
""
""
""
0.17716685
""
""
""
""
""
0.28006518
""
""
0.02299588
""
""
""
0.29821578
0.10840722
""
0.10991488
""
""
0.071241461
""
""
""
""
""
""
0.14366715
""
""
0.20474531
""
""
""
""
""
""
""
