somecoll_asian_male_p50
""
""
""
0.94575
0.65521079
""
0.73039722
""
""
0.56909037
0.65101999
0.73039252
""
0.7248801
0.72256821
""
""
""
""
""
""
0.9372524
""
""
0.78251541
""
""
0.88209355
0.76105267
""
""
""
0.81759226
0.90840447
""
0.66309333
""
""
""
""
0.81716168
""
""
""
""
""
0.67834377
0.90907741
0.66525525
""
""
0.64689696
""
""
""
0.48703948
""
""
""
""
""
0.70436811
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75989276
""
""
""
""
0.7854166
""
""
""
0.67658073
""
""
""
""
0.86114448
""
""
""
""
0.76867002
0.85404485
0.70062375
0.8063674
0.77527034
0.87860686
0.74190736
0.79611844
0.73032308
0.73106027
""
""
0.93437672
""
0.8553763
""
0.73121446
0.9011144
0.90815121
""
""
""
""
""
""
""
""
0.80631208
0.70233119
""
""
""
0.76694095
""
""
""
""
""
""
""
""
""
0.7223351
""
""
""
""
""
0.6726622
""
""
""
""
0.78115642
""
""
0.73701984
0.61735028
""
0.76875556
""
""
""
""
""
0.8593443
""
0.85874021
""
""
""
""
0.82130051
0.77184671
""
0.77112216
""
""
0.80278498
0.73255229
""
""
""
""
0.75992197
""
""
0.84545344
""
""
0.90622067
""
""
""
0.73265815
""
""
""
""
""
0.62898743
""
0.7818796
""
""
""
""
0.70912403
0.87948704
""
""
""
""
""
""
""
0.8582871
""
0.74819767
0.83305526
""
""
""
""
""
""
0.85596871
""
""
""
0.74633074
""
0.65413785
0.78467983
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73818409
""
0.7622444
0.71441561
0.28337094
""
""
""
""
""
0.74734902
""
0.86203671
""
0.72264481
0.76665616
0.77043927
0.69911629
0.83221471
0.85735363
0.88599062
0.8016296
0.83616793
0.83492547
""
""
""
""
""
0.70985043
0.48779961
""
""
0.70606047
""
""
0.77726132
0.75056607
""
0.72943765
0.76306272
""
""
""
""
""
""
""
""
""
""
""
0.90340763
0.70009267
""
""
0.65264392
""
""
""
""
""
""
""
""
""
0.66599977
0.64146566
0.65935266
""
0.65358126
0.92372644
0.64271998
""
0.74687159
""
""
""
""
0.94819558
""
""
0.67032373
""
0.82828361
0.7906214
0.66226906
""
0.87442142
0.64621866
""
""
0.78775263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72991616
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6677736
""
0.73053092
""
""
0.78821528
""
""
""
""
""
""
0.78258759
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91743141
0.76241094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82043487
""
""
""
""
""
""
0.76871538
""
""
""
""
0.71722502
""
""
""
""
""
""
0.46263921
""
""
""
0.75829059
""
""
""
0.91081679
""
""
""
""
""
""
""
""
""
""
0.48114258
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83110696
""
0.80124754
""
""
""
""
""
""
""
""
""
""
0.8702175
0.64376676
""
0.83986384
0.84699732
0.74997973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79646009
0.80844122
0.82666945
""
""
""
""
""
""
""
""
""
""
0.81495976
""
""
""
""
""
0.76091778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69509917
0.55910003
0.44910797
""
""
""
""
""
0.77492869
""
0.79775
""
0.82534766
""
""
""
""
""
""
0.84604979
""
""
0.63129699
""
""
""
""
""
""
""
""
0.74580407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75746512
0.74690509
0.7406804
0.81982738
0.7523517
0.81099451
""
""
""
0.63239062
0.72874588
0.81322193
0.69015718
""
""
0.81057882
0.81322217
0.87857819
0.85925078
""
""
""
""
0.61053777
""
""
0.77881527
""
0.84784228
""
""
0.69644088
""
""
""
""
""
""
""
""
0.78476065
