kir_native_hisp_male_p75
0.55765986
""
""
0.59693211
0.55565953
""
0.51391691
""
""
0.56203431
0.52278084
0.54881471
""
""
0.54867733
""
""
0.5907684
""
""
0.4167012
0.58027923
0.55382866
0.45882234
0.54419351
""
0.55198854
0.63084787
0.59997183
""
""
0.50957036
0.57272148
0.5278548
""
0.60315865
""
""
""
""
0.56700337
""
""
""
""
""
0.60040903
0.66433144
0.69575995
0.62084472
0.54248238
0.58018899
0.37018365
""
""
0.52819771
""
""
""
0.50661957
""
0.57091683
""
""
""
""
""
""
""
""
""
""
""
0.5591262
""
""
0.34919786
0.47764027
""
0.56385952
""
0.54441839
""
0.47905371
0.59478229
0.3235693
0.64048511
0.50546682
0.47076416
0.28289407
0.49807465
""
""
0.43520612
""
""
0.38574147
0.55248994
0.5598352
0.59033477
0.56396544
0.6070084
0.56585419
0.57200295
0.5584203
0.53735143
0.51551992
0.54070777
0.55281204
0.61558884
0.58223724
0.58105123
0.68271583
""
0.59175181
0.57125711
0.50525105
""
""
""
0.39203486
""
""
0.50610667
""
0.54466903
0.55639303
""
""
""
0.58620286
""
0.49735102
""
0.49808285
""
0.63675386
0.60066682
""
0.63480139
0.55237079
0.60673088
""
""
0.4585686
""
0.66598094
""
""
""
""
0.56532723
""
""
0.59631628
0.61826879
""
0.60686022
""
""
""
""
0.57015127
0.57427907
""
0.59202367
0.60277534
""
0.57358074
0.58791131
0.53874099
0.55787981
0.56731832
0.58289987
0.50591874
0.57992214
0.59677464
0.55018663
0.61293036
0.72022247
""
0.66020155
0.51912606
""
""
0.55400181
""
""
0.60645926
""
""
0.55563796
0.50579697
""
""
""
0.58143914
0.61190349
0.57317072
0.5807206
0.55497503
0.61421627
0.5837478
0.53137875
0.57825792
0.55865002
0.55020726
0.56321079
0.52389252
0.60680681
0.61492968
0.6425482
""
""
0.62940556
0.64108342
0.59370905
0.57909131
0.63030958
""
""
""
""
""
0.58740026
0.59005708
0.39692709
0.62742251
0.61030459
0.64020145
0.56112695
0.45616069
""
0.73969978
""
""
""
0.62803829
""
""
0.45391986
0.72424638
""
0.6353296
""
""
0.54954135
0.5914979
0.57683748
0.61229032
0.55704314
0.68155622
0.4820874
""
0.51203227
0.67094541
0.51307267
0.55645466
0.55031985
0.60213065
0.54287863
0.58828056
0.61100918
0.59318244
0.55598992
0.59963673
0.60385102
0.59196591
0.58291751
0.5835228
0.57658166
0.79429746
""
0.52022088
""
""
0.58850592
0.65203393
""
0.50330931
0.57106119
""
""
0.5644545
0.56620562
0.50041777
0.57826668
0.55717808
0.49425361
0.28060097
""
""
""
0.50282764
0.47185212
0.7730583
""
0.48084638
0.57561523
0.47032544
0.59753031
""
0.66244793
0.58235967
0.56067097
0.57470727
""
0.68344539
0.66904432
""
0.61043572
0.56082082
""
0.5520041
0.5669046
0.61425596
""
0.53593534
0.56814778
0.62920541
0.49529979
0.58425623
0.57126486
""
""
0.49981233
0.52553546
0.65198416
0.57707155
0.53512341
""
0.66417497
0.54066736
0.57146698
0.52299649
0.59072691
0.59509724
0.51714969
0.59927517
0.55627531
""
""
0.53688842
0.64431417
""
""
0.3590984
""
""
""
""
""
0.44806194
""
