lpov_nbh_asian_male_p75_se
0.059168428
0.1243666
""
0.040772211
0.056635067
""
0.036506861
""
""
0.051339157
0.06073663
0.020896776
""
0.069137417
0.055175651
""
""
0.069824219
""
""
0.061981581
0.047406178
0.065622248
0.15946487
0.020270618
""
0.10854678
0.050272152
0.014327102
0.16830038
0.15412332
0.09518148
0.021677669
0.029359495
0.12618233
0.051300962
""
0.1501295
""
""
0.05447356
""
""
""
""
0.14148115
0.02296396
0.071450688
0.037908096
0.087528475
0.065488957
0.049154531
0.11876087
""
""
0.060591619
""
""
""
0.1087934
0.17440961
0.045614772
""
""
""
0.11990944
""
""
""
""
0.13272338
""
0.18268919
0.12074547
""
""
0.17577128
0.20014919
""
0.030229885
0.12193459
0.096642852
""
0.11975699
0.026198069
0.10834341
0.18753612
0.062406197
0.036629502
0.12678729
0.11759034
""
0.19754057
0.045930494
""
""
0.12566441
0.068556093
0.019225106
0.041359719
0.04225776
0.015077871
0.025427494
0.04113967
0.03307927
0.01732979
0.047751889
0.018613784
0.1191261
0.061261825
0.050152604
0.092091031
0.038601134
""
0.036628213
0.043658499
0.032909013
""
""
0.17631026
0.093775213
0.14299515
0.14268458
0.11207066
0.20823422
0.055146653
0.051920783
0.13509743
0.15716529
0.13612431
0.012045201
0.14908865
0.05982605
0.19637631
0.061872326
0.14900877
0.064459078
0.062108472
0.19411351
0.078261726
0.052978363
0.08624728
""
""
0.094242699
""
0.092329927
0.14928684
0.15307325
0.12633163
""
0.035996433
0.0854977
""
0.030433111
0.058164395
""
0.050771795
""
0.090205088
""
""
0.047329966
0.012240078
""
0.0062130783
0.10208499
0.20239785
""
0.069209188
0.0089886077
0.035340287
0.13006485
0.045579024
0.14619614
""
0.042222206
0.025690703
0.14332893
0.1364444
""
0.17778566
0.024579752
0.15514356
0.10726254
0.022200005
""
0.10320638
0.044715565
""
""
0.068129487
0.033793125
""
""
0.11200859
0.086769268
0.084810078
0.032078948
0.1799361
0.039440747
0.055432413
0.099985793
0.089760788
0.062580548
0.042545464
0.021169113
0.070694201
0.076836884
0.052151389
0.078918502
0.063071996
""
""
0.031935658
0.055052336
0.049808238
0.016920988
0.091735609
0.11837777
0.1428663
0.10041447
0.11905676
0.095506243
0.019365618
0.065150149
0.058374792
0.071211949
0.018678365
0.051448189
0.039748371
0.052837625
""
0.067092486
""
0.10252836
""
0.055006884
""
0.13319251
0.069459185
0.10653134
0.10365126
0.047838684
0.10845388
0.08985541
0.067196153
0.025772007
0.10877442
0.047039043
0.015444075
0.048739024
0.0813196
""
0.087331936
0.10817113
0.1466226
0.024037665
0.10879628
0.03613653
0.081472322
0.027333375
0.023604017
0.025101485
0.02087005
0.0046268282
0.013295113
0.0044906563
0.007832123
0.023848388
0.045275338
0.077403724
""
0.089278579
""
0.21428205
0.049829401
0.065512806
""
0.078359582
0.021245617
""
""
0.0086674541
0.02333401
0.10279187
0.040748689
0.010965012
0.089348547
""
""
""
""
0.17506967
""
""
""
0.083992675
0.080526769
0.062333174
0.0097092437
""
0.11627277
0.048541222
0.12006851
0.15727314
""
0.097143628
0.057960276
""
0.059800304
0.049612071
0.096558757
0.048469715
0.037695371
0.065874554
""
0.048424687
0.067724593
0.065722749
0.10994662
0.033861015
0.075984105
0.13476355
0.13341454
0.050619021
0.043363068
0.10790423
0.093168668
0.058137003
""
0.04126665
0.035957802
0.019463889
0.082198367
0.0051955273
0.030985251
0.084893852
0.1295044
0.018172756
""
""
0.051225167
0.061982978
0.10001855
""
""
""
""
""
0.12143698
0.13972329
0.12904604
""
0.095533825
0.088464439
""
0.087846011
""
0.12789144
0.16160585
""
0.063059948
""
""
""
""
""
""
""
""
""
0.10238715
""
""
""
""
""
""
0.11824625
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07078135
""
""
""
""
""
""
0.15290837
""
""
0.10739923
0.075368702
""
""
""
0.10016812
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13585877
0.12399197
0.12328898
0.1090524
0.11383104
0.16375636
0.1076124
0.11809522
0.029732954
""
""
""
0.10540253
""
""
""
""
0.15187655
0.11118913
""
""
""
""
0.1750835
""
0.088155463
0.071223699
""
0.04323446
""
""
0.031599108
""
""
""
""
""
""
0.029054189
""
""
0.11749034
""
""
""
""
""
""
""
""
""
""
""
""
0.10454489
""
""
0.044047747
0.012493795
""
""
0.14123513
""
0.12217098
""
""
""
""
""
""
0.061778806
""
""
0.078962035
0.05666564
0.029516388
0.12708259
0.17247319
""
0.13786049
0.090664633
0.097215265
0.018815326
0.11212642
0.15665227
""
""
0.053045921
""
0.079882272
0.15278722
0.077952147
""
0.11674402
0.047208838
0.12200565
0.061023191
0.09944988
0.030100707
""
""
0.1470013
0.043142702
0.12067498
""
""
""
0.12603505
""
""
0.065294042
0.11779141
""
0.05340524
""
""
""
""
""
0.08160831
""
""
0.1218277
""
""
0.14961031
0.070004947
""
""
0.020331701
""
0.024193259
""
""
""
0.053665727
""
""
""
""
""
0.16884646
0.044272479
0.045008522
0.063262194
0.039634995
0.0069742119
0.046497751
0.093997404
0.20887658
0.084231071
""
""
""
""
""
""
""
""
0.074471474
""
""
0.055904385
""
""
""
""
""
0.073444493
0.15966108
0.046094313
0.015498464
0.0095812138
0.10270298
0.061788581
0.092506468
0.10978943
0.080121383
0.12887335
""
0.2866329
""
""
0.022837838
""
0.10465838
0.12953603
""
""
0.02569782
""
""
""
""
""
0.1360428
0.075754799
0.14057599
0.11824331
""
""
""
0.072273582
""
""
0.11692744
""
""
""
""
""
""
""
""
0.10534198
""
""
""
""
""
""
""
0.11920433
0.12996791
""
""
0.10006179
""
0.005820503
0.030815303
0.016487658
""
0.08570186
""
""
""
0.033422671
""
0.012619703
""
0.026075611
0.082674257
""
0.14650555
0.093288273
""
0.12789966
0.022871496
0.11228623
""
0.044388253
0.10248308
""
0.11274403
""
""
""
""
0.060091782
0.01857264
0.069081187
0.064059056
""
""
""
""
""
""
0.11315806
""
""
0.080011919
0.080811627
0.071172297
0.13525385
0.086548887
0.024644861
0.026396058
0.017780216
0.04007316
0.0088573387
0.0050943103
0.14953341
""
""
0.028141607
0.027018318
0.0036545855
0.012814136
""
""
0.0065757553
0.066732883
0.024948059
0.0031567779
0.11343741
0.09386351
0.13479227
0.11555436
0.043706704
""
0.062956497
0.013194127
0.14198376
0.028944831
0.12845522
0.081306778
0.037605867
""
""
0.10935581
""
""
""
0.073602498
0.099636577
0.0068425839
