spouse_rk_natam_pooled_n
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
32.0
""
23.0
""
""
""
""
""
""
""
""
61.0
40.0
""
""
154.0
""
23.0
""
""
164.0
""
""
21.0
86.0
""
21.0
37.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
288.0
101.0
""
""
""
73.0
""
""
47.0
45.0
21.0
22.0
36.0
""
45.0
34.0
34.0
35.0
""
""
24.0
""
""
""
""
""
32.0
446.0
23.0
509.0
71.0
76.0
""
26.0
916.0
65.0
548.0
285.0
90.0
""
44.0
33.0
""
""
""
126.0
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
94.0
""
""
""
""
""
79.0
""
""
""
127.0
""
""
75.0
""
""
92.0
36.0
44.0
150.0
""
115.0
21.0
27.0
190.0
35.0
""
""
531.0
33.0
20.0
""
44.0
45.0
""
""
40.0
21.0
25.0
227.0
61.0
""
285.0
212.0
""
228.0
337.0
24.0
71.0
43.0
38.0
49.0
153.0
27.0
81.0
""
37.0
85.0
76.0
102.0
34.0
40.0
""
99.0
""
84.0
30.0
38.0
83.0
""
78.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
77.0
""
25.0
""
""
133.0
""
""
""
""
""
""
""
""
99.0
""
""
""
28.0
40.0
""
""
""
32.0
""
""
45.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
27.0
51.0
""
""
26.0
23.0
""
""
""
""
31.0
""
58.0
72.0
""
""
""
23.0
""
""
""
""
72.0
84.0
""
""
""
""
""
""
""
""
""
20.0
""
70.0
""
""
""
""
""
28.0
37.0
""
""
""
""
""
24.0
""
48.0
""
""
47.0
""
84.0
""
56.0
33.0
61.0
40.0
""
""
""
32.0
""
40.0
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
64.0
""
""
65.0
""
52.0
""
""
40.0
""
""
""
31.0
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
32.0
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
138.0
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
24.0
38.0
""
""
40.0
""
""
""
""
""
""
43.0
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
79.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
161.0
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
45.0
32.0
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
67.0
""
26.0
88.0
""
""
""
""
""
""
24.0
""
""
""
34.0
""
""
48.0
""
""
""
""
""
""
""
34.0
32.0
""
""
252.0
""
""
25.0
""
""
""
""
""
""
""
21.0
26.0
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
47.0
56.0
""
""
""
""
28.0
""
22.0
""
""
""
""
61.0
62.0
""
""
""
""
""
""
""
41.0
27.0
""
25.0
""
20.0
""
""
""
46.0
""
25.0
30.0
""
42.0
""
""
20.0
""
""
""
29.0
""
""
""
""
""
""
""
""
28.0
186.0
""
""
""
28.0
""
""
35.0
61.0
""
""
28.0
""
""
""
""
49.0
""
""
""
39.0
24.0
28.0
""
74.0
""
""
""
20.0
""
""
21.0
71.0
72.0
""
42.0
""
""
""
20.0
""
""
""
""
34.0
""
110.0
""
""
""
""
""
""
39.0
""
""
20.0
32.0
""
""
24.0
""
""
""
29.0
157.0
""
""
60.0
26.0
58.0
""
""
""
""
26.0
""
20.0
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
165.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
61.0
26.0
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
