kfr_stycz_pooled_male_mean_se
0.0063688359
0.0041494598
0.0099234292
0.010836076
0.0063751782
0.013236897
0.0088666882
0.0041120821
0.006473003
0.011020917
0.0074187382
0.016781842
0.0097309193
0.013364979
0.012566222
0.0076440428
0.0063288622
0.013095917
0.015682481
0.0088405507
0.013198468
0.0052289218
0.0063062506
0.0063870088
0.0060888673
0.0055941623
0.0080277361
0.0046995711
0.011252271
0.0090606306
0.0093064429
0.012962612
0.010646055
0.010468603
0.004826074
0.0066959718
0.001846305
0.013088158
0.005373362
0.0073835058
0.0052539245
0.0055161063
0.0098516904
0.0079891421
0.0029841992
0.01172972
0.0096402215
0.0051645706
0.0023260007
0.011493512
0.0028951215
0.0043789819
0.012335568
0.011908773
0.0096508004
0.0095561333
0.005270096
0.0056291674
0.0041730045
0.014251971
0.0051499768
0.0069856881
0.0038420737
0.0067144488
0.012795137
0.014913655
0.0094595123
0.034608785
0.03957824
0.0031564806
0.010143419
""
0.062177982
0.026921798
0.0058560926
""
0.03502069
0.010329704
0.0095179519
0.015529852
0.014913793
0.01096094
0.05251997
0.0079195462
0.018393306
0.029688064
0.0229188
""
0.026087461
0.016853549
""
0.028449833
0.031573292
""
""
0.020577719
0.0088008158
0.0045412057
0.0052668769
0.0076174429
0.0096076885
0.022587257
0.016861198
0.00089394837
0.0041369288
0.0062123584
0.0016714713
0.0036520064
0.0062515121
0.0042423131
0.0039384179
0.010978486
0.012291358
0.0086270077
0.0037366108
0.0083303824
0.014211186
0.027213451
0.0098069347
0.015108064
0.011091051
0.011093785
0.010539161
0.017294187
0.011424691
0.010574434
0.0056035644
0.0059519741
0.006081624
0.01212843
0.019313103
0.011962472
0.011574988
0.0052659428
0.011149976
0.015098111
0.0052800933
0.012164956
0.0072837453
0.01000082
0.0078141596
0.01233436
0.0077279126
0.016441176
0.012399082
0.0050810971
0.0096271634
0.021914922
0.010607828
0.016326072
0.013872652
0.014804614
0.010126519
0.0058544679
0.011989561
0.014435422
0.0068943296
0.006535416
0.015241151
0.017114641
0.014902957
0.012440973
0.009046562
0.015175705
0.010315683
0.016583569
0.0087729711
0.011198694
0.0065518618
0.020086048
0.0023815902
0.010348699
0.0092695905
0.004758466
0.015559877
0.018208688
0.0041880002
0.013895688
0.01369192
0.014871905
0.0076312874
0.012234068
0.0039440608
0.0065415776
0.018885165
0.0099928221
0.0015165188
0.059564732
0.00890976
0.0037447854
0.0099138245
0.012439566
0.0017671392
0.010474538
0.004060383
0.001645106
0.0097499397
0.0051347469
0.0035009885
0.014974478
0.0018490959
0.004024948
0.008858975
0.011843054
0.00053281401
0.0039079301
0.0043889279
0.013630804
0.0056878044
0.0030926345
0.019675137
0.027328227
0.0025466811
0.0046993778
0.0055799894
0.0010171417
0.0031275428
0.01771242
0.0011625679
0.0014243169
0.0063061449
0.0010779719
0.0010089712
0.0022338924
0.0019786567
0.0035452442
0.0021129816
0.0027909586
0.0014631946
0.0033912994
0.0040530884
0.05178529
0.0087959571
0.0024031999
0.0026300179
0.0022267529
0.0050899708
0.0065403986
0.027976198
0.0023123047
0.0079898462
0.0018036787
