kir_26_other_male_p25_se
0.081776857
0.042492889
""
""
0.062204577
""
""
0.033101346
""
""
""
""
""
""
""
0.056358028
0.073151208
""
""
""
""
0.060338456
0.043935787
""
0.055586506
0.064392611
0.073024847
0.055223946
""
""
""
""
""
""
0.052659947
0.056888055
0.02341602
""
0.051879849
0.065949783
0.04979521
0.070955761
""
""
0.024179548
""
""
0.067947723
0.024775684
""
0.03206265
0.069449663
""
""
""
""
0.047651637
0.079423986
0.05535857
""
0.062517829
""
0.046191186
0.063330859
""
""
""
""
""
0.01430832
0.076169714
""
""
""
0.029434238
""
""
0.046231717
0.046587639
0.071035154
0.081674814
""
""
0.035435259
0.087228402
""
""
""
""
0.068179682
""
""
""
""
""
""
0.053331215
0.034117889
0.036612473
0.081401542
""
""
""
0.0076605566
0.029739108
0.037256822
0.015936833
0.03905414
""
0.036559928
0.042285353
""
""
0.066035472
0.031281356
0.069084324
""
""
""
""
""
""
""
""
""
""
0.059365772
0.044085525
0.065928876
""
""
""
""
0.055198897
""
""
0.038810879
""
""
""
""
""
0.080717519
""
""
0.067966364
""
""
""
""
""
""
""
0.07412602
""
""
0.062824979
0.058269948
""
""
""
""
""
""
""
""
""
0.066195443
0.071429245
""
0.023053933
""
""
0.051791165
""
""
0.028820273
""
""
""
0.045946203
""
0.024639921
0.067695208
""
""
0.0085389912
""
0.080345936
0.021538334
0.061991386
""
0.012181656
0.054559425
0.035576411
0.013203035
0.086502358
0.026583336
0.053469025
""
0.015370158
0.033384837
0.051371284
0.072897948
0.0038576256
0.032234259
0.027018532
0.074722454
0.036776878
0.02232259
""
""
0.017355697
0.039146435
0.035462126
0.0081374785
0.025476238
""
0.0086165238
0.0076830219
0.06553036
0.0081743859
0.0067849732
0.012523239
0.012975877
0.02721592
0.012098898
0.021388536
0.01081719
0.02679568
0.025981825
""
0.043934401
0.013365744
0.018617166
0.013368073
0.029291052
0.040181406
""
0.020451872
0.047784738
0.016856886
0.02554217
0.026570786
0.020832792
""
0.017414825
""
""
""
0.036105715
0.0742101
""
""
""
""
""
""
""
0.073727787
0.015879845
""
0.066494852
""
""
0.012081322
0.047225468
0.093041591
""
""
""
""
""
""
0.02262795
""
""
""
0.06936343
0.036910668
""
""
""
0.042794157
""
""
0.084981546
0.07688538
0.089664124
""
""
""
""
""
""
0.030745259
""
""
""
""
""
""
""
""
0.070446908
""
0.036918264
""
0.019948678
0.020547152
0.054184027
0.065634914
0.020261027
0.022368416
0.078952163
0.054218031
0.035556734
0.024449598
0.034969117
0.019061668
0.030217158
""
0.02547306
""
0.018190838
0.0092317183
""
0.036006577
0.043196045
0.027269576
0.031014837
0.07527595
""
""
0.013875855
0.017732494
0.05420943
""
0.074302062
""
""
""
""
""
""
0.04220042
0.049752336
0.012289038
""
0.042979807
0.046656683
""
""
0.030456904
0.023017291
0.030420691
0.074699767
""
""
0.030266646
0.025261937
0.050929677
0.0096892174
0.040442452
0.056856617
0.023156999
0.056763474
0.011200008
0.024262026
0.013489389
