hours_wk_hisp_male_mean_se
""
""
""
4.2594199
2.6203012
""
2.5945182
""
""
""
""
2.0636292
""
""
2.3848403
""
""
""
""
""
3.8479478
2.2914536
""
""
1.7878494
""
2.9651942
3.3615625
1.6579708
""
""
""
1.9842725
2.4026792
""
3.1020908
""
""
""
""
6.2697244
""
""
""
""
""
1.3311851
""
3.3601263
""
3.2765737
5.1083207
""
""
""
4.1111932
""
""
""
""
""
2.6860142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.5852096
""
""
""
""
2.5982752
""
""
2.9222913
2.9910026
""
""
""
""
""
""
""
""
2.2551391
0.77304536
1.5346737
1.7783922
0.31351963
0.8299284
1.5130852
1.876725
0.67247474
1.7773445
1.8990973
""
2.5959592
2.9893813
""
2.2579277
""
3.7537374
2.218169
2.8903689
""
""
""
""
""
""
3.5500302
""
3.6814768
2.6770096
""
""
""
0.906735
""
3.5991004
""
2.5293956
""
4.0038781
3.6709852
""
""
2.7537363
""
""
""
""
""
3.7959647
""
""
""
""
3.0367241
""
""
2.0199609
2.9690821
""
""
""
""
""
""
4.4986234
1.5069877
""
0.55184919
""
""
""
2.8744678
0.83102101
2.2231245
""
1.8836415
""
""
2.0250859
1.2166793
""
""
""
""
2.5328252
""
""
2.3162196
""
""
2.5503256
""
""
4.8890829
2.1782184
""
""
""
2.65997
3.3439438
1.5768253
3.2424433
1.8862009
2.0996749
3.6879025
4.7080364
3.649807
2.4615247
1.8980297
""
""
2.0200429
""
""
""
""
1.2299238
""
2.0630839
1.3682518
""
""
""
""
""
""
2.3632374
""
""
""
2.3832393
2.6735814
3.1981163
""
""
""
""
""
""
""
""
""
""
""
""
4.0861402
""
""
""
2.906877
""
4.7616801
1.227809
4.518147
""
""
""
""
""
2.1489282
""
2.148639
""
1.307614
1.4765452
1.985081
1.4136676
0.26369944
1.2212579
0.39874995
0.71040457
1.7523907
2.4944415
""
""
""
""
""
""
""
""
""
1.3041692
""
""
0.7624318
2.7799039
""
1.6747283
0.75629026
""
""
""
""
""
""
""
""
""
3.2410812
""
""
1.0637286
""
""
""
""
""
""
""
""
""
4.2187514
""
""
4.6274567
2.8321836
2.5359945
""
3.5640497
3.8029206
""
""
2.721709
""
""
""
3.4637594
3.3365033
""
""
1.7380594
""
2.0574033
1.896066
1.1483202
3.0532064
0.31418091
1.7277133
""
""
1.6002337
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.5292063
4.4563513
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.4896333
""
""
""
""
""
""
""
1.7898939
""
""
""
4.6516709
""
""
""
""
2.6769354
3.0072381
""
""
""
3.3429205
""
""
2.8895471
2.6027422
""
3.6963298
""
""
1.4362341
""
""
""
""
""
""
1.2239102
""
""
1.2462919
2.49054
""
""
""
""
""
""
""
""
""
2.8137066
""
""
""
""
1.1951865
0.57812625
""
""
3.7892594
""
""
""
""
""
""
""
""
""
""
""
4.0852566
2.1527305
1.5431477
4.19594
""
""
""
3.8593867
""
1.1992137
2.7775142
""
""
""
""
""
3.5247815
""
3.2777271
""
""
2.5274668
""
2.3352554
""
1.6043431
""
""
""
0.41894826
1.7801081
""
1.87375
""
1.4697865
""
2.0387843
1.238784
2.1621416
2.634078
1.3385761
2.6462657
""
""
""
1.9071318
2.2846427
""
""
2.6056213
4.1244144
5.1502829
2.4314721
1.5201173
4.836812
4.4514909
0.71195638
""
0.41351569
2.5692151
3.7875078
""
1.2166501
2.1941268
3.6451352
2.6723382
2.9500034
2.4857757
0.81858832
0.45027584
0.72200644
1.8777418
1.1775002
0.3517347
1.840909
2.2570398
""
2.0692289
3.9448779
""
2.5646658
1.8649427
2.2217317
2.6780415
5.1324196
3.5841067
1.689588
""
""
2.158891
""
""
""
2.8608463
3.2861969
1.527558
4.1645966
1.5105675
0.65745282
0.44892287
3.7451267
1.6675849
2.383013
2.3896074
2.8928003
3.4174631
""
3.5907929
""
""
1.2791761
""
3.5711017
""
""
""
2.2043705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.991797
""
""
""
""
""
""
""
""
""
""
""
""
""
1.127682
""
2.6517115
2.5526412
1.083095
""
""
2.4490631
0.65183097
""
0.47714928
2.6532478
0.6595962
2.9872878
""
1.8918351
2.1633136
""
2.4370542
3.8933451
2.4711306
3.5620332
1.7839053
3.2940304
""
""
""
""
""
""
1.6427819
0.88643795
2.6550555
2.5879376
""
""
""
""
""
3.9751079
2.488754
""
""
2.3849766
""
2.6795676
""
""
0.73351729
0.70012182
0.48267174
1.4555118
0.52192777
0.43812326
""
""
""
1.3824697
1.2341379
0.41374668
0.66616511
""
""
0.43749487
0.85287488
0.88357675
0.14920512
""
""
2.5116253
2.8317611
1.9371314
""
3.4650414
1.0152315
3.174489
1.2437171
""
1.1796083
1.3172474
""
""
4.0894041
""
""
""
3.3198087
""
0.79348254
