proginc_black_male_mean_se
-0.014564447
0.0082461964
0.0014617917
""
""
""
0.042947773
0.023401465
-0.0018011789
""
""
""
-0.0015652906
""
""
0.0351502
-0.0088464636
""
""
""
""
""
-0.009160772
0.00022789648
""
-0.0039985036
-0.0041931174
0.018647587
""
""
""
-0.0032637338
""
0.038114358
0.0093456227
""
0.003993711
""
""
""
-0.0045386264
0.0058625247
-0.0032664461
-0.00028066049
0.010926994
-0.0056170714
""
""
0.0070597278
""
0.0065181153
0.018542418
0.045084637
-0.0093269739
0.027913775
""
0.00038674037
""
0.0086615272
""
-0.00020356261
-0.0019650783
0.011661122
""
""
""
""
""
""
-0.00099845487
""
""
""
""
0.011924495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00083061634
""
""
""
""
""
0.012162518
""
""
0.01481617
""
""
""
""
""
""
""
""
""
""
""
""
0.007411269
""
""
""
""
""
""
""
""
0.014696955
""
""
""
""
-0.0074890647
""
""
0.020744754
""
""
""
""
""
""
""
""
0.019685294
""
""
""
""
""
""
""
""
""
""
0.017991461
0.030148247
""
""
""
""
0.05163708
""
0.036224276
""
""
""
""
""
0.0086144172
""
0.002151842
""
""
""
""
""
""
""
0.0033026051
""
""
""
""
""
0.0055057989
""
""
""
""
""
0.0095266989
""
""
0.015498748
""
""
""
""
0.017841296
""
""
""
0.0054943915
""
""
""
""
0.01738001
""
""
-0.004513721
""
""
0.0066962256
""
""
0.011712137
0.014774459
""
0.0087461881
0.0089168437
0.018455677
0.018409118
""
0.023134507
-0.0015926397
0.013713052
""
""
""
""
0.011603862
0.0071010408
0.024245875
""
""
""
""
""
0.034082912
""
""
0.00080426235
""
0.0069909487
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010746575
""
""
""
""
0.0012472492
""
""
""
""
""
""
""
""
0.041223753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013769463
0.016460789
""
""
0.018779032
0.027683081
""
""
0.0022222123
0.007371942
0.012784054
0.0026358939
0.013066741
""
0.023015644
""
0.021645378
0.0051216115
""
""
