grad_asian_female_p10
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16596723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15594611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23969007
""
""
0.30185193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13937794
""
""
""
""
""
0.13210768
""
""
0.045057807
""
""
""
""
0.078508057
""
""
""
0.20223635
""
0.11935242
""
""
0.17246179
""
""
0.060896084
""
""
0.22114043
0.17193049
""
0.19085775
0.096645132
""
0.17989643
0.14732644
0.12178356
0.078303158
""
0.097004667
0.21208961
0.16641535
0.099493369
""
""
""
0.057513695
0.11263318
0.17550921
""
""
""
0.003177739
""
0.087383419
0.16089989
""
0.057626676
""
0.052599266
""
""
""
0.29075623
""
""
""
""
""
""
""
""
""
0.17774653
""
""
""
""
0.090564162
""
""
""
""
""
""
""
""
0.15898621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21298254
0.42786923
""
""
0.44837299
0.1436487
""
""
""
0.21353641
""
0.21066143
""
""
""
""
""
0.38498276
""
""
""
""
""
""
""
""
0.10927621
0.12764725
""
""
""
""
""
""
""
""
""
""
""
0.14960366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31498072
""
""
""
""
0.12475391
""
0.086993128
""
0.12040827
""
""
""
""
""
""
0.50155324
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26924101
""
0.55786252
""
""
""
""
""
""
""
""
""
""
0.15830173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2721158
""
""
""
""
""
""
0.20285524
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079243854
0.098340377
0.025253024
-0.079744563
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22896729
""
""
""
""
""
0.28341591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11426117
""
""
""
0.2724359
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
