hours_wk_black_pooled_n
""
34.0
29.0
59.0
799.0
44.0
30.0
37.0
42.0
""
137.0
76.0
29.0
708.0
37.0
205.0
61.0
""
70.0
21.0
53.0
81.0
82.0
1743.0
317.0
""
38.0
217.0
21.0
50.0
25.0
28.0
53.0
26.0
47.0
96.0
135.0
85.0
94.0
129.0
113.0
""
98.0
36.0
30.0
110.0
77.0
82.0
45.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
366.0
853.0
55.0
31.0
29.0
24.0
200.0
46.0
67.0
""
143.0
209.0
""
769.0
2945.0
""
47.0
40.0
35.0
38.0
100.0
36.0
1915.0
24.0
""
66.0
""
88.0
""
161.0
""
220.0
""
135.0
112.0
681.0
100.0
""
""
""
""
""
""
""
""
""
""
167.0
""
94.0
23.0
""
""
""
""
""
""
""
""
53.0
""
455.0
""
""
""
""
""
""
""
169.0
""
""
""
""
54.0
114.0
""
284.0
""
""
""
""
""
""
""
""
160.0
""
""
""
""
""
""
""
22.0
""
""
120.0
""
774.0
""
""
""
""
""
""
""
""
""
233.0
34.0
""
""
""
""
""
23.0
211.0
3813.0
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
""
559.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
219.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
94.0
""
28.0
47.0
""
115.0
""
""
60.0
""
48.0
32.0
72.0
117.0
72.0
31.0
82.0
124.0
""
""
""
44.0
""
233.0
831.0
84.0
62.0
""
""
175.0
34.0
37.0
40.0
107.0
26.0
32.0
28.0
174.0
27.0
40.0
86.0
165.0
65.0
144.0
135.0
46.0
68.0
62.0
40.0
37.0
45.0
41.0
54.0
65.0
37.0
""
118.0
24.0
""
39.0
112.0
53.0
20.0
41.0
""
""
122.0
44.0
42.0
""
""
31.0
26.0
34.0
148.0
290.0
45.0
""
20.0
56.0
38.0
77.0
""
""
""
""
""
""
""
""
""
47.0
21.0
""
""
""
""
26.0
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
836.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
20.0
""
""
""
""
""
49.0
""
""
""
""
""
""
37.0
""
""
""
""
""
""
76.0
""
""
""
1230.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1060.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
320.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
618.0
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
20.0
""
""
""
""
191.0
207.0
354.0
492.0
""
147.0
1439.0
140.0
317.0
""
325.0
350.0
255.0
85.0
93.0
261.0
49.0
129.0
""
561.0
""
86.0
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
128.0
""
1761.0
45.0
""
""
""
23.0
""
""
""
""
""
108.0
443.0
""
""
""
""
""
""
""
37.0
3997.0
""
""
""
478.0
""
791.0
857.0
60.0
57.0
228.0
24.0
116.0
""
""
""
""
2188.0
28.0
196.0
174.0
""
""
43.0
""
""
""
""
499.0
22.0
""
""
32.0
""
""
""
544.0
""
""
122.0
""
""
51.0
""
""
65.0
71.0
49.0
43.0
60.0
""
80.0
""
""
21.0
36.0
50.0
38.0
""
26.0
""
87.0
70.0
105.0
653.0
""
""
83.0
""
68.0
336.0
198.0
357.0
60.0
146.0
24.0
""
80.0
48.0
628.0
148.0
124.0
""
""
105.0
69.0
""
85.0
""
104.0
""
60.0
128.0
""
""
""
""
45.0
980.0
""
28.0
39.0
141.0
138.0
40.0
153.0
80.0
""
81.0
42.0
23.0
36.0
209.0
""
42.0
77.0
156.0
82.0
102.0
""
98.0
78.0
20.0
""
25.0
""
""
""
94.0
91.0
534.0
43.0
25.0
""
199.0
""
115.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
24.0
""
""
""
""
104.0
""
""
82.0
""
""
""
""
""
1834.0
""
""
21.0
42.0
""
""
942.0
""
""
""
50.0
""
911.0
""
""
""
""
""
""
""
""
""
24.0
""
35.0
""
26.0
""
123.0
419.0
""
197.0
""
""
""
""
""
""
532.0
""
""
""
""
""
""
""
""
""
33.0
""
""
47.0
""
""
""
""
""
163.0
352.0
96.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
21.0
""
""
""
42.0
""
150.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
80.0
""
""
""
650.0
33.0
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
517.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
189.0
""
""
""
""
""
""
""
34.0
""
""
""
718.0
""
69.0
""
78.0
""
""
118.0
""
33.0
""
""
""
146.0
""
""
""
""
""
22.0
220.0
435.0
""
81.0
31.0
""
""
""
""
""
""
""
""
23.0
106.0
""
""
61.0
30.0
25.0
""
37.0
""
57.0
304.0
""
42.0
""
""
2429.0
""
""
""
""
""
""
""
""
""
""
""
31.0
""
53.0
""
90.0
""
""
23.0
155.0
""
26.0
186.0
30.0
126.0
41.0
47.0
109.0
202.0
40.0
569.0
51.0
76.0
90.0
91.0
81.0
145.0
86.0
143.0
50.0
60.0
293.0
116.0
392.0
112.0
45.0
137.0
41.0
77.0
77.0
69.0
77.0
168.0
""
105.0
89.0
54.0
24.0
276.0
49.0
743.0
39.0
264.0
259.0
68.0
151.0
161.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
696.0
""
""
""
28.0
73.0
""
""
57.0
""
""
""
""
""
301.0
""
61.0
""
""
63.0
""
20.0
""
""
""
""
""
""
158.0
""
50.0
""
""
""
""
""
""
""
192.0
""
""
54.0
""
""
166.0
""
""
20.0
""
""
""
""
""
""
""
37.0
100.0
""
""
""
2162.0
""
""
20.0
61.0
57.0
""
""
""
""
""
25.0
""
""
""
52.0
38.0
37.0
""
50.0
""
""
""
""
""
""
""
26.0
""
""
306.0
533.0
""
""
""
127.0
95.0
85.0
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
34.0
""
""
""
""
""
159.0
""
""
""
""
""
""
99.0
""
""
""
""
""
""
2210.0
""
""
""
151.0
""
""
""
""
""
""
40.0
""
63.0
155.0
""
21.0
""
""
""
""
""
461.0
""
""
""
""
211.0
""
""
""
""
""
""
42.0
125.0
""
29.0
""
""
""
""
""
""
2710.0
94.0
""
""
""
""
25.0
""
""
""
""
""
23.0
""
""
41.0
""
""
""
""
25.0
""
401.0
""
""
25.0
""
""
48.0
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
26.0
28.0
""
""
""
""
119.0
""
""
199.0
""
""
""
""
""
29.0
""
""
""
67.0
""
""
""
""
56.0
""
""
""
67.0
31.0
""
""
65.0
""
""
52.0
""
20.0
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
20.0
""
190.0
""
""
""
""
""
""
""
944.0
58.0
""
""
""
26.0
25.0
370.0
""
""
25.0
""
""
""
""
32.0
26.0
""
""
""
""
32.0
""
67.0
""
""
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
44.0
""
""
20.0
""
91.0
""
""
33.0
""
""
50.0
""
22.0
47.0
34.0
""
40.0
""
337.0
""
""
40.0
""
""
39.0
""
541.0
31.0
""
""
20.0
""
""
""
24.0
""
""
34.0
68.0
39.0
356.0
49.0
""
46.0
48.0
""
""
""
""
""
69.0
24.0
""
""
""
68.0
""
""
""
""
""
""
28.0
""
""
""
92.0
""
32.0
72.0
379.0
""
""
""
29.0
""
""
""
""
""
""
35.0
95.0
87.0
""
23.0
""
""
""
""
""
""
68.0
164.0
""
""
49.0
425.0
""
""
118.0
30.0
""
""
26.0
21.0
""
354.0
""
49.0
""
98.0
36.0
""
40.0
429.0
681.0
""
152.0
""
369.0
""
590.0
100.0
""
""
192.0
550.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
395.0
30.0
""
""
""
""
""
""
""
""
273.0
""
""
""
61.0
41.0
""
34.0
""
""
""
""
""
""
24.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
114.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
1368.0
""
""
""
""
""
""
""
""
""
""
98.0
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
