two_par_hisp_pooled_mean_se
0.01926263
0.024067594
0.077294745
0.013986553
0.013138426
0.048536845
0.0098361606
0.041317418
0.051805977
0.018615583
0.017272139
0.0075401813
0.044046752
0.030042207
0.016220376
0.051137574
0.055424344
0.01671588
0.05642207
0.047425646
0.016782789
0.0076088477
0.018849095
0.022459984
0.0074328231
0.045900531
0.016470725
0.010283764
0.0066118743
0.035496872
0.034611344
0.025428372
0.0093922978
0.0095302826
0.039314665
0.012852961
0.048007295
0.03282062
0.09205959
0.074100159
0.018092275
0.049170893
0.075797647
""
0.063177481
0.05097482
0.0059487433
0.019344307
0.012034955
0.02586741
0.013295217
0.014617611
0.024203431
0.075935267
0.079999633
0.013793389
0.055051036
0.063678943
0.054508109
0.027372751
0.037662391
0.012279862
0.073235191
0.038106799
0.047869541
0.048664551
""
0.065107264
0.055310201
0.045402009
0.058187045
0.043966528
0.039888658
0.02786161
0.04133841
0.05769157
0.031541381
0.039073698
0.054602951
0.010087486
0.034554929
0.028422404
0.052356925
0.019139696
0.0092385309
0.028304845
0.030342449
0.012514765
0.013677375
0.020216106
0.026684465
0.038546123
0.038887244
0.017784314
0.039482094
0.05533655
0.024592578
0.0097986963
0.0031117343
0.0060090302
0.0070906188
0.0014105763
0.0036798201
0.0056125596
0.0072200489
0.002806088
0.0071354806
0.0059860628
0.022109235
0.0099150045
0.012794395
0.020788277
0.011423129
0.060819071
0.011771616
0.011116417
0.011127911
0.066829942
0.058377299
0.063993759
0.017859014
0.030123191
0.030654049
0.015391881
0.038892578
0.012987943
0.014704588
0.032676328
0.053156432
0.050003566
0.0040841205
0.03792654
0.020118305
0.043794695
0.011025206
0.040509477
0.014655893
0.011425433
0.04434156
0.032601804
0.013932987
0.017137105
0.057640869
0.040243302
0.027397364
0.086911462
0.016942184
0.034650281
0.053600274
0.05485066
0.044247366
0.013047779
0.031452414
0.072698899
0.0084905112
0.015990971
0.062759817
0.018768447
0.057042491
0.032110319
""
0.073856495
0.011400513
0.0059832428
0.059496578
0.00271105
0.039174803
0.044443268
0.051359829
0.012463083
0.0039609363
0.0094877277
0.02099755
0.0087343697
0.027457105
0.033382855
0.010585997
0.0058320351
0.027194858
0.035347652
0.036507476
0.031106096
0.010187991
0.041322649
0.038722388
0.0090060057
0.074725866
0.036541536
0.016651396
0.077290021
0.045328606
0.014192027
0.011399421
0.054730415
0.057012901
0.032362577
0.012902551
0.018000299
0.0074078403
0.018184174
0.0092730308
0.011374655
0.021709749
0.01842338
0.017153315
0.010739953
0.0083093317
0.027155774
0.024345441
0.013815315
0.021868162
0.021264248
0.063882925
0.051030282
0.00507457
0.015885267
0.008798521
0.0060744928
0.032764412
0.033306941
0.036933217
0.038650282
0.033134457
0.039650757
0.0093160253
0.02197689
0.025522249
0.024679713
0.0098813474
0.01241686
0.01335351
0.019733571
0.076192588
0.02136419
0.063527465
0.039356366
0.096283309
0.028632298
0.079598986
0.049293086
0.029839315
0.020952875
0.028326139
0.016014464
0.043944106
0.026168482
0.018685792
0.010242796
0.027334353
0.021209022
0.0057083336
0.020525813
0.030339947
0.071119159
0.017193995
0.029798046
0.022137051
0.0098226406
0.028664371
0.0092328154
0.030383933
0.0067663216
0.0058547948
0.0086716413
0.0058516436
0.0011142762
0.0058768629
0.0018415061
0.0029602281
0.0094293905
0.013397772
0.027405236
0.056728706
0.026960671
0.095807977
0.043156873
0.01570723
0.024471804
0.04272636
0.024742862
0.0055556465
""
""
0.0031339428
0.0093401419
0.037609551
0.0064961095
0.00312875
0.029129196
0.043481678
0.060436804
0.053164117
0.042178132
0.041135769
0.047125503
0.031383969
0.047440499
0.020626299
0.02214363
0.022046929
0.0055790348
0.053093936
0.032987218
0.021347595
0.025058568
0.030054653
0.058897752
0.021137975
0.023965988
0.050685123
0.014335804
0.019756788
0.027558049
0.019536242
0.012964589
0.016348969
0.045562547
0.017866995
0.022061799
0.02404497
0.032970365
0.012532932
0.02966081
0.038816907
0.0422667
0.01964788
0.017274819
0.026620127
0.024803396
0.0094559323
0.037244279
0.011128753
0.0075691571
0.0050363052
0.018179161
0.0014977603
0.0073129982
0.016336003
0.037245627
0.0069368277
0.066836998
0.038279165
0.023131158
0.017058022
0.036957629
0.051252179
0.030877694
0.031302147
0.04610794
0.04224357
0.031315148
0.031636614
0.033410311
0.05821348
0.032274593
0.023338914
0.048812617
0.032336716
0.045119859
0.033590514
0.025885522
""
0.02302297
""
0.10834991
0.049764045
0.044961404
0.076295942
0.074202091
0.053986575
0.056800004
0.055393152
0.037044793
""
""
""
""
""
0.11241164
0.027562467
""
""
""
""
""
""
""
""
""
0.080071971
0.075994179
0.060098641
0.05726999
0.07350982
""
0.023013664
0.062942684
""
""
""
""
0.053705331
0.037185751
0.042846479
0.064314775
0.021428369
0.019297855
0.076529823
0.059191994
""
0.033798516
0.048287775
0.077231497
""
""
""
0.056794506
0.081679299
0.079127133
0.10527276
""
""
0.081613362
""
0.022274319
0.039517064
0.045499709
0.026616672
0.04711223
0.033878908
0.028602783
0.029466199
0.011628195
0.048716698
0.064267576
0.038532302
0.01786967
""
""
""
""
0.014607541
0.012755337
0.028757488
0.079883531
0.024921568
0.023418546
0.037256766
0.060953099
0.017677994
0.01343442
0.058188457
0.014260297
0.041129932
0.044341724
0.00740537
0.020267734
0.041351773
""
0.087697983
0.034403302
0.025615908
0.0052214134
0.087496623
0.066503763
0.0056596375
0.016243622
0.043577544
0.10050695
0.098199323
""
0.045433741
0.042257044
""
0.057214629
0.030744594
0.018104387
0.036663309
0.015935676
""
0.029384779
0.0055159591
0.0026057581
0.049141474
""
0.014748577
0.025092468
0.01952395
0.040893309
0.088710502
""
0.046056349
""
""
0.024190245
0.060035467
""
0.01350883
0.011430932
0.007566846
0.020807024
0.02762074
