hs_other_male_n
""
131.0
22.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
20.0
""
""
""
""
""
""
40.0
""
""
""
173.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
21.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
86.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
476.0
""
""
""
""
""
""
""
""
""
""
""
""
97.0
""
""
""
""
""
""
""
52.0
""
37.0
""
""
38.0
134.0
95.0
66.0
""
28.0
127.0
35.0
89.0
25.0
47.0
128.0
102.0
61.0
56.0
67.0
""
42.0
""
93.0
""
137.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
23.0
""
""
""
""
""
""
""
""
45.0
""
219.0
29.0
22.0
""
""
""
""
""
""
""
""
37.0
87.0
""
""
""
""
""
""
""
44.0
415.0
""
""
""
93.0
""
176.0
162.0
29.0
34.0
74.0
""
66.0
""
""
""
""
679.0
22.0
65.0
52.0
""
27.0
32.0
""
""
""
""
177.0
""
""
22.0
""
""
""
""
124.0
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
118.0
""
""
""
""
""
33.0
""
40.0
""
22.0
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
88.0
""
""
""
""
22.0
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
94.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
40.0
""
""
30.0
""
""
""
""
""
193.0
""
""
""
""
""
""
185.0
""
""
""
45.0
""
123.0
""
""
""
""
""
""
""
""
""
""
""
30.0
""
22.0
""
56.0
68.0
""
25.0
""
""
""
""
""
""
116.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
63.0
85.0
27.0
""
""
""
""
""
""
""
""
26.0
""
26.0
""
""
""
""
""
20.0
""
43.0
23.0
38.0
""
""
120.0
""
77.0
""
21.0
60.0
""
36.0
""
""
21.0
""
28.0
""
""
""
""
""
""
""
""
""
34.0
""
""
""
28.0
23.0
""
""
23.0
""
""
""
""
43.0
""
59.0
""
""
""
319.0
51.0
51.0
35.0
21.0
33.0
44.0
33.0
44.0
""
""
78.0
27.0
37.0
""
""
""
325.0
53.0
45.0
""
""
""
""
30.0
105.0
""
""
32.0
""
""
25.0
34.0
""
""
""
""
59.0
""
20.0
27.0
""
114.0
""
34.0
""
79.0
""
267.0
""
""
""
20.0
""
""
""
144.0
""
27.0
""
162.0
""
""
""
41.0
""
""
58.0
""
""
""
""
""
61.0
""
""
""
""
""
43.0
51.0
78.0
""
39.0
""
""
21.0
""
""
""
""
""
""
22.0
59.0
""
""
41.0
26.0
22.0
""
""
""
20.0
93.0
""
49.0
""
""
173.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
63.0
""
23.0
20.0
131.0
""
""
""
""
20.0
""
""
""
40.0
""
43.0
""
""
""
""
""
""
""
28.0
""
""
""
""
43.0
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
20.0
21.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
79.0
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
122.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
132.0
226.0
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
61.0
""
""
""
""
""
""
303.0
""
""
""
86.0
""
""
""
""
""
""
""
""
""
92.0
""
""
""
""
""
""
""
83.0
""
""
""
""
35.0
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
426.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
32.0
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
50.0
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
275.0
40.0
""
""
""
""
25.0
125.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
""
""
""
239.0
""
""
""
""
""
""
87.0
""
26.0
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
336.0
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
122.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
35.0
34.0
""
""
""
51.0
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
56.0
64.0
""
""
""
""
""
29.0
""
""
""
""
181.0
""
""
""
""
""
43.0
""
24.0
118.0
""
26.0
""
""
""
""
""
26.0
46.0
""
663.0
129.0
""
""
""
""
""
""
""
""
493.0
""
31.0
""
223.0
124.0
""
99.0
""
""
55.0
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
154.0
""
""
""
26.0
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
40.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
