kfr_top20_hisp_male_mean_se
0.018129751
0.017812004
0.035972267
0.013998208
0.011382556
0.039841838
0.0076616183
0.04004173
0.048510969
0.014961427
0.011989182
0.006583299
0.06679859
0.021962449
0.011060199
0.054326765
0.058471251
0.016468922
0.040992383
0.02587275
0.012956033
0.0063804984
0.015470387
0.015489851
0.0071514435
0.046569623
0.013347358
0.0090697361
0.0071293488
0.014951372
0.034114592
0.025805699
0.0097620748
0.0095791835
0.030771276
0.013183767
0.054189764
0.029552458
0.003735618
""
0.01511816
0.039680663
0.059512474
""
0.046437591
0.038791914
0.0064181956
0.025046421
0.015001997
0.025673499
0.01482812
0.017132133
0.021426445
0.059641585
0.073476575
0.014656405
0.060776066
0.070151091
0.077457391
0.026271461
0.0076280618
0.011568242
0.021312075
0.041110773
0.048819758
0.035291195
""
""
0.025735885
0.040415011
0.028460039
0.040104579
0.022428567
0.019187644
0.013151032
0.030817583
0.024106782
0.023571469
0.041589595
0.0086372923
0.021571191
0.020461034
0.047104418
0.019680653
0.0085764071
0.013421744
0.035997335
0.011020848
0.013539623
0.012835559
0.019193688
0.012803569
0.024873922
0.017455649
0.015662314
0.030995766
0.017704172
0.0051491363
0.0029249615
0.0046834517
0.0061158733
0.0015056129
0.0035568003
0.0045268456
0.0074126227
0.0024048819
0.005939546
0.006169532
0.018580444
0.0088263135
0.014351808
0.020787606
0.010902743
0.016914722
0.012024996
0.010394922
0.011046833
0.053195655
0.048068669
0.035526365
0.012378872
0.021516295
0.032884702
0.012183125
0.044964187
0.014519537
0.014667351
0.017602229
0.05478267
0.019178074
0.0037551848
0.023825407
0.015713552
0.043963857
0.0068769641
0.025223088
0.013840281
0.010213786
0.019115997
0.032758169
0.014682185
0.01778808
0.029389312
0.034298353
0.024039173
0.070670448
0.018152367
0.027119989
0.057692986
0.046349023
0.046936635
0.013053196
0.024985671
0.022514647
0.0088314898
0.017352443
0.048121355
0.017385228
0.06037141
0.042389467
""
""
0.015475756
0.0071266098
0.044891383
0.0030226225
0.054676302
0.044012934
0.054799624
0.01122478
0.0040769856
0.0094191432
0.019343015
0.0079143466
0.022839502
0.029113771
0.0099570649
0.0044229324
0.026650317
0.042195585
0.054186307
0.027288379
0.011126394
0.036077604
0.033368744
0.010397863
0.055984028
0.031373724
0.017025584
""
0.017744835
0.015213558
0.0105267
0.057144154
0.046657629
0.027353425
0.012827962
0.019865468
0.0068355794
0.015780643
0.0075156535
0.0094307056
0.022223912
0.016189659
0.016191261
0.010009893
0.0080176992
0.030676676
0.029191785
0.012813885
0.027746113
0.02150866
0.070093505
0.032309271
0.0058606509
0.018174978
0.0079742894
0.0056066732
0.031270579
0.043292418
0.063983716
0.035124715
0.039433766
0.038961954
0.0091135502
0.024463667
0.040862504
0.026888005
0.012318701
0.010484577
0.011728019
0.024351319
""
0.035783261
""
0.037684593
""
0.032894433
""
0.047737304
0.026681134
0.017749807
0.025875352
0.017324423
0.038955357
0.024918018
0.022862682
0.0095028915
0.029619183
0.02447325
0.0052383691
0.024251303
0.028469119
""
0.016910965
0.037976816
0.020160003
0.010636124
0.03204136
0.0097266585
0.031834304
0.0054332931
0.0042588753
0.0077116466
0.0065642195
0.0011003755
0.0071388832
0.0019651258
0.0026923101
0.009071216
0.012738661
0.02761963
0.069350086
0.027151277
""
0.048038088
0.018902542
0.02920861
0.053153444
0.027857004
0.0048177042
""
""
0.0030154951
0.010254
0.039093595
0.0050849216
0.0029971192
0.029358482
0.025831506
0.068311341
""
0.042249657
0.024069201
0.048496824
0.029578047
0.050615445
0.014898812
0.02119687
0.024520062
0.0060983105
0.065862216
0.042173948
0.020811791
0.021983584
0.026982848
0.07041993
0.016318621
0.021237804
0.055184856
0.013450369
0.026857555
0.026664179
0.016128279
0.010952028
0.012852945
0.045400359
0.016488433
0.022384446
0.025969559
0.032541044
0.013262666
0.032295052
0.044976737
0.046783611
0.019123595
0.015377956
0.031623825
0.022633458
0.0091218939
0.047178011
0.011424144
0.0066323332
0.0045870366
0.015960857
0.0014584303
0.0067435429
0.02027675
0.02985948
0.0083133653
""
0.021498837
0.025703661
0.017059946
0.04440463
0.054550331
0.019443588
0.02680506
0.05174778
0.041647878
0.039446097
0.017543079
0.024544593
0.06299334
0.038941912
0.025778649
0.022640662
0.025569638
0.034336377
0.017784625
0.020611843
""
0.030086912
""
""
0.044125583
0.029771503
""
""
0.027999507
0.074155875
0.088961393
0.050978817
""
""
""
""
""
""
0.034283672
""
""
""
""
""
""
""
""
""
""
""
0.1023068
0.094372794
""
""
0.018445894
0.074438863
""
""
""
""
0.060471259
0.039040796
0.026660599
0.055589586
0.020540491
0.018871116
""
0.088442422
""
0.041304588
0.06369637
""
""
""
""
0.06024567
""
""
""
""
""
""
""
0.015111508
0.024142649
0.042202555
0.016002448
0.067431957
0.029617595
0.017252784
0.030006053
0.011611274
0.037739199
0.00779146
0.034196809
0.020489587
""
""
""
""
0.014253633
0.014311196
0.037642147
""
0.023061231
0.015881062
0.037070561
0.051631927
0.013523527
0.010909544
0.033734769
0.012282213
0.05205407
0.022783326
0.0067943442
0.020086762
0.028960194
""
""
""
0.03013091
0.0052265683
""
""
0.0047530765
0.016321775
0.046832625
""
""
""
0.083246261
0.054570608
""
0.078440167
0.033209722
0.0142076
0.028459303
0.01551601
""
0.034233697
0.0049623088
0.0023466919
0.062795386
""
0.0097107487
0.019216362
0.016695425
0.054596003
""
""
""
""
""
0.018220132
0.09342362
""
0.012579059
0.011039236
0.0069976444
0.0240508
0.028467234
0.028824627
0.016125124
0.02308709
0.020237086
0.0051613194
0.025936682
0.023219433
""
""
0.021529282
0.028590985
0.015428826
0.014468232
0.016205441
0.050077409
0.014473117
0.011485447
0.020881729
0.0072734328
0.039311942
0.0075476575
0.031285383
0.04470088
0.022876052
0.001765309
0.008354228
0.02904126
0.0075506745
0.018996622
0.0066229375
0.020564381
0.0079218382
0.0038859029
0.0068822168
0.0094324565
0.0051927245
0.017156864
0.035050668
0.029915646
""
0.0063995374
