kfr_24_white_female_p75_se
0.0034641894
0.005390076
0.013073347
0.0028109876
0.0033335264
0.0099453581
0.0025325713
0.0086075226
0.012046645
0.0041750469
0.0038582939
0.0019418199
0.010786938
0.0069172671
0.0038444325
0.012944855
0.015183651
0.0040348349
0.012241811
0.012752759
0.0039231968
0.003746097
0.0042288247
0.0060490929
0.0019743503
0.014564279
0.0061978623
0.0035606858
0.0021910998
0.0083830804
0.0077257631
0.0049229856
0.0022807221
0.0030181974
0.0098991431
0.0036620675
0.0090114763
0.0068153641
0.018177565
0.018680217
0.0037299879
0.0099833598
0.012673193
0.017750189
0.011875398
0.010013876
0.0023573474
0.0045511764
0.0026234109
0.0062976554
0.004151246
0.0034003924
0.0055716126
0.025558725
0.014804413
0.003667481
0.0097059887
0.01836847
0.016726594
0.0073668156
0.0090617398
0.0030068937
0.014573336
0.0084192408
0.0079621654
0.0078374417
0.01684862
0.0092031891
0.0097760428
0.0090841316
0.011117179
0.0093453834
0.0091400025
0.0055293525
0.0089785447
0.011234435
0.0062467856
0.0069966824
0.010676869
0.0023426285
0.0088313054
0.0057042977
0.0085648885
0.0052992282
0.0019886256
0.0064350865
0.0064431224
0.0052264589
0.0032747872
0.0046290127
0.0053651682
0.0089344215
0.0080963885
0.0033356289
0.0089437729
0.013282454
0.0056963414
0.0039820746
0.0017840826
0.0034814798
0.003035401
0.0019566088
0.0021621829
0.0030963034
0.0029427616
0.0019657533
0.00343572
0.0021301461
0.0077672596
0.0045900024
0.0047658891
0.006083509
0.0029297026
0.013572562
0.0032217093
0.0025515172
0.0034025253
0.014609629
0.016930187
0.015542427
0.0061449106
0.0087052295
0.0087256571
0.0082194665
0.0094076069
0.0037940945
0.0038885819
0.0089407563
0.010423981
0.010848302
0.0012496982
0.0071744695
0.0054600285
0.0095102703
0.0046275165
0.0073619853
0.0035673466
0.0051675178
0.012981031
0.0071953195
0.0042040506
0.0056631751
0.016873201
0.011262283
0.0067970431
0.014543127
0.0053586797
0.0071321079
0.0093310894
0.0096618831
0.0071835462
0.0023535192
0.0053682709
0.014497111
0.0030671675
0.0033303252
0.011155909
0.0041380147
0.010585766
0.0063505922
0.017199013
0.010241854
0.0036093597
0.0013929635
0.013113688
0.0011308521
0.0059757079
0.00593539
0.011587783
0.0034173552
0.00096504419
0.002938678
0.0059394492
0.0029155612
0.0065635117
0.0089492416
0.0028344644
0.0016769014
0.0055024866
0.0074013583
0.0075122113
0.0069476054
0.0019110099
0.0066631981
0.0065293107
0.0014313746
0.011422623
0.0049690646
0.0030701195
0.01280362
0.0082075559
0.005329601
0.0020829134
0.009978354
0.008315865
0.0052228738
0.0039912034
0.003719782
0.0021559102
0.0056638978
0.0024854608
0.0032907128
0.0053103971
0.004230422
0.0033650943
0.0025447318
0.0016414346
0.0050198478
0.0042324075
0.0035861304
0.0044272733
0.00301767
