two_par_other_female_p1
0.43716937
0.25784656
0.79356444
0.41311726
0.19120668
0.10681418
0.15191308
0.65243757
0.17727229
0.13561329
0.13460979
0.13735768
0.20688902
0.21444435
0.14921807
""
0.40767625
0.19081946
0.55409396
0.20884818
0.18812466
0.22200839
0.24419028
-0.0016551358
0.17764649
0.36682072
0.35885265
0.36087456
0.1992511
0.26897213
0.30555254
0.12655614
0.18138713
0.20170447
0.24333587
0.23023216
0.44837919
0.18598944
""
""
0.10980558
0.22044651
""
""
0.24567594
0.072876185
0.17692274
0.35825688
0.16879496
0.086212486
0.24743052
0.27502969
-0.050062537
""
""
0.11068811
0.21735913
0.48776254
""
0.23851411
0.36777109
0.25240865
""
0.17618303
0.57482457
0.45088139
""
""
0.60978985
1.0051409
-0.25526991
0.17678314
-0.19457573
0.18565597
0.43987834
""
0.25508752
0.23417372
0.20990075
0.011772658
0.13191761
0.37930712
0.67595792
0.14120418
0.20048591
0.40049654
0.27041695
0.37106431
0.36750299
0.39398313
0.26966506
0.22361194
0.11885604
0.31218982
0.34959254
0.19826883
0.23836175
0.20241785
0.22667341
0.24627267
0.26819733
0.21888626
0.18074299
0.2745738
0.27573529
0.26000875
0.19804735
0.22498313
0.25950339
0.37338287
0.1991781
0.30650273
0.23614512
0.19033089
0.23790973
0.2051153
0.26658165
0.20583481
""
""
0.2839725
0.16087316
0.30255085
0.45322162
0.075468704
0.27943137
0.18221639
0.10895018
0.49309573
0.0081514381
0.14286354
0.35948583
0.059405338
0.2058747
0.29770523
0.17968868
0.15674891
0.23695219
0.37338841
0.1922441
0.087190807
0.29660597
""
-0.063779019
0.20719682
""
0.20758151
0.21987663
0.43400896
0.075520672
0.43397722
0.16857842
-0.0018162508
-0.0077801337
0.32534981
0.19284727
-0.15762155
0.10027504
0.34549415
0.47158796
""
""
0.13972768
0.075254485
0.35423905
0.21096
0.33470473
0.31718498
0.30045003
0.11114397
0.17956674
0.10330985
0.36294296
0.24964736
0.34937474
0.40438756
0.11493998
0.15147254
0.31029737
0.3458598
0.43344453
0.65737498
0.14900391
0.21123911
0.22256227
0.13758793
0.26803184
0.4382686
0.24320976
""
0.24492474
0.45370442
0.1367736
0.35913646
0.038557641
0.15843278
0.13175541
0.2215793
0.20282288
-0.081212804
0.17893155
0.19484149
0.12809013
0.36303687
0.25937289
0.0035944805
0.10329343
0.4739688
0.34156543
0.29459706
0.3947579
0.11361389
""
0.39877674
0.16183364
0.23239587
0.15251797
0.16258521
0.27784401
0.44786608
0.54753244
0.3392553
0.24312875
0.41687632
0.14460258
0.17039387
0.46556282
0.21210316
0.20368643
0.18614976
0.2003983
0.081885517
""
0.40655032
0.4427664
0.57798523
0.90171307
0.27854827
""
0.57739395
0.37158972
0.36279032
0.22213884
0.12595487
0.40082696
0.048359845
0.19986965
0.14572552
0.36582962
0.27619454
0.15014875
0.24303494
0.33813152
""
0.54029942
0.28160331
0.24164002
0.17680927
0.330466
0.23461637
0.2442908
0.15802012
0.10273452
0.077779956
0.16901775
0.26116353
0.18900877
0.20623051
0.10984253
0.18352178
0.23391733
-0.071735777
0.1150669
0.46365684
0.7215749
0.30799448
0.27677599
0.31589723
0.6015681
0.1911159
0.1155522
""
""
0.16502938
0.18916531
0.24633484
0.024887951
0.056601416
0.1947902
0.18221825
0.50335819
""
0.35667598
0.48397434
0.51836747
0.25510272
""
0.22930244
-0.2037891
0.15025358
0.045866303
0.23206164
0.30126727
0.33820209
0.37141147
-0.038026117
0.13249525
0.0028230422
0.41489109
""
0.18968381
0.19937307
0.52682322
0.32946491
0.24131712
0.30037874
0.58556855
0.3667126
0.30185911
0.27645352
0.51344782
0.016356943
0.34118113
0.32399595
0.42149255
0.082620673
0.11872453
0.23950078
0.064670622
0.1515772
0.3826229
0.17268522
0.14360306
0.010190386
0.20498265
0.15599973
0.18128364
0.38323051
0.69812709
0.071817107
0.29036194
0.44268313
0.12782615
0.23754196
0.14274469
0.47601172
0.41961309
0.75304753
0.71866381
0.62214321
0.30779296
0.306485
0.34933916
0.30918747
0.22232193
0.24106573
""
0.24414551
0.61255461
0.50169563
0.5905481
""
0.17382781
""
""
0.7393195
0.3024047
""
""
""
""
""
-0.0019462332
""
""
""
""
""
0.31275856
0.41978449
""
""
""
""
""
""
0.051976807
""
""
""
-0.0047541163
0.53117073
0.28571182
0.090816095
""
0.077963322
0.46266994
""
0.59745741
""
""
0.35523912
0.37204847
""
-0.036446292
0.16110604
0.29277599
""
-0.25392884
""
0.64875489
0.58986139
""
""
""
""
0.38699973
""
""
""
""
""
0.38438198
""
0.38174054
0.3420105
0.38557681
0.56938726
0.43610823
""
0.27882713
0.44726783
0.17563756
""
""
0.36034381
0.16115321
0.19019727
""
""
""
0.34434569
0.36302561
""
""
0.31537241
0.025630785
""
""
0.63600993
